n,s1,s2,t,x,y,frame,particle
2,"(1, 3)","(0, 2)",552.405,188.9816377938285,98.71767466472441,78915,48
2,"(3,)","(2,)",552.405,146.42884749087636,58.343642271471005,78915,47
2,"(1, 3)","(0, 2)",552.419,188.9816783056961,98.71783608326722,78917,50
2,"(3,)","(2,)",552.419,146.42831612189337,58.34351041908955,78917,47
2,"(1, 3)","(0, 2)",552.4259999999999,189.15828931183148,98.20579490896029,78917,48
2,"(3,)","(2,)",552.4259999999999,146.42806135305642,58.34344720147818,78917,49
2,"(1, 3)","(0, 2)",552.433,189.15842653611145,98.20610427940764,78919,48
2,"(3,)","(2,)",552.433,146.42781385752366,58.34338578864372,78919,49
2,"(3,)","(2,)",552.44,146.42757363240588,58.34332617986927,78920,49
2,"(1, 3)","(0, 2)",552.44,189.15856193583343,98.2064095364117,78920,48
2,"(3,)","(2,)",552.447,146.42734067478239,58.343268374430075,78921,49
2,"(1, 3)","(0, 2)",552.447,189.15869551045026,98.20671067873845,78921,48
2,"(1, 3)","(0, 2)",552.4540000000001,189.15882725941836,98.20700770516277,78922,48
2,"(3,)","(2,)",552.4540000000001,146.42711498170056,58.3432123715935,78922,49
2,"(1, 3)","(0, 2)",552.461,189.15895718219844,98.20730061446872,78923,48
2,"(3,)","(2,)",552.461,146.42689655017637,58.343158170619105,78923,49
2,"(1, 3)","(0, 2)",552.4680000000001,189.1590852782553,98.20758940544971,78924,48
2,"(3,)","(2,)",552.4680000000001,146.4266853771941,58.34310577075856,78924,49
2,"(1, 3)","(0, 2)",552.475,189.159211547058,98.20787407690877,78925,48
2,"(3,)","(2,)",552.475,146.4264814597064,58.34305517125571,78925,49
2,"(1, 3)","(0, 2)",552.482,189.15974398641308,98.20696726525765,78926,48
2,"(3,)","(2,)",552.482,146.42628479463463,58.34300637134663,78926,49
2,"(1, 3)","(0, 2)",552.489,189.1598673455025,98.20724292224722,78927,48
2,"(3,)","(2,)",552.489,146.42609537886887,58.342959370259635,78927,49
2,"(3,)","(2,)",552.496,146.4259132092679,58.34291416721526,78928,49
2,"(1, 3)","(0, 2)",552.496,189.15998886928185,98.20751447807108,78928,48
2,"(1, 3)","(0, 2)",552.503,189.1601085572217,98.2077819315464,78929,48
2,"(3,)","(2,)",552.503,146.42573828265915,58.3428707614263,78929,49
2,"(1, 3)","(0, 2)",552.51,189.16022640879746,98.208045281501,78930,48
2,"(3,)","(2,)",552.51,146.42557059583953,58.34282915209792,78930,49
2,"(1, 3)","(0, 2)",552.5169999999999,189.1603424234896,98.20830452677372,78930,52
2,"(3,)","(2,)",552.5169999999999,146.9371264339134,58.281835054477106,78930,51
2,"(1, 3)","(0, 2)",552.531,189.16056894016938,98.20881069868466,78932,52
2,"(3,)","(2,)",552.531,146.93590064507015,58.28172602353547,78932,49
2,"(1, 3)","(0, 2)",552.524,189.16045660078342,98.2085596662145,78932,48
2,"(3,)","(2,)",552.524,146.93650683270945,58.28177994245429,78932,51
2,"(1, 3)","(0, 2)",552.538,189.16067944114312,98.20905762305712,78934,48
2,"(3,)","(2,)",552.538,146.93530785272117,58.28167329609518,78934,51
2,"(1, 3)","(0, 2)",552.545,189.16078810320542,98.20930043821669,78934,52
2,"(3,)","(2,)",552.545,146.9347284373699,58.2816217585064,78934,49
2,"(1, 3)","(0, 2)",552.552,189.1608949258626,98.20953914305993,78936,52
2,"(3,)","(2,)",552.552,146.93416238070733,58.28157140914051,78936,49
2,"(1, 3)","(0, 2)",552.559,189.16099990862648,98.20977373649583,78937,52
2,"(3,)","(2,)",552.559,146.9336096644069,58.281522246367466,78937,49
2,"(1, 3)","(0, 2)",552.566,189.16110305101418,98.21000421744566,78938,52
2,"(3,)","(2,)",552.566,146.93307027012574,58.28147426855567,78938,49
2,"(3,)","(2,)",552.573,146.93254417950442,58.28142747407215,78939,49
2,"(1, 3)","(0, 2)",552.573,189.16120435254868,98.21023058484316,78939,52
2,"(1, 3)","(0, 2)",552.58,189.16130381275852,98.21045283763495,78940,52
2,"(3,)","(2,)",552.58,147.1061115568376,58.26355949878406,78940,49
2,"(1, 3)","(0, 2)",552.587,189.1614014311781,98.21067097478054,78941,52
2,"(3,)","(2,)",552.587,147.1057306845885,58.26346499023224,78941,49
2,"(1, 3)","(0, 2)",552.594,189.16149720734745,98.21088499525246,78942,52
2,"(3,)","(2,)",552.594,147.10535789366585,58.263372486957685,78942,49
2,"(1, 3)","(0, 2)",552.601,189.16159114081296,98.21109489803655,78943,52
2,"(3,)","(2,)",552.601,147.10499317945875,58.26328198781623,78943,49
2,"(3,)","(2,)",552.6080000000001,147.1046365373188,58.26319349165447,78944,49
2,"(1, 3)","(0, 2)",552.6080000000001,189.16168323112663,98.21130068213199,78944,52
2,"(3,)","(2,)",552.622,147.10394745046523,58.263022503611204,78945,53
2,"(1, 3)","(0, 2)",552.622,189.1618618805376,98.21169989032191,78945,54
2,"(1, 3)","(0, 2)",552.615,189.16177347784668,98.21150234655158,78945,52
2,"(3,)","(2,)",552.615,147.10428796256147,58.26310699730999,78945,49
2,"(1, 3)","(0, 2)",552.629,189.16194843876968,98.21189331248316,78947,54
2,"(3,)","(2,)",552.629,147.1036149962726,58.262940009377594,78947,53
2,"(1, 3)","(0, 2)",552.636,189.1620331521199,98.21208261208972,78948,54
2,"(3,)","(2,)",552.636,147.10329059519003,58.262859513419706,78948,53
2,"(1, 3)","(0, 2)",552.643,189.1621160201713,98.21226778820996,78949,54
2,"(3,)","(2,)",552.643,147.1029742423886,58.2627810145393,78949,53
2,"(3,)","(2,)",552.6569999999999,147.10236566213553,58.26263000317388,78950,55
2,"(1, 3)","(0, 2)",552.6569999999999,189.1622762187419,98.21262576633636,78950,56
2,"(1, 3)","(0, 2)",552.65,189.16219704251338,98.21244883992651,78950,54
2,"(3,)","(2,)",552.65,147.10266593300355,58.26270451152927,78950,53
2,"(1, 3)","(0, 2)",552.664,189.16235354845932,98.21279856655079,78952,54
2,"(3,)","(2,)",552.664,147.10207342485015,58.26255748824874,78952,53
2,"(1, 3)","(0, 2)",552.6709999999999,189.16242903127446,98.2129672396958,78952,56
2,"(3,)","(2,)",552.6709999999999,147.10178921617867,58.262486965520935,78952,55
2,"(1, 3)","(0, 2)",552.678,189.16250266680262,98.21313178491181,78954,54
2,"(3,)","(2,)",552.678,147.10151303111817,58.262418433749026,78954,53
2,"(1, 3)","(0, 2)",552.685,189.16257445466584,98.21329220135416,78954,56
2,"(3,)","(2,)",552.685,147.1012448646318,58.26235189168318,78954,55
2,"(3,)","(2,)",552.692,147.10098471164895,58.262287338065214,78956,55
2,"(1, 3)","(0, 2)",552.692,189.16264439449262,98.21344848819281,78956,56
2,"(1, 3)","(0, 2)",552.6990000000001,189.16271248591823,98.21360064461258,78957,56
2,"(3,)","(2,)",552.6990000000001,147.10073256706622,58.26222477162878,78957,55
2,"(1, 3)","(0, 2)",552.706,189.16277872858453,98.21374866981331,78958,56
2,"(3,)","(2,)",552.706,147.10048842574668,58.2621641910992,78958,55
2,"(1, 3)","(0, 2)",552.7130000000001,189.16284312214012,98.21389256300968,78959,56
2,"(3,)","(2,)",552.7130000000001,147.1002522825209,58.26210559519378,78959,55
2,"(1, 3)","(0, 2)",552.72,189.1629056662403,98.21403232343155,78960,56
2,"(3,)","(2,)",552.72,147.10002413218731,58.26204898262176,78960,55
2,"(3,)","(2,)",552.727,147.09980396951187,58.261994352084436,78961,55
2,"(1, 3)","(0, 2)",552.727,189.1629663605472,98.21416795032358,78961,56
2,"(1, 3)","(0, 2)",552.734,189.16302520472945,98.2142994429458,78962,56
2,"(3,)","(2,)",552.734,147.09959178922904,58.26194170227521,78962,55
2,"(1, 3)","(0, 2)",552.741,189.16308219846283,98.21442680057328,78963,56
2,"(3,)","(2,)",552.741,147.09938758604153,58.261891031879635,78963,55
2,"(1, 3)","(0, 2)",552.748,189.16437770979047,98.21109743114971,78964,56
2,"(3,)","(2,)",552.748,147.09919135462118,58.26184233957558,78964,55
2,"(3,)","(2,)",552.762,147.09882278561489,58.26175088391527,78965,57
2,"(1, 3)","(0, 2)",552.762,189.16448367638512,98.21133606842699,78965,58
2,"(1, 3)","(0, 2)",552.755,189.16443161576,98.21121882765048,78965,56
2,"(3,)","(2,)",552.755,147.09900308960894,58.26179562403327,78965,55
2,"(1, 3)","(0, 2)",552.769,189.16453389138198,98.21144915283985,78967,56
2,"(3,)","(2,)",552.769,147.09865043721913,58.26170811787671,78967,55
2,"(1, 3)","(0, 2)",552.776,189.16458226047357,98.21155808026494,78967,58
2,"(3,)","(2,)",552.776,147.09848603897169,58.26166732456524,78967,57
2,"(1, 3)","(0, 2)",552.783,189.16462878338933,98.21166285009352,78969,58
2,"(3,)","(2,)",552.783,147.098329585393,58.261628502621186,78969,57
2,"(1, 3)","(0, 2)",552.79,189.16467345986592,98.21176346173219,78970,58
2,"(3,)","(2,)",552.79,147.09818107097416,58.261591650677566,78970,57
2,"(1, 3)","(0, 2)",552.797,189.16471628964652,98.21185991460264,78971,58
2,"(3,)","(2,)",552.797,147.0980404901773,58.26155676736023,78971,57
2,"(3,)","(2,)",552.804,147.09790783743563,58.26152385128788,78972,57
2,"(1, 3)","(0, 2)",552.804,189.16475727248118,98.21195220814205,78972,58
2,"(1, 3)","(0, 2)",552.811,189.16479640812682,98.21204034180276,78973,58
2,"(3,)","(2,)",552.811,147.3922322005281,58.233382611680106,78973,57
2,"(1, 3)","(0, 2)",552.818,189.16483369634682,98.21212431505232,78974,58
2,"(3,)","(2,)",552.818,147.39179081054297,58.2333433347093,78974,57
2,"(1, 3)","(0, 2)",552.825,189.346910294842,97.6310385897552,78975,58
2,"(3,)","(2,)",552.825,147.39136463094422,58.233305411230724,78975,57
2,"(1, 3)","(0, 2)",552.832,189.34708575527046,97.6314341631282,78976,58
2,"(3,)","(2,)",552.832,147.39095363477415,58.233268838845504,78976,57
2,"(3,)","(2,)",552.839,147.83719610262295,58.190343474654036,78977,57
2,"(1, 3)","(0, 2)",552.839,189.34725915811532,97.6318250977042,78977,58
2,"(1, 3)","(0, 2)",552.846,189.34743050303857,97.63221139272112,78978,58
2,"(3,)","(2,)",552.846,147.8368494174428,58.19024363297822,78978,57
2,"(1, 3)","(0, 2)",552.8530000000001,189.3475997897121,97.63259304743956,78979,58
2,"(3,)","(2,)",552.8530000000001,147.83650998283406,58.1901458793905,78979,57
2,"(1, 3)","(0, 2)",552.86,189.34776701781792,97.63297006114244,78980,58
2,"(3,)","(2,)",552.86,147.83617779455926,58.19005021267053,78980,57
2,"(1, 3)","(0, 2)",552.867,189.34793218704792,97.63334243313524,78981,58
2,"(3,)","(2,)",552.867,147.83585284835345,58.189956631590064,78981,57
2,"(3,)","(2,)",552.874,147.83553513992524,58.18986513491321,78982,57
2,"(1, 3)","(0, 2)",552.874,189.34809529710384,97.6337101627454,78982,58
2,"(3,)","(2,)",552.881,147.83522466495674,58.189775721396494,78983,57
2,"(1, 3)","(0, 2)",552.881,189.3482563476973,97.63407324932275,78983,58
2,"(1, 3)","(0, 2)",552.888,189.34944124767932,97.63086287123414,78984,58
2,"(3,)","(2,)",552.888,147.83492141910375,58.18968838978879,78984,57
2,"(1, 3)","(0, 2)",552.895,189.34959954024959,97.63121659023106,78985,58
2,"(3,)","(2,)",552.895,147.8346253979962,58.189603138831565,78985,57
2,"(1, 3)","(0, 2)",552.9019999999999,189.3497557662289,97.63156569124467,78985,60
2,"(3,)","(2,)",552.9019999999999,147.83433659723875,58.189519967259066,78985,59
2,"(1, 3)","(0, 2)",552.909,189.34990992534972,97.63191017367687,78987,58
2,"(3,)","(2,)",552.909,147.83405501241063,58.189438873798075,78987,57
2,"(1, 3)","(0, 2)",552.9159999999999,189.35006201735396,97.63225003695078,78987,60
2,"(3,)","(2,)",552.9159999999999,147.8337806390662,58.18935985716836,78987,59
2,"(3,)","(2,)",552.93,147.83329027492977,58.189204451547546,78989,59
2,"(1, 3)","(0, 2)",552.93,189.3503599990273,97.63291590382296,78989,60
2,"(1, 3)","(0, 2)",552.923,189.3502120419928,97.63258528051091,78989,58
2,"(3,)","(2,)",552.923,147.8335501947841,58.189279327842044,78989,57
2,"(1, 3)","(0, 2)",552.937,189.35050588822776,97.6332419063736,78991,58
2,"(3,)","(2,)",552.937,147.83303755145695,58.189131648347406,78991,57
2,"(1, 3)","(0, 2)",552.944,189.35064970937376,97.63356328767055,78991,60
2,"(3,)","(2,)",552.944,147.83279201982617,58.189060916933926,78991,59
2,"(3,)","(2,)",552.951,147.83255367547477,58.18899225599266,78993,59
2,"(1, 3)","(0, 2)",552.951,189.35079146225442,97.63388004724224,78993,60
2,"(3,)","(2,)",552.9580000000001,147.83232251381676,58.188925664202564,78994,59
2,"(1, 3)","(0, 2)",552.9580000000001,189.35093114666788,97.63419218463785,78994,60
2,"(1, 3)","(0, 2)",552.965,189.35106876242162,97.63449969942705,78995,60
2,"(3,)","(2,)",552.965,147.83209853024366,58.188861140236035,78995,59
2,"(1, 3)","(0, 2)",552.972,189.35120430933216,97.63480259120004,78996,60
2,"(3,)","(2,)",552.972,147.8318817201244,58.18879868275897,78996,59
2,"(1, 3)","(0, 2)",552.979,189.35133778722528,97.63510085956727,78997,60
2,"(3,)","(2,)",552.979,147.83167207880575,58.18873829043092,78997,59
2,"(1, 3)","(0, 2)",552.986,189.35146919593564,97.63539450415941,78998,60
2,"(3,)","(2,)",552.986,147.83146960161292,58.188679961905144,78998,59
2,"(1, 3)","(0, 2)",552.993,189.3515985353069,97.63568352462713,78999,60
2,"(3,)","(2,)",552.993,147.83127428384927,58.18862369582872,78999,59
2,"(3,)","(2,)",553.007,147.83090510771748,58.1885173455815,79000,61
2,"(1, 3)","(0, 2)",553.007,189.3518510054518,97.636247691892,79000,62
2,"(1, 3)","(0, 2)",553.0,189.35172580519185,97.63596792064119,79000,60
2,"(3,)","(2,)",553.0,147.83108612079695,58.18856949084253,79000,59
2,"(1, 3)","(0, 2)",553.014,189.3519741359572,97.6365228380898,79002,60
2,"(3,)","(2,)",553.014,147.83073123985145,58.18846725867462,79002,59
2,"(1, 3)","(0, 2)",553.021,189.352095196587,97.63679335896452,79002,62
2,"(3,)","(2,)",553.021,147.83056451241933,58.18841922874501,79002,61
2,"(1, 3)","(0, 2)",553.028,189.35221418722907,97.63705925426531,79004,62
2,"(3,)","(2,)",553.028,147.83040492062142,58.18837325441,79004,61
2,"(3,)","(2,)",553.0419999999999,147.83010712463144,58.18828746696486,79005,61
2,"(1, 3)","(0, 2)",553.0419999999999,189.3524459581446,97.63757716723907,79005,62
2,"(1, 3)","(0, 2)",553.035,189.35233110778,97.63732052376088,79005,60
2,"(3,)","(2,)",553.035,147.83025245963836,58.188329334281256,79005,59
2,"(1, 3)","(0, 2)",553.049,189.3525587382368,97.63782918450696,79007,62
2,"(3,)","(2,)",553.049,147.82996891074268,58.18824765106136,79007,61
2,"(1, 3)","(0, 2)",553.056,189.3526694479786,97.63807657539051,79008,62
2,"(3,)","(2,)",553.056,147.8298378130954,58.188209885165904,79008,61
2,"(1, 3)","(0, 2)",553.063,189.35277808730058,97.63831933973472,79009,62
2,"(3,)","(2,)",553.063,147.82971382679432,58.18817416786828,79009,61
2,"(3,)","(2,)",553.07,147.82959694692582,58.18814049775301,79010,61
2,"(1, 3)","(0, 2)",553.07,189.35288465614173,97.63855747740328,79010,62
2,"(3,)","(2,)",553.077,147.82948716855836,58.18810887339946,79011,61
2,"(1, 3)","(0, 2)",553.077,189.3529891544496,97.6387909882786,79011,62
2,"(1, 3)","(0, 2)",553.0840000000001,189.35309158217973,97.6390198722616,79012,62
2,"(3,)","(2,)",553.0840000000001,147.82938448674298,58.18807929338192,79012,61
2,"(1, 3)","(0, 2)",553.091,189.35319193929612,97.63924412927184,79013,62
2,"(3,)","(2,)",553.091,147.8292888965129,58.18805175626964,79013,61
2,"(1, 3)","(0, 2)",553.0980000000001,189.3532902257709,97.63946375924705,79014,62
2,"(3,)","(2,)",553.0980000000001,147.8292003928847,58.18802626062696,79014,61
2,"(1, 3)","(0, 2)",553.105,189.35338644158446,97.6396787621433,79015,62
2,"(3,)","(2,)",553.105,148.36164720240558,58.14548159039488,79015,61
2,"(1, 3)","(0, 2)",553.112,189.3534805867252,97.63988913793484,79016,62
2,"(3,)","(2,)",553.112,148.6186791377265,58.127433064179534,79016,61
2,"(3,)","(2,)",553.119,148.6183001124818,58.12732389449282,79017,61
2,"(1, 3)","(0, 2)",553.119,189.3535726611897,97.64009488661392,79017,62
2,"(1, 3)","(0, 2)",553.126,189.35366266498252,97.64029600819073,79018,62
2,"(3,)","(2,)",553.126,148.6179289896619,58.12721700092159,79018,61
2,"(1, 3)","(0, 2)",553.133,189.35375059811628,97.64049250269336,79019,62
2,"(3,)","(2,)",553.133,148.61756576333474,58.1271123817573,79019,61
2,"(1, 3)","(0, 2)",553.14,189.35383646061132,97.64068437016756,79020,62
2,"(3,)","(2,)",553.14,148.61721042754874,58.127010035285714,79020,61
2,"(1, 3)","(0, 2)",553.1469999999999,189.35392025249618,97.64087161067684,79020,64
2,"(3,)","(2,)",553.1469999999999,148.61686297633256,58.1269099597869,79020,63
2,"(3,)","(2,)",553.161,148.61633865775832,58.126706212540725,79022,63
2,"(1, 3)","(0, 2)",553.161,189.35408162458808,97.64123221114214,79022,64
2,"(3,)","(2,)",553.154,148.61661436569514,58.126805727293224,79022,61
2,"(1, 3)","(0, 2)",553.154,189.3540019738071,97.6410542243022,79022,62
2,"(1, 3)","(0, 2)",553.168,189.35468475152481,97.6396697980555,79024,62
2,"(3,)","(2,)",553.168,148.61601481010737,58.12661292027514,79024,61
2,"(1, 3)","(0, 2)",553.175,189.35476042771322,97.63984022119315,79024,64
2,"(3,)","(2,)",553.175,148.6156988219281,58.12652189212328,79024,63
2,"(1, 3)","(0, 2)",553.182,189.3548340396857,97.6400059957068,79026,64
2,"(3,)","(2,)",553.182,148.6153906871591,58.126433126339045,79026,63
2,"(1, 3)","(0, 2)",553.189,189.35490558753204,97.64016712179846,79027,64
2,"(3,)","(2,)",553.189,148.61509039972168,58.12634662117132,79027,63
2,"(3,)","(2,)",553.196,148.61479795352,58.126262374864005,79028,63
2,"(1, 3)","(0, 2)",553.196,189.35497507134946,97.64032359968704,79028,64
2,"(1, 3)","(0, 2)",553.203,189.35504249124267,97.64047542960863,79029,64
2,"(3,)","(2,)",553.203,148.61451334244126,58.12618038565621,79029,63
2,"(1, 3)","(0, 2)",553.21,189.3551078473241,97.64062261181608,79030,64
2,"(3,)","(2,)",553.21,148.61423656035637,58.126100651782274,79030,63
2,"(1, 3)","(0, 2)",553.217,189.52663490412826,97.07954315704927,79031,64
2,"(3,)","(2,)",553.217,148.61396760111998,58.126023171471864,79031,63
2,"(1, 3)","(0, 2)",553.224,189.52676392109254,97.08018183665912,79032,64
2,"(3,)","(2,)",553.224,148.613706458571,58.125947942950155,79032,63
2,"(3,)","(2,)",553.231,148.61345312653268,58.1258749644378,79033,63
2,"(1, 3)","(0, 2)",553.231,189.5268914874573,97.08081333528831,79033,64
2,"(1, 3)","(0, 2)",553.238,189.52701760442054,97.08143765886696,79034,64
2,"(3,)","(2,)",553.238,148.61320759881326,58.12580423415106,79034,63
2,"(1, 3)","(0, 2)",553.245,189.52714227318367,97.08205481334305,79035,64
2,"(3,)","(2,)",553.245,148.6129698692061,58.12573575030199,79035,63
2,"(1, 3)","(0, 2)",553.252,189.5272654949519,97.08266480468224,79035,66
2,"(3,)","(2,)",553.252,148.61273993148973,58.125669511098316,79035,65
2,"(1, 3)","(0, 2)",553.259,189.5273872709338,97.08326763886775,79037,66
2,"(3,)","(2,)",553.259,148.61251777942863,58.12560551474379,79037,65
2,"(1, 3)","(0, 2)",553.266,189.52750760234142,97.08386332190004,79038,66
2,"(3,)","(2,)",553.266,148.6123034067734,58.125543759438074,79038,65
2,"(3,)","(2,)",553.273,148.61209680726088,58.12548424337693,79039,65
2,"(1, 3)","(0, 2)",553.273,189.5276264903905,97.08445185979649,79039,66
2,"(1, 3)","(0, 2)",553.28,189.53217560315707,97.07069488411716,79040,68
2,"(3,)","(2,)",553.28,148.61189797461438,58.12542696475221,79040,65
2,"(1, 3)","(0, 2)",553.2869999999999,189.53230884728825,97.07123186189258,79040,66
2,"(3,)","(2,)",553.2869999999999,148.61170690254468,58.12537192175213,79040,67
2,"(1, 3)","(0, 2)",553.294,189.5324404850176,97.07176236582123,79042,68
2,"(3,)","(2,)",553.294,148.61152358474925,58.12531911256112,79042,65
2,"(1, 3)","(0, 2)",553.3009999999999,189.5325705174085,97.07228640018884,79042,66
2,"(3,)","(2,)",553.3009999999999,148.6113480149136,58.12526853536011,79042,67
2,"(3,)","(2,)",553.308,148.61118018671075,58.12522018832647,79044,67
2,"(1, 3)","(0, 2)",553.308,189.53269894552867,97.0728039692982,79044,66
2,"(1, 3)","(0, 2)",553.315,189.5328257704501,97.07331507746916,79045,66
2,"(3,)","(2,)",553.315,148.61102009380213,58.125174069634205,79045,67
2,"(1, 3)","(0, 2)",553.322,189.53295099324876,97.07381972903806,79046,66
2,"(3,)","(2,)",553.322,148.61086772983754,58.125130177454004,79046,67
2,"(1, 3)","(0, 2)",553.3290000000001,189.53307461500478,97.07431792835798,79047,66
2,"(3,)","(2,)",553.3290000000001,148.61072308845542,58.12508850995327,79047,67
2,"(1, 3)","(0, 2)",553.336,189.53319663680233,97.07480967979826,79048,66
2,"(3,)","(2,)",553.336,148.61058616328341,58.12504906529628,79048,67
2,"(3,)","(2,)",553.3430000000001,148.61045694793845,58.1250118416442,79049,67
2,"(1, 3)","(0, 2)",553.3430000000001,189.53331705972963,97.07529498774444,79049,66
2,"(3,)","(2,)",553.35,148.6103354360269,58.12497683715523,79050,67
2,"(1, 3)","(0, 2)",553.35,189.533435884879,97.07577385659815,79050,66
2,"(1, 3)","(0, 2)",553.357,189.53355311334644,97.07624629077677,79051,66
2,"(3,)","(2,)",553.357,148.61022162114529,58.124944049984684,79051,67
2,"(1, 3)","(0, 2)",553.364,189.533668746232,97.07671229471336,79052,66
2,"(3,)","(2,)",553.364,148.61011549688016,58.124913478284995,79052,67
2,"(1, 3)","(0, 2)",553.371,189.5337827846395,97.07717187285644,79053,66
2,"(3,)","(2,)",553.371,148.61001705680857,58.12488512020589,79053,67
2,"(1, 3)","(0, 2)",553.378,189.53389522967663,97.07762502966995,79054,66
2,"(3,)","(2,)",553.378,148.60992629449828,58.12485897389438,79054,67
2,"(3,)","(2,)",553.3919999999999,149.2297945029793,58.085785312876126,79055,67
2,"(1, 3)","(0, 2)",553.3919999999999,189.5341153440892,97.07851209723955,79055,70
2,"(3,)","(2,)",553.385,149.23002193830482,58.0858882841643,79055,69
2,"(1, 3)","(0, 2)",553.385,189.5340060824548,97.07807176963301,79055,66
2,"(1, 3)","(0, 2)",553.399,189.53422301569856,97.07894601699844,79057,66
2,"(3,)","(2,)",553.399,149.2297199371295,58.08567873469809,79057,69
2,"(1, 3)","(0, 2)",553.406,189.53432909840538,97.0793735334333,79057,70
2,"(3,)","(2,)",553.406,149.22950387868147,58.085580893863316,79057,67
2,"(1, 3)","(0, 2)",553.413,189.53443359333568,97.07979465108208,79059,66
2,"(3,)","(2,)",553.413,149.22929350289533,58.085485626389534,79059,67
2,"(1, 3)","(0, 2)",553.42,189.5345365016192,97.08020937449716,79059,70
2,"(3,)","(2,)",553.42,149.44159411549361,58.076380191304885,79059,69
2,"(3,)","(2,)",553.427,149.4412092951,58.076269319708096,79061,69
2,"(1, 3)","(0, 2)",553.427,189.5346378243888,97.08061770824507,79061,70
2,"(3,)","(2,)",553.434,149.4408331109144,58.07616093631151,79062,69
2,"(1, 3)","(0, 2)",553.434,189.53473756278137,97.08101965690636,79062,70
2,"(1, 3)","(0, 2)",553.441,189.53483571793683,97.08141522507542,79063,70
2,"(3,)","(2,)",553.441,149.44046555533527,58.07605503892499,79063,69
2,"(1, 3)","(0, 2)",553.448,189.53493229099854,97.0818044173604,79064,70
2,"(3,)","(2,)",553.448,149.44010662074982,58.075951625355216,79064,69
2,"(1, 3)","(0, 2)",553.455,189.53502728311344,97.08218723838291,79065,70
2,"(3,)","(2,)",553.455,149.43975629953448,58.07585069340574,79065,69
2,"(1, 3)","(0, 2)",553.462,189.5351206954316,97.08256369277795,79066,70
2,"(3,)","(2,)",553.462,149.4394145840551,58.075752240877044,79066,69
2,"(3,)","(2,)",553.469,149.43908146666737,58.07565626556675,79067,69
2,"(1, 3)","(0, 2)",553.469,189.53521252910642,97.0829337851938,79067,70
2,"(1, 3)","(0, 2)",553.476,189.53530278529445,97.08329752029181,79068,70
2,"(3,)","(2,)",553.476,149.43875693971722,58.075562765269574,79068,69
2,"(1, 3)","(0, 2)",553.4830000000001,189.53539146515573,97.0836549027462,79069,70
2,"(3,)","(2,)",553.4830000000001,149.43844099554096,58.07547173777755,79069,69
2,"(1, 3)","(0, 2)",553.49,189.53547856985318,97.08400593724396,79070,70
2,"(3,)","(2,)",553.49,149.43813362646563,58.075383180879975,79070,69
2,"(1, 3)","(0, 2)",553.497,189.535564100553,97.08435062848473,79070,72
2,"(3,)","(2,)",553.497,149.43787486078864,58.075295334933564,79070,71
2,"(1, 3)","(0, 2)",553.504,189.5356480584243,97.08468898118052,79072,72
2,"(3,)","(2,)",553.504,149.43758456933796,58.075211709355195,79072,71
2,"(3,)","(2,)",553.511,149.43730283093407,58.0751305476919,79073,71
2,"(1, 3)","(0, 2)",553.511,189.5357304446395,97.08502100005572,79073,72
2,"(1, 3)","(0, 2)",553.518,189.53581126037383,97.08534668984684,79074,72
2,"(3,)","(2,)",553.518,149.4370296378684,58.075051847723046,79074,71
2,"(1, 3)","(0, 2)",553.525,189.5358905068056,97.08566605530231,79075,72
2,"(3,)","(2,)",553.525,149.43676498242448,58.074975607225724,79075,71
2,"(1, 3)","(0, 2)",553.5319999999999,189.53596818511602,97.08597910118247,79075,74
2,"(3,)","(2,)",553.5319999999999,149.43650885687862,58.07490182397493,79075,73
2,"(3,)","(3,)",553.5459999999999,149.43602216455096,58.074761620302716,79077,73
2,"(1, 3)","(0, 3)",553.5459999999999,189.53611884211202,97.08658625331628,79077,74
2,"(1, 3)","(0, 3)",553.539,189.53604429648914,97.08628583225928,79077,72
2,"(3,)","(3,)",553.539,149.4362612535,58.0748304957436,79077,71
2,"(1, 3)","(0, 3)",553.553,189.53619182317433,97.08688036914822,79079,72
2,"(3,)","(3,)",553.553,149.43579158228738,58.07469519542141,79079,71
2,"(1, 3)","(0, 2)",553.56,189.5362632408686,97.0871681845612,79079,74
2,"(3,)","(2,)",553.56,149.435569498959,58.07463121886703,79079,73
2,"(1, 3)","(0, 2)",553.567,189.5363330963904,97.08744970437229,79081,74
2,"(3,)","(2,)",553.567,149.43535590680955,58.07456968840516,79081,73
2,"(1, 3)","(0, 2)",553.5740000000001,189.53640139093739,97.08772493340945,79082,74
2,"(3,)","(2,)",553.5740000000001,149.43515079807713,58.07451060179983,79082,73
2,"(3,)","(2,)",553.581,149.43495416499442,58.07445395681346,79083,73
2,"(1, 3)","(0, 2)",553.581,189.5364681257103,97.08799387651129,79083,74
2,"(3,)","(2,)",553.5880000000001,149.43476599978908,58.07439975120701,79084,73
2,"(1, 3)","(0, 2)",553.5880000000001,189.53656200421398,97.08816875662323,79084,74
2,"(1, 3)","(0, 2)",553.595,189.53662563074082,97.08842523062748,79085,74
2,"(3,)","(2,)",553.595,149.4345862946838,58.07434798274008,79085,73
2,"(1, 3)","(0, 2)",553.602,189.53668770129408,97.08867543261293,79086,74
2,"(3,)","(2,)",553.602,149.43441504189693,58.074298649170935,79086,73
2,"(1, 3)","(0, 2)",553.609,189.53674821708483,97.08891936746134,79087,74
2,"(3,)","(2,)",553.609,149.4342522336421,58.07425174825654,79087,73
