s,t,x,y
"[(0, 3), (1, 3), (1, 4)]",39.9,"[[102.13024909509326, 102.36975162517777], [140.18134701971323, 140.18306541208406], [151.24125935046527, 151.50247498968034]]","[[195.21212133252897, 316.636122203619], [221.914005894899, 290.0824976968529], [219.2820052939117, 292.644047200015]]"
"[(0, 1), (1, 1), (1, 2)]",40.0,"[[101.77504130115616, 101.97973506864565], [140.18121653357258, 140.18292758341087], [151.50247977117803, 151.50247659638455]]","[[194.99720737340104, 316.455210119268], [221.91374039510615, 290.0827781364766], [219.35459016316508, 292.64450508046974]]"
"[(0, 1), (1, 1), (1, 2)]",40.1,"[[101.60331260836769, 101.71176070768708], [140.18108661479584, 140.18279036656696], [151.5038142156502, 151.50381417024553]]","[[194.75550148731304, 316.7251403550713], [221.91347604972714, 290.0830573312129], [219.35452181255602, 292.64456966265925]]"
"[(0, 1), (1, 1), (1, 2)]",40.2,"[[101.51649795692296, 101.54049269069922], [140.18095731479923, 140.1826538155293], [151.5038142365345, 151.50381419098028]]","[[194.7116405018849, 316.8279077204543], [221.91321296337836, 290.08333517123503], [219.35410392793747, 292.64498455445676]]"
"[(0, 1), (1, 1), (1, 2)]",40.3,"[[101.5127534958672, 101.50296418572817], [140.1808286871551, 140.18251798652], [151.50381425631505, 151.50381421061132]]","[[194.79583886495485, 316.80096289581866], [221.9129512450633, 290.08361154214805], [219.3537081290441, 292.64537736235127]]"
"[(0, 1), (1, 1), (1, 2)]",40.4,"[[101.50065981297668, 101.50281667675779], [140.18070078807904, 140.18238293849572], [151.50381427500162, 151.5038142291485]]","[[194.84514307281054, 316.75960395068444], [221.91269100916375, 290.083886323993], [219.35333422019346, 292.64574828204934]]"
"[(0, 1), (1, 1), (1, 2)]",40.5,"[[101.50001312994972, 101.5000778659935], [140.18057367658494, 140.18224873329993], [151.5038142926038, 151.50381424660142]]","[[194.87786906960875, 316.72428656915537], [221.912432375755, 290.0841593909371], [219.3529820088665, 292.6460975060969]]"
"[(0, 1), (1, 1), (1, 2)]",40.6,"[[101.50001195766802, 101.5], [140.18044741423807, 140.18211543540576], [151.50381430913112, 151.50381426297952]]","[[194.888773289098, 316.7053839987258], [221.9121754701038, 290.0844306117971], [219.35265130581928, 292.64642522376704]]"
"[(0, 1), (1, 1), (1, 2)]",40.7,"[[101.5, 101.5], [140.1803220645457, 140.18198311128566], [151.50381432459278, 151.5038142782921]]","[[194.8886166159747, 316.7028297698807], [221.91192042142825, 290.08469985132166], [219.35234192517214, 292.6467316209726]]"
"[(0, 1), (1, 1), (1, 2)]",40.8,"[[101.49679289226707, 101.5], [140.18019769209195, 140.1818518285165], [151.50381433899798, 151.5038142925483]]","[[194.86907399333018, 316.71548701417714], [221.91166736113743, 290.08496697201235], [219.3520536844668, 292.64701688020915]]"
"[(0, 1), (1, 1), (1, 2)]",40.9,"[[101.45886589187981, 101.48461400038629], [140.18007436154696, 140.18172165475127], [151.50381435235562, 151.50381430575703]]","[[194.84233070311745, 316.7366440962195], [221.91141642081544, 290.08523183621577], [219.35178640468297, 292.64728118053864]]"
"[(0, 1), (1, 1), (1, 2)]",41.0,"[[101.2454011960667, 101.0197393828439], [140.17995213667498, 140.18159265668422], [151.5038143646745, 151.5038143179271]]","[[194.9149987447826, 316.54362830487025], [221.91116773020337, 290.0854943082293], [219.35153991020906, 292.6475246976192]]"
"[(0, 1), (1, 1), (1, 2)]",41.1,"[[100.8484216382864, 100.74333643401505], [140.17983107944082, 140.1814648991119], [151.5038143759632, 151.5038143290671]]","[[194.8350209593111, 316.86508393519983], [221.9109214153807, 290.08575425621166], [219.351314028762, 292.64774760378486]]"
"[(0, 1), (1, 1), (1, 2)]",41.2,"[[100.6442273104342, 100.73481627622436], [140.17971124928357, 140.18133844416164], [151.50381438623018, 151.5038143391855]]","[[194.57416757823327, 316.82732260638363], [221.91067759728813, 290.08601155375237], [219.3511085912592, 292.6479500681744]]"
"[(0, 1), (1, 1), (1, 2)]",41.3,"[[100.52589785265465, 100.54666193486355], [140.17959270259897, 140.1812133507312], [151.50381439548377, 151.50381434829063]]","[[194.50027341277698, 316.9666300231508], [221.91043639067382, 290.08626608101247], [219.35092343164737, 292.648132256901]]"
"[(0, 1), (1, 1), (1, 2)]",41.4,"[[100.52228135320357, 100.50348366479639], [140.17947549244388, 140.18108967415372], [151.5038144037321, 151.5038143563906]]","[[194.5815944171318, 316.94661577525477], [221.91019790349247, 290.0865177254058], [219.35075838669894, 292.64829433325707]]"
"[(0, 1), (1, 1), (1, 2)]",41.5,"[[100.50136481324539, 100.5000975012027], [140.1793596684587, 140.18096746608634], [151.50381441098318, 151.50381436349346]]","[[194.6474732812388, 316.906927509875], [221.9099622367472, 290.0867663818256], [219.35061329578517, 292.64843645794]]"
"[(0, 1), (1, 1), (1, 2)]",41.6,"[[100.50003206501688, 100.50009475498987], [140.1792452769891, 140.18084677460314], [151.5336380669489, 151.53359954038353]]","[[194.70174064408184, 316.8813830458891], [221.90972948473748, 290.0870119524558], [219.3583406769384, 292.64071853004316]]"
"[(0, 1), (1, 1), (1, 2)]",41.7,"[[100.5, 100.5], [140.179132361379, 140.18072764446637], [151.533643458691, 151.53360481094387]]","[[194.73096509196768, 316.8677598842415], [221.909499735655, 290.08725434621863], [219.3582090141944, 292.6408472336092]]"
"[(0, 1), (1, 1), (1, 2)]",41.8,"[[100.5, 100.5], [140.17902096240334, 140.18061011754287], [151.53366587413902, 151.5336271524688]]","[[194.73707610798786, 316.8634087036929], [221.90927307246452, 290.0874934779278], [219.35810141201472, 292.640951868012]]"
"[(0, 1), (1, 1), (1, 2)]",41.9,"[[100.49731252266375, 100.5], [140.17891111882307, 140.1804942333553], [151.53366967897634, 151.53363083646946]]","[[194.7233786840306, 316.8750490942696], [221.90904957403274, 290.0877292671667], [219.35800838618528, 292.64104193946235]]"
"[(0, 1), (1, 1), (1, 2)]",42.0,"[[100.46482223407486, 100.49208533612517], [140.17880286801096, 140.1803800297184], [151.53367270239465, 151.53363373915417]]","[[194.7083957375141, 316.9046453732496], [221.90882931640198, 290.0879616369938], [219.35793446554905, 292.6411129082397]]"
"[(0, 1), (1, 1), (1, 2)]",42.1,"[[100.27066608208033, 100.13044620316428], [140.1786962465767, 140.1802675433876], [151.552049798867, 151.552049798867]]","[[194.803024801141, 316.788314318934], [221.90861237406182, 290.0881905126228], [219.36263401808952, 292.6364017221956]]"
"[(0, 1), (1, 1), (1, 2)]",42.2,"[[99.86636741110546, 99.79125001123421], [140.17859129092216, 140.18015681064745], [151.552049798867, 151.552049798867]]","[[194.795356920477, 317.038617381123], [221.90839882107915, 290.08841582022575], [219.36258100350437, 292.63645179708817]]"
"[(0, 1), (1, 1), (1, 2)]",42.3,"[[99.65105111478239, 99.77557157235927], [140.17848803767822, 140.18004786778516], [151.552049798867, 151.552049798867]]","[[194.5439244857809, 317.00396464063294], [221.9081887319866, 290.0886374859691], [219.3625469383417, 292.6364829254084]]"
"[(0, 1), (1, 1), (1, 2)]",42.4,"[[99.52673173979913, 99.6038308749801], [140.17838652399692, 140.17994075142056], [151.552049798867, 151.552049798867]]","[[194.48152253474478, 317.2467954696738], [221.90798218237745, 290.0888554353427], [219.36253167567145, 292.6364952541757]]"
"[(0, 1), (1, 1), (1, 2)]",42.5,"[[99.52262872945423, 99.5170367243067], [140.17828678769837, 140.1798354986864], [151.552049798867, 151.552049798867]]","[[194.57378327655957, 317.30047428075335], [221.9077792492041, 290.08906959279244], [219.36253506956908, 292.6364889294054]]"
"[(0, 1), (1, 1), (1, 2)]",42.6,"[[99.50139538037027, 99.50095873269731], [140.17818886772756, 140.17973214772718], [151.552049798867, 151.552049798867]]","[[194.63890279201493, 317.23866880852967], [221.90758001170784, 290.089279880706], [219.36255697508858, 292.63646409613546]]"
"[(0, 1), (1, 1), (1, 2)]",42.7,"[[99.50003325210774, 99.50076570843086], [140.1780928045065, 140.17963073808792], [151.552049798867, 151.552049798867]]","[[194.69069867406338, 317.1845481674406], [221.90738455213514, 290.08948621862106], [219.36259724825265, 292.63642089843626]]"
"[(0, 1), (1, 1), (1, 2)]",42.8,"[[99.5, 99.50001709626936], [140.17799864000807, 140.1795313108123], [151.552049798867, 151.552049798867]]","[[194.71769700762133, 317.1590244690911], [221.90719295588826, 290.0896885230263], [219.36265574605704, 292.6363594794062]]"
"[(0, 1), (1, 1), (1, 2)]",42.9,"[[99.5, 99.5], [140.17790641753362, 140.17943390822944], [151.552049798867, 151.552049798867]]","[[194.7218299310053, 317.1484884750471], [221.90700531107217, 290.0898867077948], [219.36273232648506, 292.63627998115754]]"
"[(0, 1), (1, 1), (1, 2)]",43.0,"[[99.49737255925562, 99.5], [140.17781618125875, 140.17933857349632], [151.552049798867, 151.552049798867]]","[[194.70654546973256, 317.1517232058809], [221.90682170757097, 290.090080685115], [219.36282684852915, 292.636182544794]]"
"[(0, 1), (1, 1), (1, 2)]",43.1,"[[99.46552071741682, 99.49694734848481], [140.17772797564467, 140.1792453499987], [151.552049798867, 151.552049798867]]","[[194.69268956427615, 317.17423283891105], [221.9066422358497, 290.0902703667102], [219.36293917221795, 292.63606731038453]]"
"[(0, 1), (1, 1), (1, 2)]",43.2,"[[99.2710264350777, 99.46078419280374], [140.17764184481354, 140.17915428071262], [151.552049798867, 151.552049798867]]","[[194.8014277171012, 317.20080442240925], [221.90646698568364, 290.090455665137], [219.3630691586453, 292.6359344169338]]"
"[(0, 1), (1, 1), (1, 2)]",43.3,"[[98.85417167800615, 99.25801199631793], [140.1775578319716, 140.17906540761575], [151.552049798867, 151.552049798867]]","[[194.82231212804248, 317.14089230637217], [221.90629604498432, 290.09063649498364], [219.3632166700009, 292.6357840023515]]"
"[(0, 1), (1, 1), (1, 2)]",43.4,"[[98.6413434001445, 98.88195453786773], [140.17747597893845, 140.17897877120814], [151.552049798867, 151.552049798867]]","[[194.58694906507918, 317.2390940004972], [221.90612949884203, 290.09081277384485], [219.3633815696001, 292.6356162034226]]"
"[(0, 1), (1, 1), (1, 2)]",43.5,"[[98.52406395280914, 98.67813706768985], [140.1773963258142, 140.17889441017567], [151.552049798867, 151.552049798867]]","[[194.54151068637265, 317.5761204240871], [221.90596742884838, 290.09098442300643], [219.36356372191253, 292.63543115577886]]"
"[(0, 1), (1, 1), (1, 2)]",43.6,"[[98.50141261573287, 98.53603121661322], [140.1773189107892, 140.17881236120203], [151.66930286161923, 151.66949083551205]]","[[194.6340702966454, 317.7275865235387], [221.90580991270923, 290.0911513678283], [219.3925780435175, 292.60637710347197]]"
"[(0, 1), (1, 1), (1, 2)]",43.7,"[[98.50112489909834, 98.50259496128996], [140.17724377019283, 140.1787326590329], [151.6693251916098, 151.669513676618]]","[[194.714741027858, 317.6974387966238], [221.9056570243437, 290.09131353761336], [219.3927021647852, 292.606250141169]]"
"[(0, 1), (1, 1), (1, 2)]",43.8,"[[98.50002514725493, 98.50239979710032], [140.17717093868325, 140.17865533669183], [151.66935077857477, 151.83598197647618]]","[[194.7660876311426, 317.64271815835195], [221.9055088342707, 290.09147086516884], [219.39284438994721, 292.56549144547245]]"
"[(0, 1), (1, 1), (1, 2)]",43.9,"[[98.5, 98.50006463366734], [140.17710044945972, 140.1785804257225], [151.83598197647618, 151.83598197647618]]","[[194.79138287900975, 317.60120336312247], [221.90536541004076, 290.09162328631294], [219.43353331303996, 292.5654727335754]]"
"[(0, 1), (1, 1), (1, 2)]",44.0,"[[98.5, 98.5], [140.17703233442063, 140.1785079563737], [151.83598197647618, 151.83598197647618]]","[[194.79292647177436, 317.5587104874445], [221.90522681655736, 290.0917707394983], [219.433566953086, 292.5654362477805]]"
"[(0, 1), (1, 1), (1, 2)]",44.1,"[[98.49716048574405, 98.5], [140.17696662423293, 140.1784379576916], [151.83598197647618, 151.83598197647618]]","[[194.76600718725558, 317.54274995865427], [221.90509311621852, 290.09191316562493], [219.43361823797616, 292.56538212072513]]"
"[(0, 1), (1, 1), (1, 2)]",44.2,"[[98.46311624417609, 98.5], [140.17690334831727, 140.17837045751887], [151.83598197647618, 151.83598197647618]]","[[194.74675681398182, 317.5504098622429], [221.9049643688863, 290.0920505080415], [219.43368703641184, 292.5653104838104]]"
"[(0, 1), (1, 1), (1, 2)]",44.3,"[[98.25287991425793, 98.47734366078298], [140.17684253477083, 140.17830548242466], [151.83598197647618, 151.83598197647618]]","[[194.88185307498594, 317.5731624403969], [221.90484063173, 290.0921827126876], [219.43377321833938, 292.565221467193]]"
"[(0, 1), (1, 1), (1, 2)]",44.4,"[[97.82797379383311, 98.35290911060613], [140.17678421026022, 140.17824305759845], [152.2111874304951, 152.21136325637414]]","[[194.88021511754806, 317.5614761998171], [221.90472195900813, 290.09230972831045], [219.53994427341632, 292.4590136922617]]"
"[(0, 1), (1, 1), (1, 2)]",44.5,"[[97.62691957867638, 97.97398739583187], [140.17672839993332, 140.17818320676056], [152.211151347802, 152.2113276391942]]","[[194.6508754240303, 317.44250651937335], [221.90460840188888, 290.0924315066463], [219.53973042887398, 292.4592247779343]]"
"[(0, 1), (1, 1), (1, 2)]",44.6,"[[97.52095622057107, 97.73980507139649], [140.17667512737057, 140.17812595211478], [152.50239832762193, 152.50240172125234]]","[[194.61139149522873, 317.84943294043154], [221.90450000835145, 290.09254800251716], [219.6311878158032, 292.3678310930827]]"
"[(0, 1), (1, 1), (1, 2)]",44.7,"[[97.50127154304742, 97.56343909955578], [140.17662441457566, 140.1780713143426], [152.5023968489947, 152.50240025198556]]","[[194.67362461962702, 318.0677791708268], [221.90439682316662, 290.09265917384255], [219.6307603479069, 292.3682558548885]]"
"[(0, 1), (1, 1), (1, 2)]",44.8,"[[97.50002896342954, 97.54739433026941], [140.17657628199333, 140.17801931262542], [152.50239543909439, 152.50239885143733]]","[[194.73059069727336, 317.9830987467872], [221.9042988879332, 290.0927649815939], [219.63035274881813, 292.36866075031577]]"
"[(0, 1), (1, 1), (1, 2)]",44.9,"[[97.50002523724068, 97.50353343703163], [140.17653074854132, 140.17796996468167], [152.5023940974365, 152.50239751912278]]","[[194.76525061011327, 317.9605710427959], [221.90420624114319, 290.09286538971986], [219.6299648784646, 292.3690459195338]]"
"[(0, 1), (1, 1), (1, 2)]",45.0,"[[97.5, 97.50009835480851], [140.17648783164915, 140.17792328680775], [152.5023928235411, 152.5023962545616]]","[[194.77723812443458, 317.9148675000388], [221.9041189182603, 290.092960365062], [219.62959659809397, 292.3694115013923]]"
"[(0, 1), (1, 1), (1, 2)]",45.1,"[[97.5, 97.5], [140.17644766461606, 140.17787940766726], [152.50239161693278, 152.50239505727814]]","[[194.76835465150452, 317.8887484830102], [221.90403686047497, 290.09304996584314], [219.62924777027646, 292.36975763341894]]"
"[(0, 1), (1, 1), (1, 2)]",45.2,"[[97.5, 97.5], [140.1764100274322, 140.1778381133936], [152.50239047714078, 152.50239392680123]]","[[194.7402145338495, 317.8768572519357], [221.90396027993674, 290.0931339874776], [219.62891825890628, 292.3700844518176]]"
"[(0, 1), (1, 1), (1, 2)]",45.3,"[[97.46447984090831, 97.5], [140.17637505024612, 140.17779952961257], [152.5023894036989, 152.50239286266438]]","[[194.71609482790927, 317.8764016095909], [221.90388911170734, 290.0932124940611], [219.62860792921816, 292.3703920914515]]"
"[(0, 1), (1, 1), (1, 2)]",45.4,"[[97.26754719299586, 97.49955349068695], [140.17634274452053, 140.17776366688184], [152.50238839614576, 152.50239186440578]]","[[194.8168477137154, 317.9049497035381], [221.9038233791099, 290.093285464112], [219.6283166478111, 292.3706806858201]]"
"[(0, 1), (1, 1), (1, 2)]",45.5,"[[96.65463587947212, 97.43607543394381], [140.17637181035118, 140.17778781775874], [152.5023874540239, 152.5023909315677]]","[[194.52803681309888, 317.9300692422423], [221.90371785078568, 290.09339705637444], [219.62804428244115, 292.37095036726464]]"
"[(0, 1), (1, 1), (1, 2)]",45.6,"[[96.52825733752198, 97.11028040044833], [140.1763449387603, 140.1777574882802], [152.50238657687953, 152.50239006369603]]","[[194.44721777658364, 317.7437435339301], [221.90366310034156, 290.0934588522103], [219.6277907019271, 292.37120126706253]]"
"[(0, 1), (1, 1), (1, 2)]",45.7,"[[96.50187290692959, 96.77887342516226], [140.17632076128479, 140.1777298998316], [152.50238576426196, 152.50238926033973]]","[[194.50501266510156, 318.0112624493773], [221.90361383911514, 290.0935150632408], [219.62755577596775, 292.37143351560917]]"
"[(0, 1), (1, 1), (1, 2)]",45.8,"[[96.5015669671985, 96.60306028309284], [140.17629928372497, 140.17770505730888], [152.50238501572272, 152.50238852105002]]","[[194.59079283507208, 318.2433802073799], [221.90357007892456, 290.0935656794904], [219.62733937491825, 292.3716472426406]]"
"[(0, 1), (1, 1), (1, 2)]",45.9,"[[96.50003760927146, 96.58584543170213], [140.17628051076912, 140.17768296446465], [152.5023843308159, 152.50238784538067]]","[[194.65016961875938, 318.16708400725526], [221.90353182932202, 290.09361069331334], [219.62714136984812, 292.3718425771767]]"
"[(0, 1), (1, 1), (1, 2)]",46.0,"[[96.5, 96.51079649431199], [140.17626444616104, 140.1776636240691], [152.50238370909804, 152.50238723288797]]","[[194.6864313644185, 318.16015578286925], [221.90349909793557, 290.0936500990653], [219.62696163258644, 292.37201964747476]]"
"[(0, 1), (1, 1), (1, 2)]",46.1,"[[96.5, 96.50043511616], [140.1762510928743, 140.1776470380812], [152.50238315012854, 152.5023866831309]]","[[194.70030243164308, 318.09185585486085], [221.90347189082365, 290.093683892755], [219.62680003572257, 292.37217858103]]"
"[(0, 1), (1, 1), (1, 2)]",46.2,"[[96.5, 96.50000491897832], [140.17624045328728, 140.1776332078213], [152.5023826534692, 152.50238619567114]]","[[194.69335775642753, 318.0457548895949], [221.90345021283227, 290.09371207169227], [219.6266564525965, 292.37231950458454]]"
"[(0, 1), (1, 1), (1, 2)]",46.3,"[[96.5, 96.50000292984443], [140.1762325293538, 140.17762213414122], [152.50241355740832, 152.50381334143995]]","[[194.6670483345844, 318.02725255109937], [221.90343406794236, 290.09373463414136], [219.62654015910144, 292.3720143276145]]"
"[(0, 1), (1, 1), (1, 2)]",46.4,"[[96.46774598115086, 96.5], [140.17622732276817, 140.17761381758928], [152.5024131785767, 152.50381333612523]]","[[194.64265203924575, 318.02896561782416], [221.90342345960596, 290.09375157898523], [219.62643219922276, 292.3721206724918]]"
"[(0, 1), (1, 1), (1, 2)]",46.5,"[[96.2874694703032, 96.5], [140.17622483512173, 140.17760825856683], [152.53338928687563, 152.5334319700395]]","[[194.72855220526858, 318.0543097821679], [221.90341839106543, 290.0937629054061], [219.63558427967425, 292.36337342594555]]"
"[(0, 1), (1, 1), (1, 2)]",46.6,"[[95.67556937057529, 96.49666394529196], [140.17622506805085, 140.17760545747728], [152.53338522944182, 152.53342802059404]]","[[194.43525960635665, 318.09477152159], [221.90341886565486, 290.09376861258204], [219.63548519984798, 292.3634698687679]]"
"[(0, 1), (1, 1), (1, 2)]",46.7,"[[95.53403934134714, 96.17678391034777], [140.1762280233744, 140.17760541486427], [152.5333818981953, 152.53342479716775]]","[[194.31720300273645, 317.89073067267594], [221.90342488708015, 290.09376869940536], [219.63540385303085, 292.36354858268686]]"
"[(0, 1), (1, 1), (1, 2)]",46.8,"[[95.50236555953236, 95.78764838225749], [140.1762337032201, 140.17760813153916], [152.5333792880434, 152.53342229466483]]","[[194.36688145915295, 318.030657002206], [221.9034364596765, 290.093763164223], [219.63534011486277, 292.3636096921387]]"
"[(0, 1), (1, 1), (1, 2)]",46.9,"[[95.50211042851197, 95.60183158219778], [140.1762421101376, 140.17761360869608], [152.53337739395192, 152.53342050804795]]","[[194.43841575192502, 318.2379346065289], [221.90345358863877, 290.09375200460187], [219.63529386241288, 292.3636533201306]]"
"[(0, 1), (1, 1), (1, 2)]",47.0,"[[95.50005239454933, 95.51397427961604], [140.17625324719825, 140.17762184801416], [152.53337621094934, 152.5334194323424]]","[[194.5126413126954, 318.23161181266903], [221.90347628022482, 290.09373521712075], [219.63526497427895, 292.3636795881419]]"
"[(0, 1), (1, 1), (1, 2)]",47.1,"[[95.5, 95.50926102659608], [140.17626711807728, 140.17763285174274], [152.53337573412992, 152.53341906263935]]","[[194.56068208210826, 318.1256290869566], [221.90350454192287, 290.0937127971967], [219.6352533306672, 292.363688616044]]"
"[(0, 1), (1, 1), (1, 2)]",47.2,"[[95.5, 95.50029731331516], [140.17628372711448, 140.1776466227662], [152.53337595865628, 152.53341939409813]]","[[194.5831144235661, 318.05321833821375], [221.90353838257516, 290.09368473895285], [219.63525881345126, 292.3636805220417]]"
"[(0, 1), (1, 1), (1, 2)]",47.3,"[[95.5, 95.50000057570239], [140.1763030793532, 140.17766316464818], [152.53337687976085, 152.53342042194794]]","[[194.58190015810402, 318.0053550142862], [221.90357781245743, 290.09365103512823], [219.6352813062102, 292.3636554226354]]"
"[(0, 1), (1, 1), (1, 2)]",47.4,"[[95.5, 95.5], [140.17632518056, 140.1776824816569], [152.53337849274666, 152.53342214148853]]","[[194.5588323268501, 317.98581607439746], [221.90362284331894, 290.09361167702656], [219.63532069424747, 292.3636134326013]]"
"[(0, 1), (1, 1), (1, 2)]",47.5,"[[95.5, 95.5], [140.1763500372289, 140.17770457877586], [152.5333807929875, 152.5334245480904]]","[[194.5155316185314, 317.99196039995013], [221.9036734883912, 290.09356665449394], [219.63537686459335, 292.3635546649895]]"
"[(0, 1), (1, 1), (1, 2)]",47.6,"[[94.92035984276038, 95.5], [140.17637765657548, 140.17772946170538], [152.53338377592732, 152.53342763719425]]","[[194.6760219702633, 318.01719031382356], [221.9037297623758, 290.0935159559161], [219.63544970599344, 292.3634792311348]]"
"[(0, 1), (1, 1), (1, 2)]",47.7,"[[94.70622122317273, 95.49652461352389], [140.17640804652535, 140.17775713685867], [152.53338743707943, 152.53343140431008]]","[[194.29941063346183, 318.05570532151245], [221.9037916814211, 290.09345956822614], [219.6355391088851, 292.36338724068014]]"
"[(0, 1), (1, 1), (1, 2)]",47.8,"[[94.54298589850484, 95.45521657371715], [140.17644121570044, 140.17778761135622], [152.5333917720251, 152.53343584501587]]","[[194.11602973465605, 318.0756103273701], [221.90385926309406, 290.0933974769163], [219.63564496536605, 292.3632788016078]]"
"[(0, 1), (1, 1), (1, 2)]",47.9,"[[94.50309659002862, 94.7546939525269], [140.17647717340546, 140.17782089302088], [152.53339677641202, 152.53344095495606]]","[[194.1619132453268, 317.915420443232], [221.90393252635295, 290.0933296660476], [219.63576716915523, 292.3631540202782]]"
"[(0, 1), (1, 1), (1, 2)]",48.0,"[[94.50280913129791, 94.56335934301677], [140.17651592961613, 140.17785699037464], [152.70402146513902, 152.70427296009052]]","[[194.24251166479414, 318.0674256899443], [221.90401149152316, 290.0932561182566], [219.68481250099646, 292.3140546207053]]"
"[(0, 1), (1, 1), (1, 2)]",48.1,"[[94.5000757180237, 94.50385582703028], [140.17655749496916, 140.17789591263724], [152.7040274165418, 152.7042794715662]]","[[194.29569321418333, 318.0040871751228], [221.90409618027672, 290.09317681475824], [219.68483930954687, 292.3140252892636]]"
"[(0, 1), (1, 1), (1, 2)]",48.2,"[[94.5, 94.50009914079156], [140.1766018807532, 140.17793766972605], [152.70403728784996, 152.70428990180346]]","[[194.33639160835037, 317.922178483274], [221.90418661561418, 290.093091735346], [219.6848837756115, 292.3139783054599]]"
"[(0, 1), (1, 1), (1, 2)]",48.3,"[[94.5, 94.50009266054617], [140.1766490989017, 140.1779822722566], [152.70405105284226, 152.70430422456315]]","[[194.35776236055932, 317.8619011466189], [221.90428282184968, 290.09300085839095], [219.68494578107516, 292.3139137874903]]"
"[(0, 1), (1, 1), (1, 2)]",48.4,"[[94.5, 94.5], [140.1766991619864, 140.17802973154457], [152.70406868565948, 152.70432241396836]]","[[194.35561034679276, 317.8034383287893], [221.90438482459797, 290.0929041608376], [219.6850252094527, 292.3138318519195]]"
"[(0, 1), (1, 1), (1, 2)]",48.5,"[[94.5, 94.5], [140.1767520832138, 140.1780800596096], [152.70409016079503, 152.70434444449546]]","[[194.3315416668152, 317.7730748284013], [221.90449265076717, 290.09280161819595], [219.68512194584792, 292.31373261372045]]"
"[(0, 1), (1, 1), (1, 2)]",48.6,"[[94.5, 94.5], [140.17680787642155, 140.17813326917928], [152.7041154530864, 152.70437029096536]]","[[194.2870311503932, 317.7743657331825], [221.9046063285511, 290.09269320453393], [219.6852358769141, 292.31361618631433]]"
"[(0, 1), (1, 1), (1, 2)]",48.7,"[[94.38500419589587, 94.5], [140.1768665560707, 140.17818937368838], [152.70414453770653, 152.70439992853525]]","[[194.29627842177635, 317.81148116704145], [221.90472588741414, 290.09257889247834], [219.6853668908163, 292.31348268160764]]"
"[(0, 1), (1, 1), (1, 2)]",48.8,"[[93.74821773339643, 94.49012242502266], [140.1769281372292, 140.17824838726838], [152.70603899225094, 152.72500562873196]]","[[194.11328215196414, 317.86050713834123], [221.9048513580568, 290.0924586532365], [219.6860375578535, 292.3075571103189]]"
"[(0, 1), (1, 1), (1, 2)]",48.9,"[[93.57911940457255, 93.95347973233294], [140.17699263555457, 140.17831032473742], [152.72482482243424, 152.72503296498041]]","[[193.86272573668467, 317.3971801481094], [221.90498277238112, 290.0923324566167], [219.6914518451515, 292.3074072735056]]"
"[(0, 1), (1, 1), (1, 2)]",49.0,"[[93.50960613795475, 93.70903913284346], [140.17706006727616, 140.17837520159003], [152.72485474450013, 152.72506333946143]]","[[193.86661070108087, 317.7130783387221], [221.90512016345417, 290.0922002710491], [219.6916158554768, 292.30724078337977]]"
"[(0, 1), (1, 1), (1, 2)]",49.1,"[[93.50366323573536, 93.54006491075461], [140.17713044916587, 140.17844303397587], [153.1664127813376, 153.1668982614052]]","[[194.00303566226467, 317.8182886135789], [221.90526356544834, 290.092062063629], [219.82720084977402, 292.17156778385254]]"
"[(0, 1), (1, 1), (1, 2)]",49.2,"[[93.50010055499725, 93.50278189509308], [140.17720379848356, 140.1785138386531], [153.1663514030991, 153.1668378320129]]","[[194.06466699151738, 317.74985177792837], [221.90541301353048, 290.09191780021183], [219.82704517067606, 292.17172105630715]]"
"[(0, 1), (1, 1), (1, 2)]",49.3,"[[93.5, 93.50007046139994], [140.1772801328875, 140.17858763290494], [153.16629789197793, 153.16678526729345]]","[[194.1054228356984, 317.6554112176812], [221.90556854367884, 290.0917674455834], [219.82690944564922, 292.171854380891]]"
"[(0, 1), (1, 1), (1, 2)]",49.4,"[[93.5, 93.5], [140.1773594703025, 140.17866443441247], [153.16625219499082, 153.1667405142395]]","[[194.12635643666397, 317.56825520716666], [221.9057301924151, 290.0916109637188], [219.82679354030708, 292.17196789205127]]"
"[(0, 1), (1, 1), (1, 2)]",49.5,"[[93.5, 93.5], [140.17744182874875, 140.1787442610852], [153.16621425983158, 153.16670352052273]]","[[194.14710274386783, 317.5140993878589], [221.90589799645505, 290.09144831812756], [219.82669732198104, 292.17206172251286]]"
"[(0, 1), (1, 1), (1, 2)]",49.6,"[[93.5, 93.5], [139.84236325746912, 139.8436137547397], [153.50347582935416, 153.50347955176014]]","[[194.13608949401964, 317.48990918007706], [222.15817420006107, 289.83908602206395], [219.94441885377316, 292.0545374484433]]"
"[(0, 1), (1, 1), (1, 2)]",49.7,"[[93.5, 93.5], [139.84226724161232, 139.84351504687388], [153.50347475077496, 153.50347848158967]]","[[194.07501490175065, 317.49299518460316], [222.157963834052, 289.83930228613207], [219.94411643895953, 292.0548375056013]]"
"[(0, 1), (1, 1), (1, 2)]",49.8,"[[93.4963442258573, 93.5], [139.84217515264373, 139.84342026906478], [153.50347373499085, 153.50347747419917]]","[[193.99487223716258, 317.52098728700497], [222.1577620716615, 289.8395099396396], [219.94383163079183, 292.05511996034016]]"
