time,volume,area,avg_Fs,avg_Fp,my_Q
0.6900000000000004, 25.799302564881742, 48.18568468333271, 0.39609086051581394, 0.2376468304093398, -176.96363783367673
0.7000000000000004, 25.785539509375496, 48.34013022978077, 0.4063086666385824, 0.23842819052493167, -177.5697050623161
0.7100000000000004, 25.771195010207478, 48.489608604723756, 0.4160549810244229, 0.23917810070870632, -178.1592456431395
0.7200000000000004, 25.7562657210557, 48.633689972358745, 0.425294876943444, 0.23989489060664118, -178.7305315806761
0.7300000000000004, 25.740749099431497, 48.771971165191054, 0.43399738012489814, 0.24057704009543587, -179.28193732531633
0.7400000000000004, 25.72464336752882, 48.90407817652678, 0.4421354861383292, 0.24122318802832704, -179.81195071382362
0.7500000000000004, 25.707947469470597, 49.029668373832266, 0.44968626433319614, 0.24183213963612762, -180.31918246682517
0.7600000000000005, 25.690661026031982, 49.14843241400715, 0.4566310053245988, 0.24240287248390194, -180.80237414004932
0.7700000000000005, 25.672784287917523, 49.260095845960386, 0.46295522074035445, 0.24293454090687658, -181.26040445898465
0.7800000000000005, 25.654318088639087, 49.36442039029443, 0.4686484060754778, 0.24342647887791682, -181.6922940004735
0.7900000000000005, 25.635263797988195, 49.46120489030607, 0.4737038518425328, 0.24387820129124335, -182.09720821847338
0.8000000000000005, 25.615623277022127, 49.55028593282654, 0.47811904512529557, 0.24428940368110139, -182.47445884379675
0.8100000000000005, 25.595398835392388, 49.63153814157569, 0.48189686901523676, 0.24465996042799604, -182.82350371811913
0.8200000000000005, 25.57459319174029, 49.70487414963168, 0.48504731659292555, 0.24498992153756408, -183.14394515006788
0.8300000000000005, 25.553209437771024, 49.770244261266186, 0.48758943012371747, 0.24527950810719895, -183.4355269050567
0.8400000000000005, 25.53125100649803, 49.82763581671991, 0.48955244199596576, 0.24552910662280178, -183.69812996016427
0.8500000000000005, 25.50872164502751, 49.877072276462414, 0.49097296452239236, 0.2457392622524239, -183.93176717040086
0.8600000000000005, 25.48562539212955, 49.91861204407142, 0.4918925192679327, 0.24591067132567543, -184.13657700298214
0.8700000000000006, 25.461966560721834, 49.95234704906536, 0.49235890932309484, 0.24604417320859118, -184.3128165017395
0.8800000000000006, 25.437749725273733, 49.97840111282678, 0.4924153993139771, 0.24614074180475004, -184.46085364471364
0.8900000000000006, 25.412979714025795, 49.99692812216395, 0.4920790214609505, 0.2462014769368454, -184.58115925462664
0.9000000000000006, 25.387661605812532, 50.00811003608342, 0.4913290457504467, 0.24622759588999582, -184.67429861476305
0.9100000000000006, 25.361800731175684, 50.01215475199824, 0.4901584274704115, 0.2462204254271852, -184.7409229323575
0.9200000000000006, 25.335402677362225, 50.00929385788943, 0.48857995941468557, 0.24618139460571398, -184.78176077850264
0.9300000000000006, 25.308473296716635, 49.999780296888254, 0.48661602172511037, 0.24611202868807422, -184.7976096185145
0.9400000000000006, 25.281018717901652, 49.983885970369705, 0.4842937061151943, 0.24601394423254144, -184.78932753028084
0.9500000000000006, 25.253045359316516, 49.96189930496344, 0.4816428776619953, 0.24588884479286888, -184.75782519102296
0.9600000000000006, 25.224559944028478, 49.93412280791683, 0.47869558640608934, 0.24573851505804045, -184.70405819573512
0.9700000000000006, 25.195569515492814, 49.900870634011824, 0.4754864872666662, 0.2455648082904751, -184.62901975387297
0.9800000000000006, 25.16608145331, 49.86246618577195, 0.4720529970968295, 0.2453696186912495, -184.53373379514045
0.9900000000000007, 25.13610348825822, 49.81923976703415, 0.46842974586761693, 0.24515483226660273, -184.4192485008657
1.0000000000000007, 25.105643715844835, 49.77152630814133, 0.46463857173001566, 0.24492226454194754, -184.28663026479003
