n,s1,s2,t,x,y
44,"(21,)","(41,)",4.662,44.08825711917325,314.08617350725916
44,"(21,)","(41,)",4.662,49.24574663932651,311.8823703226312
44,"(21,)","(41,)",4.662,53.21085350296744,438.86576582142163
44,"(3,)","(15,)",4.682,107.21407048842883,211.35397576294855
44,"(3,)","(15,)",4.682,83.11299371274868,161.30171452523507
44,"(3,)","(25,)",4.682,195.40045973449133,84.06259366337844
44,"(3,)","(26,)",4.682,223.78306247950104,165.7855883357575
44,"(3,)","(26,)",4.682,252.50324115252795,150.10370443076692
44,"(4,)","(14,)",4.682,71.191926019373,38.20014969540182
44,"(8,)","(18,)",4.682,125.16864926652141,475.2822371977644
44,"(8,)","(18,)",4.682,158.21839465443463,453.4495501719505
44,"(9,)","(2,)",4.682,262.00536177364893,224.5292911153844
44,"(9,)","(2,)",4.682,266.5307676127669,266.6706809113301
44,"(9,)","(2,)",4.682,179.83059632239286,321.4059897009321
44,"(9,)","(2,)",4.682,242.42660823750032,349.15619037200156
44,"(9,)","(2,)",4.682,367.8916616541293,280.44103686545753
44,"(9,)","(2,)",4.682,411.84375897409797,262.1401989816479
44,"(9,)","(30,)",4.682,401.4116074919193,192.42304400628927
44,"(9,)","(30,)",4.682,420.3979163311966,315.8732074644699
44,"(9,)","(30,)",4.682,373.0795546624741,506.89392737447326
44,"(9,)","(30,)",4.682,438.5032902225021,468.1539594466751
44,"(9,)","(33,)",4.682,329.22967802007815,397.3755303647208
44,"(9,)","(33,)",4.682,303.89234334658977,404.2429232541799
44,"(9,)","(33,)",4.682,297.7384032678512,446.5002292150418
44,"(9,)","(33,)",4.682,333.4832047331323,413.3460348383869
44,"(9,)","(33,)",4.682,380.31092196176826,419.14658285396786
44,"(9,)","(33,)",4.682,398.9462921887454,436.3376241223225
44,"(10,)","(18,)",4.682,194.66898760263308,470.54596783520606
44,"(10,)","(18,)",4.682,180.75900355421186,509.37379272060923
44,"(10,)","(18,)",4.682,187.44258653515845,597.4396978211464
44,"(14,)","(30,)",4.682,468.95393023819906,506.90114167786805
44,"(14,)","(30,)",4.682,461.80112905532553,532.1304463490474
44,"(16,)","(42,)",4.682,475.62093771667344,23.413288744626243
44,"(16,)","(42,)",4.682,476.7386596212275,49.78451498791355
44,"(17,)","(39,)",4.682,553.8440956865992,529.6486003564723
44,"(17,)","(39,)",4.682,532.8945062571977,583.8415143362598
44,"(17,)","(39,)",4.682,536.4355266867484,11.441492880977535
44,"(17,)","(39,)",4.682,577.5434463013877,14.72755286734673
44,"(17,)","(39,)",4.682,20.15848566374018,9.077415129789415
44,"(17,)","(39,)",4.682,5.664153002091666,553.8572587894876
44,"(18,)","(43,)",4.682,49.13417470487684,82.43263835422496
44,"(18,)","(43,)",4.682,506.78427550319805,111.14632338963418
44,"(18,)","(43,)",4.682,567.1389884848213,163.63376971336345
44,"(21,)","(39,)",4.682,28.083841848148836,331.6179721156374
44,"(21,)","(39,)",4.682,44.07544700202368,314.0963394786077
44,"(21,)","(39,)",4.682,49.255220526178164,311.8819063576566
44,"(21,)","(39,)",4.682,53.21406261365678,438.8832341088106
44,"(3,)","(12,)",4.702,107.19495809329158,211.3348620371341
44,"(3,)","(12,)",4.702,83.11729995034747,161.30357133796002
44,"(3,)","(20,)",4.702,195.39298974951583,84.05944809871303
44,"(3,)","(21,)",4.702,223.7934400701455,165.78321404786652
44,"(3,)","(21,)",4.702,252.51918257382079,150.1098864217914
44,"(4,)","(11,)",4.702,71.18046606232338,38.20383671881734
44,"(8,)","(16,)",4.702,125.17152736257475,475.2843210332712
44,"(8,)","(16,)",4.702,157.9088256797147,453.55048341163206
44,"(9,)","(2,)",4.702,262.00479268006814,224.52184306623093
44,"(9,)","(2,)",4.702,266.50054486649344,266.64046026913206
44,"(9,)","(2,)",4.702,179.83048484988086,321.3992789420587
44,"(9,)","(2,)",4.702,242.43229275647587,349.1562119932746
44,"(9,)","(2,)",4.702,367.8942352760725,280.44888359018904
44,"(9,)","(2,)",4.702,411.8312535408367,262.1965488826634
44,"(9,)","(24,)",4.702,401.4050105459727,192.42049534209565
44,"(9,)","(24,)",4.702,420.386203895088,315.8692437246209
44,"(9,)","(24,)",4.702,373.0632772648756,506.8821968197493
44,"(9,)","(24,)",4.702,438.517273908519,468.15708818958376
44,"(9,)","(28,)",4.702,329.20581851043767,397.35126787751625
44,"(9,)","(28,)",4.702,303.5445912112988,404.408010935275
44,"(9,)","(28,)",4.702,297.60248062422806,446.453793506294
44,"(9,)","(28,)",4.702,333.2997723759654,413.71258067047927
44,"(9,)","(28,)",4.702,380.31326167595427,419.15250526620287
44,"(9,)","(28,)",4.702,398.9381685936221,436.3410376151603
44,"(10,)","(16,)",4.702,194.65870496600473,470.5416506629749
44,"(10,)","(16,)",4.702,180.76105615578967,509.3619614032938
44,"(10,)","(16,)",4.702,187.44803844436603,597.4523416468269
44,"(14,)","(24,)",4.702,468.94610495484926,506.90655523802843
44,"(14,)","(24,)",4.702,461.8039487088711,532.114259772397
44,"(16,)","(41,)",4.702,475.62598088818777,23.405046445454445
44,"(16,)","(41,)",4.702,476.7447107174247,49.79447211929539
44,"(17,)","(38,)",4.702,553.8440425101701,529.6346195691204
44,"(17,)","(38,)",4.702,532.8911575900283,583.8415143362598
44,"(17,)","(38,)",4.702,536.4296850347046,11.43342399223286
44,"(17,)","(38,)",4.702,577.5480353711042,14.73214188078839
44,"(17,)","(38,)",4.702,20.15848566374018,9.082307603055938
44,"(17,)","(38,)",4.702,5.677662809722733,553.8528238082507
44,"(18,)","(45,)",4.702,49.00771609684875,82.56134881215993
44,"(18,)","(45,)",4.702,506.77798909583396,111.15659774306647
44,"(18,)","(45,)",4.702,567.1284509034483,163.60004661580012
44,"(21,)","(38,)",4.702,28.09288505174129,331.614478364229
44,"(21,)","(38,)",4.702,44.062369738536404,314.10671745441977
44,"(21,)","(38,)",4.702,49.26482463313641,311.8814360154085
44,"(21,)","(38,)",4.702,53.21959945004801,438.9001438941416
44,"(3,)","(14,)",4.722,107.17600996215941,211.31591258676133
44,"(3,)","(14,)",4.722,83.12146566401879,161.3053675579725
44,"(3,)","(24,)",4.722,195.4085598681164,83.8740418353672
44,"(3,)","(25,)",4.722,223.8037996448395,165.78084388184305
44,"(3,)","(25,)",4.722,252.5144041777449,150.11200860589665
44,"(4,)","(11,)",4.722,71.16881441003886,38.20758541653197
44,"(8,)","(20,)",4.722,125.1743579479861,475.2863704695219
44,"(8,)","(20,)",4.722,157.91096140966272,453.5559551817099
44,"(9,)","(2,)",4.722,262.00422434292676,224.51440491702772
44,"(9,)","(2,)",4.722,266.47039234382254,266.61030984564763
44,"(9,)","(2,)",4.722,179.83037640473816,321.3927504339068
44,"(9,)","(2,)",4.722,242.43806563864598,349.1562339506401
44,"(9,)","(2,)",4.722,367.8967980024515,280.4566970953979
44,"(9,)","(2,)",4.722,411.8186568192406,262.2533101319728
44,"(9,)","(28,)",4.722,401.3985200324612,192.4179877970106
44,"(9,)","(28,)",4.722,420.37451367011556,315.86528750149733
44,"(9,)","(28,)",4.722,373.0468885290573,506.87038602743996
44,"(9,)","(28,)",4.722,438.5313165542242,468.1602301242723
44,"(9,)","(31,)",4.722,329.1830179775244,397.32808225273175
44,"(9,)","(31,)",4.722,303.5522777981883,404.3973901153832
44,"(9,)","(31,)",4.722,297.6160445480158,446.4675865193233
44,"(9,)","(31,)",4.722,333.306233475383,413.7498228309861
44,"(9,)","(31,)",4.722,380.315581056573,419.15834860618395
44,"(9,)","(31,)",4.722,398.929911468318,436.34450721669236
44,"(10,)","(20,)",4.722,194.64835474485773,470.53730511533604
44,"(10,)","(20,)",4.722,180.76308967905425,509.35024005450794
44,"(10,)","(20,)",4.722,187.45350547124906,597.4650205327488
44,"(14,)","(28,)",4.722,468.93837610969786,506.911902081884
44,"(14,)","(28,)",4.722,461.8067355462248,532.0982615812339
44,"(16,)","(39,)",4.722,475.6310749075576,23.396721043172192
44,"(16,)","(39,)",4.722,476.75074507161594,49.804401701561346
44,"(17,)","(36,)",4.722,553.8439897355654,529.6207444267183
44,"(17,)","(36,)",4.722,532.8878688659687,583.8415143362598
44,"(17,)","(36,)",4.722,536.4238684974616,11.425389793766499
44,"(17,)","(36,)",4.722,577.552533813495,14.736646845022847
44,"(17,)","(36,)",4.722,20.15848566374018,9.08711064248746
44,"(17,)","(36,)",4.722,5.691178344966033,553.8483869467613
44,"(18,)","(41,)",4.722,49.006857715015826,82.55007799880113
44,"(18,)","(41,)",4.722,506.7716243225095,111.16700017594496
44,"(18,)","(41,)",4.722,567.1179549948441,163.56645688231686
44,"(21,)","(36,)",4.722,28.101834112832307,331.61102098383606
44,"(21,)","(36,)",4.722,44.0490323052411,314.1173018981965
44,"(21,)","(36,)",4.722,49.274554766566325,311.8809595012618
44,"(21,)","(36,)",4.722,53.224959940559756,438.91651511001544
44,"(3,)","(17,)",4.742,107.15722603511455,211.29712735190844
44,"(3,)","(17,)",4.742,83.12549217321927,161.30710375421074
44,"(3,)","(30,)",4.742,195.40145084213248,83.87182387185524
44,"(3,)","(33,)",4.742,223.8141414146652,165.77847778939355
44,"(3,)","(33,)",4.742,252.5101862194885,150.11417259443806
44,"(4,)","(14,)",4.742,71.15697205315615,38.21139546982715
44,"(8,)","(23,)",4.742,125.17714135548107,475.288385747421
44,"(8,)","(23,)",4.742,157.91311092987326,453.56146228263356
44,"(9,)","(2,)",4.742,262.003656815917,224.50697737047454
44,"(9,)","(2,)",4.742,266.44032023277464,266.5802398281881
44,"(9,)","(2,)",4.742,179.83027095715073,321.386402381637
44,"(9,)","(2,)",4.742,242.45843862700832,349.1280514925283
44,"(9,)","(2,)",4.742,367.8993497886234,280.4644772449713
44,"(9,)","(2,)",4.742,411.8059728229573,262.3104646439448
44,"(9,)","(34,)",4.742,401.5965042928654,192.17430715072226
44,"(9,)","(34,)",4.742,420.3628465784316,315.86133910717524
44,"(9,)","(34,)",4.742,373.0303892221312,506.8584955503761
44,"(9,)","(34,)",4.742,438.5454186416216,468.1633853585852
44,"(9,)","(37,)",4.742,329.11264205368514,397.32742709150546
44,"(9,)","(37,)",4.742,303.5596985586924,404.3871365968962
44,"(9,)","(37,)",4.742,297.6293204111578,446.4810866064779
44,"(9,)","(37,)",4.742,333.31270842925034,413.7871448493636
44,"(9,)","(37,)",4.742,380.3178670660168,419.1641078723741
44,"(9,)","(37,)",4.742,398.9215232905643,436.3480318857887
44,"(10,)","(23,)",4.742,194.6379382458153,470.53293174087594
44,"(10,)","(23,)",4.742,180.76510411761717,509.33862871107544
44,"(10,)","(23,)",4.742,187.45898760233507,597.4777344476673
44,"(14,)","(34,)",4.742,468.93074262818095,506.9171829528219
44,"(14,)","(34,)",4.742,461.8094892784401,532.0824534342906
44,"(16,)","(43,)",4.742,475.63622018165984,23.388311872801637
44,"(16,)","(43,)",4.742,476.7567624527943,49.814303354586855
44,"(17,)","(40,)",4.742,553.8439373498195,529.6069715204953
44,"(17,)","(40,)",4.742,532.8846426468549,583.8410492841746
44,"(17,)","(40,)",4.742,536.4180768276929,11.41738994395348
44,"(17,)","(40,)",4.742,577.0814085058246,14.76033646184601
44,"(17,)","(40,)",4.742,20.15848566374018,9.091824430772476
44,"(17,)","(40,)",4.742,5.704698590421117,553.8439485390098
44,"(18,)","(44,)",4.742,49.0060089551107,82.5389335242669
44,"(18,)","(44,)",4.742,506.7652304305325,111.17746418212386
44,"(18,)","(44,)",4.742,567.1075006600416,163.53300019619292
44,"(21,)","(40,)",4.742,28.11068915279361,331.60759992756766
44,"(21,)","(40,)",4.742,44.03544158304703,314.1280873493221
44,"(21,)","(40,)",4.742,49.28440679059736,311.88047701776276
44,"(21,)","(40,)",4.742,53.23014487517173,438.93235016907227
44,"(3,)","(22,)",4.762,107.13860624522044,211.27850626563412
44,"(3,)","(22,)",4.762,83.1281022804369,161.1897771170449
44,"(3,)","(36,)",4.762,195.3942788831577,83.86958627371575
44,"(3,)","(37,)",4.762,223.82446558281487,165.7761157240297
44,"(3,)","(37,)",4.762,252.5056223396781,150.11620253925182
44,"(4,)","(17,)",4.762,71.14493998909592,38.21526655780201
44,"(8,)","(27,)",4.762,125.17904239631315,475.2914620933028
44,"(8,)","(27,)",4.762,157.91527361926273,453.5670031231783
44,"(9,)","(2,)",4.762,262.00309015158916,224.49956111432653
44,"(9,)","(2,)",4.762,266.41033856396353,266.55026024666887
44,"(9,)","(2,)",4.762,179.83016847751992,321.38023300337994
44,"(9,)","(2,)",4.762,242.46415152776672,349.1283312110744
44,"(9,)","(2,)",4.762,367.9018905885153,280.47222389843887
44,"(9,)","(2,)",4.762,411.7932055805464,262.3679942657554
44,"(9,)","(39,)",4.762,401.588389033564,192.1724219526085
44,"(9,)","(39,)",4.762,420.35120353930506,315.857398852755
44,"(9,)","(39,)",4.762,373.01378011305184,506.84652594271665
44,"(9,)","(39,)",4.762,438.87884534772866,468.6340767573007
44,"(9,)","(41,)",4.762,329.09179199451677,397.3033031348574
44,"(9,)","(41,)",4.762,303.5668549703002,404.3772483383167
44,"(9,)","(41,)",4.762,297.64231039213485,446.4942959830322
44,"(9,)","(41,)",4.762,333.31918935857067,413.8245013106065
44,"(9,)","(41,)",4.762,380.3201202097855,419.1697843383065
44,"(9,)","(41,)",4.762,398.9130065198866,436.3516105889697
44,"(10,)","(27,)",4.762,194.62745676020216,470.5285310817584
44,"(10,)","(27,)",4.762,180.7670994648072,509.32712741144917
44,"(10,)","(27,)",4.762,187.46448481755385,597.4904833450366
44,"(14,)","(39,)",4.762,468.92320346022825,506.9223985772852
44,"(14,)","(39,)",4.762,461.81221069732965,532.0668307860672
44,"(16,)","(48,)",4.762,475.6414171459078,23.37981822272468
44,"(16,)","(48,)",4.762,476.76276263606724,49.82417670830989
44,"(17,)","(45,)",4.762,553.8438853400912,529.5932974742339
44,"(17,)","(45,)",4.762,532.8815134411726,583.8258828333514
44,"(17,)","(45,)",4.762,536.412309785306,11.409424111162252
44,"(17,)","(45,)",4.762,576.9163740184938,14.777668082681885
44,"(17,)","(45,)",4.762,20.15848566374018,9.096449151333786
44,"(17,)","(45,)",4.762,5.718222515960633,553.8395089231653
44,"(18,)","(49,)",4.762,49.005169763344384,82.52791468229256
44,"(18,)","(49,)",4.762,506.7587926481609,111.18798576128518
44,"(18,)","(49,)",4.762,567.0970878039884,163.4996762532342
44,"(21,)","(45,)",4.762,28.11945029234346,331.60421514878567
44,"(21,)","(45,)",4.762,44.02162240895143,314.1390637121686
44,"(21,)","(45,)",4.762,49.29437662694647,311.87998876463706
44,"(21,)","(45,)",4.762,53.235155047761964,438.9476514958561
44,"(3,)","(24,)",4.782,107.12015051847419,211.2600492539304
44,"(3,)","(24,)",4.782,83.1320915741388,161.191574348029
44,"(3,)","(32,)",4.782,195.38704434873807,83.86732915250042
44,"(3,)","(33,)",4.782,223.83477234476334,165.7737576410288
44,"(3,)","(33,)",4.782,252.50116147827032,150.1181866630359
44,"(4,)","(15,)",4.782,71.13271922186917,38.219198357434834
44,"(8,)","(27,)",4.782,125.18172376940925,475.2934256174942
44,"(8,)","(27,)",4.782,157.91744886635416,453.57257613673175
44,"(9,)","(2,)",4.782,262.00252440137467,224.49215682169773
44,"(9,)","(2,)",4.782,266.38045720473326,266.520380967747
44,"(9,)","(2,)",4.782,179.83006893646206,321.3742405302114
44,"(9,)","(2,)",4.782,242.469950039094,349.12861512133753
44,"(9,)","(2,)",4.782,367.90442035471693,280.4799369112499
44,"(9,)","(2,)",4.782,411.780359133308,262.42588078717057
44,"(9,)","(34,)",4.782,401.58034937087285,192.17062851992824
44,"(9,)","(34,)",4.782,420.33958546900897,315.85346704832307
44,"(9,)","(34,)",4.782,372.9968089863326,506.83434218887294
44,"(9,)","(34,)",4.782,438.8921632351679,468.6396682817227
44,"(9,)","(35,)",4.782,329.0704764368167,397.27876719595724
44,"(9,)","(35,)",4.782,303.06672493063087,404.61365324150813
44,"(9,)","(35,)",4.782,297.6547438444152,446.5071096097827
44,"(9,)","(35,)",4.782,333.3256680772778,413.86184502974345
44,"(9,)","(35,)",4.782,380.3223409879975,419.1753792639563
44,"(9,)","(35,)",4.782,398.9043512724094,436.3552145622565
44,"(10,)","(27,)",4.782,194.61691156447006,470.5241036739027
44,"(10,)","(27,)",4.782,180.7690757137059,509.31573619550716
44,"(10,)","(27,)",4.782,187.46999709031854,597.5032671631976
44,"(15,)","(34,)",4.782,468.91575757956605,506.9275496652534
44,"(15,)","(34,)",4.782,461.81489998372024,532.0513925985059
44,"(17,)","(40,)",4.782,475.6466662643147,23.371239334583265
44,"(17,)","(40,)",4.782,476.7687454026043,49.834021402642406
44,"(18,)","(37,)",4.782,553.8415811304245,529.5839902364553
44,"(18,)","(37,)",4.782,532.8783635411714,583.8259368107302
44,"(18,)","(37,)",4.782,536.4065671372697,11.401491973514112
44,"(18,)","(37,)",4.782,576.9217095976247,14.782948624308801
44,"(18,)","(37,)",4.782,20.15848566374018,9.100984988344976
44,"(18,)","(37,)",4.782,5.731749079008978,553.835068441483
44,"(19,)","(41,)",4.782,49.004340086505636,82.51702077419841
44,"(19,)","(41,)",4.782,506.7523194876976,111.19856516057317
44,"(19,)","(41,)",4.782,567.0858800005346,163.45374113522956
44,"(22,)","(37,)",4.782,28.12820789685327,331.60083173573105
44,"(22,)","(37,)",4.782,44.00754689184578,314.1502346636778
44,"(22,)","(37,)",4.782,49.30446025471679,311.87949493880035
44,"(22,)","(37,)",4.782,53.03112516068495,438.97435664178226
44,"(3,)","(14,)",4.802,107.10185877376955,211.24175623568527
44,"(3,)","(14,)",4.802,83.13888257360063,160.9351444412427
44,"(3,)","(22,)",4.802,195.37974760713422,83.86505262310388
44,"(3,)","(23,)",4.802,223.84506188843648,165.77140349739534
44,"(3,)","(23,)",4.802,252.7886095793528,150.17801676115357
44,"(4,)","(11,)",4.802,71.12031076189575,38.22319054364243
44,"(8,)","(16,)",4.802,125.18435917882584,475.2953554832601
44,"(8,)","(16,)",4.802,157.91963606914004,453.5781797809419
44,"(9,)","(2,)",4.802,262.0019596156093,224.48476515135815
44,"(9,)","(2,)",4.802,266.35068585359056,266.490611689254
44,"(9,)","(2,)",4.802,179.8299723048081,321.3684232061247
44,"(9,)","(2,)",4.802,242.4758332147647,349.1289031769882
44,"(9,)","(2,)",4.802,367.9069390385689,280.48761613504763
44,"(9,)","(2,)",4.802,411.76743753311024,262.4841059503375
44,"(9,)","(24,)",4.802,401.5724373519663,192.16886356114588
44,"(9,)","(24,)",4.802,420.32799328070973,315.84954400291457
44,"(9,)","(24,)",4.802,372.9785551827594,506.82145471953595
44,"(9,)","(24,)",4.802,438.9055359918533,468.6452828430364
44,"(9,)","(25,)",4.802,329.04886640715523,397.25374870574257
44,"(9,)","(25,)",4.802,303.07006686199577,404.6050837630935
44,"(9,)","(25,)",4.802,297.6671630209406,446.5197425070196
44,"(9,)","(25,)",4.802,333.33213608327225,413.89912700016896
44,"(9,)","(25,)",4.802,380.3245298953798,419.1808938957155
44,"(9,)","(25,)",4.802,398.8376430438353,436.2265437222852
44,"(10,)","(16,)",4.802,194.60630392061455,470.5196500471584
44,"(10,)","(16,)",4.802,180.77103285718226,509.304455104354
44,"(10,)","(16,)",4.802,187.47552438760835,597.5160858255699
44,"(15,)","(24,)",4.802,468.90840398304465,506.93263691070956
44,"(15,)","(24,)",4.802,461.8175572749677,532.0361380830967
44,"(17,)","(33,)",4.802,475.6519680295453,23.362574403190933
44,"(17,)","(33,)",4.802,476.7747105396285,49.84383708745838
44,"(18,)","(30,)",4.802,553.8415795752776,529.5703933807932
44,"(18,)","(30,)",4.802,532.874876684497,583.6720710759885
44,"(18,)","(30,)",4.802,536.4008486574417,11.393593218645606
44,"(18,)","(30,)",4.802,576.9269608180656,14.78814567742154
44,"(18,)","(30,)",4.802,20.75211182718772,8.553084286450712
44,"(18,)","(30,)",4.802,5.745277224820256,553.8306274402134
44,"(19,)","(34,)",4.802,49.00351987194347,82.50625110865931
44,"(19,)","(34,)",4.802,506.74581166830365,111.20920120462827
44,"(19,)","(34,)",4.802,567.0756581558376,163.42201815862967
44,"(22,)","(30,)",4.802,28.136955286432567,331.5974522691129
44,"(22,)","(30,)",4.802,43.995356011121544,314.16079106658185
44,"(22,)","(30,)",4.802,49.31465371016782,311.87899573436897
44,"(22,)","(30,)",4.802,53.0335489055409,438.990513199971
44,"(3,)","(14,)",4.822,107.08373092286126,211.22362712264749
44,"(3,)","(14,)",4.822,83.1428996694936,160.93802472660707
44,"(3,)","(26,)",4.822,195.37238903700683,83.86275680366538
44,"(3,)","(27,)",4.822,223.85533439437677,165.76905325182298
44,"(3,)","(27,)",4.822,253.13282284957643,150.259832354833
44,"(4,)","(13,)",4.822,71.10771562583432,38.2272427893339
44,"(8,)","(16,)",4.822,125.18694894362397,475.2972519242436
44,"(8,)","(16,)",4.822,157.92183463494553,453.58381253736775
44,"(9,)","(2,)",4.822,262.00139584355486,224.47738674802736
44,"(9,)","(2,)",4.822,266.3210340349344,266.46096193492593
44,"(9,)","(2,)",4.822,179.82987855360312,321.36277928800314
44,"(9,)","(2,)",4.822,242.48180012162794,349.12919533233674
44,"(9,)","(2,)",4.822,367.90944659025064,280.49526141793336
44,"(9,)","(2,)",4.822,411.7430453082318,262.861901238735
44,"(9,)","(29,)",4.822,401.56465167192346,192.16712678516865
44,"(9,)","(29,)",4.822,420.3164278843599,315.8456300244769
44,"(9,)","(29,)",4.822,372.9602219689465,506.80851118533417
44,"(9,)","(29,)",4.822,438.91896402236875,468.65092061110647
44,"(9,)","(30,)",4.822,329.01586451193793,397.23468633484384
44,"(9,)","(30,)",4.822,303.0733001967319,404.5967927513393
44,"(9,)","(30,)",4.822,297.67930274170874,446.5320911393651
44,"(9,)","(30,)",4.822,333.20066105492106,414.14129713376235
44,"(9,)","(30,)",4.822,380.32668742126043,419.18632946637456
44,"(9,)","(30,)",4.822,398.7331323150077,436.0065732569399
44,"(10,)","(16,)",4.822,194.59563507658493,470.5151707254777
44,"(10,)","(16,)",4.822,180.7729708879258,509.2932841801271
44,"(10,)","(16,)",4.822,187.66440685205185,597.6629625881235
44,"(15,)","(29,)",4.822,468.9011416899889,506.9376609920879
44,"(15,)","(29,)",4.822,461.51293449241473,532.355720554057
44,"(17,)","(37,)",4.822,475.65974184165407,23.35775623372149
44,"(17,)","(37,)",4.822,476.7806578404378,49.85362342262772
44,"(18,)","(34,)",4.822,553.8415780304731,529.5568869503684
44,"(18,)","(34,)",4.822,532.8696000529967,583.3147008158786
44,"(18,)","(34,)",4.822,536.3951541264,11.385727543476605
44,"(18,)","(34,)",4.822,576.9321282243504,14.793259780936978
44,"(18,)","(34,)",4.822,20.976393000906683,8.350491038520659
44,"(18,)","(34,)",4.822,5.758805886755226,553.8261862695115
44,"(19,)","(38,)",4.822,49.00270906754986,82.49560500148246
44,"(19,)","(38,)",4.822,506.94468394825856,111.2505843628438
44,"(19,)","(38,)",4.822,567.0654713475222,163.39040391566334
44,"(22,)","(34,)",4.822,28.145607563147564,331.5941095484002
44,"(22,)","(34,)",4.822,43.985364589125766,314.17061654026145
44,"(22,)","(34,)",4.822,49.32495308646321,311.8784913426726
44,"(22,)","(34,)",4.822,52.89690987620429,439.03999075197123
44,"(3,)","(12,)",4.842,107.06576687033709,211.20566181939802
44,"(3,)","(12,)",4.842,83.14678728068279,160.94074612539669
44,"(3,)","(23,)",4.842,195.3649690271094,83.8604418154732
44,"(3,)","(24,)",4.842,223.86559003590583,165.76670686465758
44,"(3,)","(24,)",4.842,253.12807216067466,150.26183472671963
44,"(4,)","(11,)",4.842,71.09444558795335,38.251065288657855
44,"(8,)","(16,)",4.842,125.18949338028307,475.29911517219705
44,"(8,)","(16,)",4.842,157.64677109094276,453.67218690875984
44,"(9,)","(2,)",4.842,262.0008331334217,224.47002224265873
44,"(9,)","(2,)",4.842,266.2915110940871,266.43144104943434
44,"(9,)","(2,)",4.842,179.72321480866265,321.42351551178706
44,"(9,)","(2,)",4.842,242.48784983948678,349.1294915423279
44,"(9,)","(2,)",4.842,367.911942958865,280.5028726047266
44,"(9,)","(2,)",4.842,411.7315566739246,262.8892048369387
44,"(9,)","(26,)",4.842,401.55699104665086,192.16541790554993
44,"(9,)","(26,)",4.842,420.3048901865918,315.8417254198341
44,"(9,)","(26,)",4.842,372.84503318922805,506.77536862703585
44,"(9,)","(26,)",4.842,438.9324477199548,468.65658175103556
44,"(9,)","(27,)",4.842,328.7370215796454,397.2989201901629
44,"(9,)","(27,)",4.842,303.07618089395544,404.5888967801533
44,"(9,)","(27,)",4.842,297.69116499654,446.54415753088256
44,"(9,)","(27,)",4.842,333.20682420487316,414.17682189586685
44,"(9,)","(27,)",4.842,380.3288140495632,419.19168719510867
44,"(9,)","(27,)",4.842,398.7260693566296,436.00954523108373
44,"(10,)","(16,)",4.842,194.58490626668555,470.51066622708447
44,"(10,)","(16,)",4.842,180.77488979847942,509.2822234658091
44,"(10,)","(16,)",4.842,187.67341719945648,597.677786975886
44,"(15,)","(26,)",4.842,468.89396974157125,506.9426225727093
44,"(15,)","(26,)",4.842,461.52217958300696,532.331790621247
44,"(17,)","(35,)",4.842,475.6650903944038,23.348860078361895
44,"(17,)","(35,)",4.842,476.78658710443676,49.8633800780691
44,"(18,)","(32,)",4.842,553.8415764956342,529.5434676491639
44,"(18,)","(32,)",4.842,532.8634427063231,583.0718023588701
44,"(18,)","(32,)",4.842,536.3894845767908,11.377891215073987
44,"(18,)","(32,)",4.842,576.937212355714,14.798291468527623
44,"(18,)","(32,)",4.842,20.97678608624267,8.35764143807387
44,"(18,)","(32,)",4.842,5.772333986558806,553.8217452833452
44,"(19,)","(36,)",4.842,49.00190762174361,82.48508177539316
44,"(19,)","(36,)",4.842,506.93685105728446,111.25977112406721
44,"(19,)","(36,)",4.842,567.0553196092264,163.35889851072432
44,"(22,)","(32,)",4.842,28.15416479192197,331.5908035485101
44,"(22,)","(32,)",4.842,43.97582089205355,314.18046886192064
44,"(22,)","(32,)",4.842,49.11866964778915,312.03299282403884
44,"(22,)","(32,)",4.842,52.906975233784806,439.05454860587713
44,"(3,)","(16,)",4.862,107.04796651359476,211.1878602233275
44,"(3,)","(16,)",4.862,83.15053830640298,160.94343419966822
44,"(3,)","(26,)",4.862,195.35748797598347,83.8581077828693
44,"(3,)","(27,)",4.862,223.87582897928428,165.76436429786037
44,"(3,)","(27,)",4.862,253.12341000512225,150.26379978260988
44,"(4,)","(13,)",4.862,71.08162370696752,38.254118832687595
44,"(8,)","(20,)",4.862,125.19199280270186,475.3009454569833
44,"(8,)","(20,)",4.862,157.64997449228542,453.6766116053426
44,"(9,)","(2,)",4.862,262.0002715323894,224.46267225271953
44,"(9,)","(2,)",4.862,266.2621261926283,266.402058193721
44,"(9,)","(2,)",4.862,179.72232053105114,321.41836674272304
44,"(9,)","(2,)",4.862,242.55905566508335,348.9980301548012
44,"(9,)","(2,)",4.862,367.9144280925212,280.5104495372178
44,"(9,)","(2,)",4.862,411.6602101495629,263.9641849395914
44,"(9,)","(28,)",4.862,401.66883783959986,192.01698351045167
44,"(9,)","(28,)",4.862,420.293381090617,315.83783049465217
44,"(9,)","(28,)",4.862,372.82252267495994,506.76167870520817
44,"(9,)","(28,)",4.862,438.94598746639554,468.6622664231155
44,"(9,)","(29,)",4.862,328.72247542916193,397.2702581399606
44,"(9,)","(29,)",4.862,302.3676170216735,404.9287246538698
44,"(9,)","(29,)",4.862,297.7027517311775,446.55594366079924
44,"(9,)","(29,)",4.862,333.2130538218724,414.2127297779757
44,"(9,)","(29,)",4.862,380.0519825112423,419.07312028311935
44,"(9,)","(29,)",4.862,398.71888093439065,436.01256999831094
44,"(10,)","(20,)",4.862,194.57411871197053,470.5061370646391
