s,t,x,y
"((1, 0), (1, 5), (1, 6), (1, 7), (5, 3), (6, 2), (6, 8), (7, 4), (11, 7), (11, 13), (12, 10), (14, 7), (17, 13))",24.5,"([81.84360703610659, 99.83605545729648, 106.8915722529131, 113.43816814643893], [160.8598591239545, 182.9724664256544], [215.7764059687137, 228.90559231852748], [313.829365050059], [137.34280181508962, 118.14356816425924], [127.89651316328775, 119.57872224709182], [295.76219558911527], [191.85014330723547, 176.41000732020032], [392.62938820645223], [518.5018646575546, 554.1439075454969], [388.1759656800789], [523.3502897047996, 519.1373952998009], [575.6307046318494, 561.3830480563332])","([294.00392131123533, 315.31366891195705, 330.75292151272686, 390.0865696059007], [308.3912700046652, 281.93434794609396], [249.7306415036299, 229.37944272644307], [140.34082379477215], [155.30163663710687, 142.07212073029118], [590.3040817330813, 597.0499802926906], [552.9558136691005], [81.30272289242858, 17.159900236451307], [166.72571631781898], [371.23116520206094, 372.45547270065805], [595.0554452776155], [127.70386838616587, 110.67950679333832], [314.29438398632476, 257.58155128252963])"
"((1, 0), (1, 5), (1, 6), (1, 7), (5, 3), (6, 2), (6, 8), (7, 4), (11, 7), (11, 13), (12, 10), (14, 7), (17, 13))",24.5,"([81.84307898333483, 99.83254458087879, 106.95192602465264, 113.43852170899392], [160.86055838791194, 182.94965650762254], [215.82304936373384, 228.73499928868833], [313.82946553611123], [137.34177157993474, 118.19345497295824], [127.78133936906897, 119.72387942763577], [296.27630131999837], [191.85080723020053, 176.41085030976294], [392.6283595692812], [518.5014551712193, 554.1436802007615], [388.1757137450832], [523.3506718616121, 519.137912490585], [575.6312319950636, 561.383499924504])","([294.00467591247116, 315.29980798653605, 330.848584691922, 390.0868609877458], [308.39166680789356, 281.93424049140845], [249.57566562080595, 229.50269204252004], [140.34160914399314], [155.30196928983872, 142.0674642624791], [590.4233618192375, 596.9537182354411], [554.0313263016665], [81.30178871038221, 17.160176647424557], [166.72652617638755], [371.2316479271062, 372.45617177381956], [595.0551388769138], [127.70346407997421, 110.67991031002177], [314.2937219822517, 257.5812334669527])"
"((1, 0), (1, 5), (1, 6), (1, 7), (5, 3), (6, 2), (6, 8), (7, 4), (11, 7), (11, 13), (12, 10), (14, 7), (17, 13))",24.5,"([81.84255787059016, 99.83250039556393, 106.95054869477183, 113.43753929334966], [160.86124758555627, 182.87915415214655], [215.82343008486677, 228.49874102184242], [313.82956560295804], [137.3407541697337, 118.27160954890594], [127.78197904006186, 119.80340173959875], [296.35475707180353], [191.85147121945116, 176.41168911561354], [392.62733017461966], [518.6486200561067, 554.1434488431889], [388.17546798109214], [523.3510481942841, 519.1384230313898], [575.6316763167702, 561.3594030737501])","([294.0054205962266, 315.3003256833613, 330.8471495874214, 390.08760783669595], [308.39205789890775, 281.9331232125531], [249.57549769202402, 229.67322140534426], [140.3423912169123], [155.30229780151998, 142.05990508018158], [590.4220396442255, 596.8999016830608], [554.2014582062576], [81.30085443506778, 17.160451686584956], [166.7273366313376], [371.1746186392242, 372.45685330667305], [595.0548399813232], [127.70306593548382, 110.68030863833437], [314.293041427262, 257.8052257680331])"
"((1, 0), (1, 5), (1, 6), (1, 7), (5, 3), (6, 2), (6, 8), (7, 4), (11, 7), (11, 13), (12, 10), (14, 7), (17, 13))",24.5,"([81.85147090080676, 99.83246878626495, 106.94924058447192, 113.43427697192293], [160.8619267290341, 182.83796099176573], [215.8233952701662, 228.44686940734908], [313.89940306110674], [137.3397495788642, 118.28488222112259], [127.78261618594252, 119.84965991483234], [296.3542988520893], [191.85213067583325, 176.41252374081253], [392.6263000214106], [518.6481740387102, 554.1432263761551], [388.00781796481203], [523.3514187082985, 519.138895519595], [575.6306342302494, 561.3589089303011])","([294.00375654751895, 315.3008728332741, 330.8458201991016, 390.08913854752257], [308.39244328460035, 281.9326431485356], [249.57669507685853, 229.71113663234982], [140.2718762749103], [155.30262217396597, 142.0590732014427], [590.4207342404346, 596.8684272654665], [554.1999606027238], [81.29992030588527, 17.160725306065647], [166.7281476835014], [371.1751266149772, 372.45753741947965], [595.3007197881831], [127.7026739468938, 110.68074335130117], [314.2919313870549, 257.8138523048231])"
"((1, 0), (1, 5), (1, 6), (1, 7), (5, 3), (6, 2), (6, 8), (7, 4), (11, 7), (11, 13), (12, 10), (14, 7), (17, 13))",24.5,"([81.85095724480394, 99.83243823489735, 106.94787525651265, 113.40211524333338], [160.86259583045106, 182.83280997176013], [215.90131680838252, 228.43531675868388], [313.8995172445566], [137.33875780170825, 118.28443145789468], [127.78134613343514, 120.17976935599596], [296.3820624602366], [191.85279477216494, 176.4133541200468], [392.6256274990203], [518.6477371614311, 554.1324147479372], [388.0040579822535], [523.301374455985, 519.1393927927463], [575.6311523458601, 561.3593896480829])","([294.00448627529175, 315.3014016706312, 330.84439755961625, 390.10069138226316], [308.3928229718408, 281.93292305241505], [249.31723633381438, 229.7200393383069], [140.27269022907325], [155.30294240899073, 142.05965222373518], [590.4214284302078, 596.6442180948796], [554.2598613345439], [81.29898589000807, 17.160997582093188], [166.72921604704788], [371.17562418091643, 372.4417298950567], [595.3054695832881], [127.66053883713751, 110.68113129797347], [314.29128266414835, 257.8135059578055])"
"((1, 0), (1, 5), (1, 6), (1, 7), (5, 3), (6, 2), (6, 8), (7, 4), (11, 7), (11, 13), (12, 10), (14, 7), (17, 13))",24.5,"([81.85555571774586, 99.82890991957134, 106.94651595598236, 113.40255507142915], [160.86288568486455, 182.8323559656671], [215.90131347832803, 228.4263196960899], [313.9004564018012], [137.34004295894255, 118.28458377529678], [127.7819638548832, 120.17827247388063], [296.4106413229974], [191.87669194718092, 176.4141802564199], [392.62459665282086], [518.6473094068003, 554.1321907196387], [388.00377577504037], [523.3017527167024, 519.1398834148177], [575.6316667466325, 561.3598629200777])","([294.0039105438619, 315.2874127097047, 330.84298120056957, 390.10093424060705], [308.39199862456167, 281.9332950025053], [249.31834697092313, 229.72709517387128], [140.27265839269026], [155.2977589271388, 142.06016118718745], [590.4201712812082, 596.644833676256], [554.3215494550242], [81.2969439096739, 17.161268466913786], [166.73002819149545], [371.17611135693767, 372.4424017030543], [595.3051221685997], [127.6601517529147, 110.68151405581892], [314.29063859252165, 257.81316497532026])"
"((1, 0), (1, 5), (1, 6), (1, 7), (5, 3), (6, 2), (6, 8), (7, 4), (11, 7), (11, 13), (12, 10), (14, 7), (17, 13))",24.6,"([81.85661372668741, 99.82888207978947, 106.94516266140641, 113.40298903841217], [160.863534952858, 182.66630692999178], [215.9805206508399, 228.42734623566267], [313.9005695159185], [137.33907400700625, 118.28414645830813], [127.37014912105758, 120.29108371624905], [296.44285302049263], [191.87735873310936, 176.4139274452366], [392.6235650466156], [518.6468907574153, 554.1319691702018], [388.00349971001054], [523.2826011120561, 519.1403673855388], [575.6321774251865, 561.3438685080704])","([294.0042274163572, 315.2879145694634, 330.84157109958545, 390.10117174061793], [308.39236664421463, 281.93027766901633], [249.05474772390394, 229.7269260087612], [140.27346671963306], [155.29806904713448, 142.06072259161311], [590.8481963554802, 596.567350559651], [554.3911514230771], [81.29602066733929, 17.16350027324058], [166.73084093470783], [371.176588162861, 372.4430660775311], [595.3047824337332], [127.6435826185507, 110.68189162462646], [314.2899991814154, 257.9643710676706])"
"((1, 0), (1, 5), (1, 6), (1, 7), (5, 3), (6, 2), (6, 8), (7, 4), (11, 7), (11, 13), (12, 10), (14, 7), (17, 13))",24.6,"([81.8562333938469, 99.8288552568035, 106.94381535143451, 113.40341474251593], [160.8384261004358, 182.66693049682098], [215.98047320628842, 228.42836913305737], [313.9006819987213], [137.33811783739293, 118.28371607531784], [127.26550279595176, 120.29001603370055], [296.78422089026196], [191.87802552639582, 176.4147474123687], [392.62253267978446], [518.8140117035084, 554.1317500997603], [387.9958771506287], [523.2142285861, 519.1289958224296], [575.5889736682827, 561.331173807349])","([294.0049012299976, 315.28839809973357, 330.84016723441744, 390.10140471854766], [308.30902217394436, 281.9306908145221], [249.05602556829, 229.7267484325272], [140.27427202468624], [155.29837507605632, 142.06127509453833], [590.9564720410431, 596.5676848181879], [555.1390625818176], [81.29509741481665, 17.163767838614852], [166.73165427717367], [371.1119125093865, 372.4437230180859], [595.3154528573441], [127.58617230545997, 110.69801068288582], [314.2764475753325, 258.1003888323498])"
"((1, 0), (1, 5), (1, 6), (1, 7), (5, 3), (6, 2), (6, 8), (7, 4), (11, 7), (11, 13), (12, 10), (14, 7), (17, 13))",24.6,"([81.99136610040642, 99.828826881524, 106.94247400484123, 113.40363354186722], [160.83479072268904, 182.54017069153113], [215.9804267165078, 228.42937185325653], [313.9007941252828], [137.3395849260826, 118.2832956382242], [126.99377824616846, 120.3424980855724], [297.27802931027736], [191.87869231531965, 176.4155630704329], [392.62151916296455], [518.8140650733287, 554.0784400779659], [387.99561083830974], [523.1612829540993, 519.1187808759005], [575.5895081666647, 561.3316845203052])","([293.9712672340333, 315.2888527281718, 330.83876958294906, 390.1017023282819], [308.29543405856776, 281.9285451908243], [249.05727534128792, 229.72657435907885], [140.27507403478043], [155.2927943481265, 142.0618183987493], [591.2195676157775, 596.5314314270981], [556.2608607537084], [81.29417416833455, 17.164033997887184], [166.73245276879953], [371.1122199650448, 372.3619944593], [595.3151395253182], [127.54151445565665, 110.71260716755688], [314.27579625993036, 258.0999689619923])"
"((1, 0), (1, 5), (1, 6), (1, 7), (5, 3), (6, 2), (6, 8), (7, 4), (11, 7), (11, 13), (12, 10), (14, 7), (17, 13))",24.6,"([81.99081391382106, 99.8288020848292, 106.94113860052515, 113.40404285746271], [160.8354371137482, 182.54078982341105], [215.98566059441382, 228.3929890734744], [313.90090589735064], [137.33864843929615, 118.4003830066289], [126.54128893620947, 120.70591341583922], [297.3067151817363], [191.87992307556124, 176.41637439985092], [392.62091350972906], [518.8136517963188, 554.0782190519665], [387.99530095658713], [523.1616738815283, 519.119257004393], [575.5900387937029, 561.3280555296046])","([293.9720157235071, 315.2892997508116, 330.83737812319316, 390.10192627952745], [308.29579277864747, 281.9289691802208], [249.0408696221031, 229.75332382736266], [140.27587275584543], [155.29309730679464, 142.05043502722174], [591.648209307104, 596.282669245674], [556.3270707937513], [81.29322516285505, 17.16429874466896], [166.7335337511391], [371.11270202484843, 372.36268886624185], [595.314908913909], [127.54111593099444, 110.71298159203508], [314.2751496619714, 258.14442063761913])"
"((1, 0), (1, 5), (1, 6), (1, 7), (5, 3), (6, 2), (6, 8), (7, 4), (11, 7), (11, 13), (12, 10), (14, 7), (17, 13))",24.6,"([81.99026533919775, 99.82877829695386, 106.9398091175093, 113.36048715470767], [160.8360548718005, 182.54139823096634], [216.11065289632194, 228.08656259944598], [313.901017039197], [137.3541556760576, 118.39995547239901], [126.5426104930778, 120.70404209429819], [297.3683352133224], [191.88059001717886, 176.41718138107248], [392.6199030931004], [518.8180348058467, 554.0780004528501], [387.99504694968465], [523.1596404068679, 519.0646563648734], [575.5905655422443, 561.3285593925756])","([293.97275509367, 315.2897285869491, 330.83599283329227, 390.1174729559712], [308.29608508733105, 281.9293858254632], [248.65575270333503, 229.9746688413276], [140.27666847598067], [155.2531712764953, 142.05099583469715], [591.6463564131504, 596.2835577746775], [556.4699433788086], [81.29230224422628, 17.164562072580665], [166.73432921098777], [371.11131465046907, 372.3633756485403], [595.3146100273344], [127.53871370365103, 110.78674605622382], [314.27450779017215, 258.1440177345367])"
"((1, 0), (1, 5), (1, 6), (1, 7), (5, 3), (6, 2), (6, 8), (7, 4), (11, 7), (11, 13), (12, 10), (14, 7), (17, 13))",24.6,"([81.98972425674182, 99.82875551527165, 106.93848553493963, 113.36088509600076], [160.83668140453187, 182.54177362031803], [216.18542998935874, 227.93649096062768], [313.90112782838276], [137.35322093661824, 118.40021597087139], [126.54390387049068, 120.70221370499895], [297.36802250457606], [191.8812569190999, 176.41798399457554], [392.61889183200924], [518.8176222956682, 554.0675136155826], [387.99479908319216], [523.16002077408, 519.0642381129752], [575.5910884051826, 561.3199482426506])","([293.97348436587214, 315.29013928393096, 330.8346136915169, 390.11769859520655], [308.29643281594207, 281.9297908143384], [248.42805527052036, 230.09024436776843], [140.27746092019888], [155.25346127987174, 142.05147904146568], [591.6445430283121, 596.2844259906985], [556.4686918743756], [81.29137938052988, 17.164823975252038], [166.73512533564735], [371.1117835369941, 372.34815569207433], [595.3143183660997], [127.53832722469774, 110.78835520222356], [314.27387065319215, 258.24291551833767])"
"((1, 0), (1, 5), (1, 6), (1, 7), (5, 3), (6, 2), (6, 8), (7, 4), (11, 7), (11, 13), (12, 10), (14, 7), (17, 13))",24.6,"([81.98919066303046, 99.8059901364444, 106.93716783208572, 113.36127638677749], [160.83726650361896, 182.54236083909424], [216.1853193822743, 227.93767644110906], [313.90123826664444], [137.35229893819468, 118.39980215920632], [126.5119249732349, 121.21329052259131], [297.36790525978097], [191.88192376958548, 176.41190070082865], [392.617879726319], [518.9150204367909, 554.0673006922825], [387.9788855505609], [523.1602896759297, 519.0647308992975], [575.5916055102595, 561.3191916158462])","([293.9742035447268, 315.1965953089827, 330.8332406762665, 390.1179191473792], [308.2966721827601, 281.9301928466062], [248.42947968901603, 230.08987774894635], [140.27825009442682], [155.25374733034172, 142.05202225903184], [591.6742983640642, 595.9295241142245], [556.4679181074166], [81.29045658801024, 17.177797594774606], [166.73592212522541], [371.074293856985, 372.3488406220793], [595.3377764311693], [127.53785897802486, 110.78873597555486], [314.27323770195136, 258.2563386460876])"
"((1, 0), (1, 5), (1, 6), (1, 7), (5, 3), (6, 2), (6, 8), (7, 4), (11, 7), (11, 13), (12, 10), (14, 7), (17, 13))",24.6,"([81.9886645546415, 99.80597074754081, 106.93585598834011, 113.3616595629155], [160.78795084951142, 182.53863874598784], [216.317252423071, 227.93883937898738], [313.9013480757891], [137.35138967557867, 118.40940647050556], [126.4127820349446, 121.8578248857719], [297.6778793742843], [191.8825905568944, 176.41270878302726], [392.6168667759968], [518.9835911265936, 554.0670901630599], [387.97864227653884], [523.1606582453583, 519.065216951995], [575.5921205837565, 561.3182868520486])","([293.97491263484636, 315.1970201400857, 330.83187376606855, 390.1181351257124], [308.13390679490135, 281.9305057000051], [248.02710543433793, 230.08951810159508], [140.27903628861108], [155.25402942952104, 142.05155246330082], [591.7677580520905, 595.4639180171263], [557.1986078371209], [81.28953388291495, 17.178055049426355], [166.73671957974776], [371.04801014965983, 372.349517850835], [595.337496725257], [127.53748455225177, 110.78911154585059], [314.2726100599329, 258.271365277711])"
"((1, 0), (1, 5), (1, 6), (1, 7), (5, 3), (6, 2), (6, 8), (7, 4), (11, 7), (11, 13), (12, 10), (14, 7), (17, 13))",24.6,"([82.04475307695239, 99.80595253151586, 106.93454998321735, 113.36203462735897], [160.75061363619798, 182.53920763617924], [216.40125173123818, 227.93997979781713], [313.90145762941626], [137.35049314356553, 118.40900739018919], [126.41308683165283, 121.85541363735445], [297.67758592223674], [191.8832572692835, 176.41351239981904], [392.6158529811139], [518.9932629975183, 554.0668820278754], [387.9270468380679], [523.16102089254, 519.0656839051004], [575.5920789787436, 561.3160105944104])","([293.962648691008, 315.1974275491906, 330.8305129395777, 390.1183465318656], [308.0100662746052, 281.93089401179213], [247.7820598160925, 230.08916541843018], [140.27981913100902], [155.25430757902447, 142.052080648138], [591.7669125428203, 595.4652371258826], [557.197352443029], [81.28861128149428, 17.178311081401358], [166.73751769915847], [371.0445763710785, 372.35018737846724], [595.4149391117276], [127.53711614282655, 110.78949845650806], [314.27182113442467, 258.30142622956373])"
"((1, 0), (1, 5), (1, 6), (1, 7), (5, 3), (6, 2), (6, 8), (7, 4), (11, 7), (11, 13), (12, 10), (14, 7), (17, 13))",24.6,"([82.04423645937442, 99.80593432807093, 106.9332497963547, 113.26182841133257], [160.75129134826778, 182.53958436118018], [216.4027657584159, 227.41839714038477], [313.93360938957085], [137.34960933695407, 118.40879773077012], [126.28800086313049, 122.07687439522505], [297.95019459854177], [191.88392389500783, 176.36657033697844], [392.6148383418445], [518.9929426733265, 554.0666762866881], [387.921239737405], [523.1593010058764, 519.0620516561712], [575.565998663277, 561.316507943614])","([293.963344792581, 315.1978128073177, 330.8291581755765, 390.15376494564606], [308.01045195803096, 281.9312716378189], [247.7787463424347, 230.51321962085638], [140.24813661714938], [155.25458178046574, 142.05258176359757], [591.8849801037071, 595.304379174484], [557.8643214873662], [81.28768880000086, 17.26728204973981], [166.73831648332018], [371.0450112330999, 372.3508492051078], [595.4230605643199], [127.53502324834172, 110.79536040470161], [314.2631976883111, 258.30104686717675])"
"((1, 0), (1, 5), (1, 6), (1, 7), (5, 3), (6, 2), (6, 8), (7, 4), (11, 7), (11, 13), (12, 10), (14, 7), (17, 13))",24.7,"([82.04372752619915, 99.80591780840089, 106.93195655616991, 113.26222831514055], [160.7353955821981, 182.5401318637264], [216.63848806623233, 227.4191331103414], [313.93373050854564], [137.3499145560229, 118.4084118934618], [126.07224192215836, 122.10816799548353], [297.950985244065], [191.8845904223212, 176.36845541657337], [392.61382285846724], [518.9925492844078, 554.0662921042688], [387.90188657357896], [523.1596517226385, 519.0625184678845], [575.5665244061076, 561.3151315069431])","([293.96403093735785, 315.1981828669289, 330.82781126609825, 390.1539813005736], [307.9474552158689, 281.93164539122523], [247.09295796500712, 230.5132456797888], [140.2489251028674], [155.25194505119651, 142.05309233412987], [592.0828751816201, 595.2811393503007], [557.8657031713889], [81.28676645468929, 17.265678185521054], [166.73911593201356], [371.04546759082945, 372.35122445910656], [595.451662171233], [127.53466580451541, 110.79572429633231], [314.26257228339466, 258.3212335854991])"
"((1, 0), (1, 5), (1, 6), (1, 7), (5, 3), (6, 2), (6, 8), (7, 4), (11, 7), (11, 13), (12, 10), (14, 7), (17, 13))",24.7,"([82.04995118352551, 99.80590179045157, 106.93066794301816, 113.06305604034736], [160.73605301764786, 182.45445396269585], [216.7393849958311, 227.07998511453192], [313.93385115183014], [137.3490547189736, 118.44389643324135], [126.07382709657941, 122.10538286221578], [297.9577671025578], [191.88525683947614, 176.36932709969392], [392.61280653136447], [519.1308730786702, 554.0195449450257], [387.872279480101], [523.1599965441742, 519.0629785663438], [575.5670461146306, 561.3092539146065])","([293.96321389507455, 315.1985329104305, 330.82646856085364, 390.22417516237647], [307.9478486631445, 281.9304379656551], [246.81016893505748, 230.78931973971518], [140.24971049183722], [155.2522104183233, 142.0500372001767], [592.0809763178896, 595.2827679205615], [557.8817746859577], [81.28584426181575, 17.26594740629615], [166.7399160449377], [370.991827203503, 372.2801451015157], [595.4957349483568], [127.53431436899123, 110.79608295481036], [314.2619516775468, 258.39111926580654])"
"((1, 0), (1, 5), (1, 6), (1, 7), (5, 3), (6, 2), (6, 8), (7, 4), (11, 7), (11, 13), (12, 10), (14, 7), (17, 13))",24.7,"([82.04945700846241, 99.79763738790001, 106.92938515434463, 112.98293477456976], [160.7330595883679, 182.2788028040883], [216.8341335136188, 227.03692552502528], [313.93397132040326], [137.36016135640983, 118.44950646395823], [125.4583791376972, 122.85327658514157], [298.1087769456758], [191.8852871450891, 176.37019410928752], [392.6117893610222], [519.1346895846625, 554.0193276463749], [387.8116508512131], [523.1603354759354, 519.0634319514731], [575.5675637820975, 561.3097135082928])","([293.9638827110279, 315.16488927338906, 330.8251319603434, 390.2533051104928], [307.93377733670866, 281.92763258662075], [246.54910622654012, 230.8249484204449], [140.2504927904314], [155.22283772167015, 142.04994852067676], [592.619660479884, 594.7251725529778], [558.2535804330798], [81.28494851046761, 17.26621518364471], [166.74071682171], [370.9906652010665, 372.280809490548], [595.5866030331553], [127.53396893621277, 110.79643638007653], [314.261335878795, 258.3911185179372])"
"((1, 0), (1, 5), (1, 6), (1, 7), (5, 3), (6, 2), (6, 8), (7, 4), (11, 7), (11, 13), (12, 10), (14, 7), (17, 13))",24.7,"([82.29374872981833, 99.6139308135629, 106.92834747241925, 112.87062314304853], [160.73365114451187, 182.27730976081568], [216.84961727251823, 227.03470760198792], [313.9358056556674], [137.35985345357918, 118.52152324468902], [124.2140649192942, 123.51092676334078], [298.3647331030137], [191.8859542716506, 176.37105642612266], [392.61077134803014], [519.1343052294097, 554.0191128382098], [387.7466618795018], [523.0876682332986, 519.0638786232055], [575.5680774018055, 561.3102003974666])","([293.9103668165044, 314.33599532606314, 330.8241794303206, 390.29720080062305], [307.93396146905366, 281.9280002479489], [246.5074399244453, 230.82739450115324], [140.24954016519027], [155.22174126184345, 142.04330615755063], [593.6612091627724, 594.2201501602949], [558.8870022834074], [81.28402632088768, 17.266481511627056], [166.7415182618661], [370.99111674445504, 372.28146626493884], [595.683959214805], [127.47266092086234, 110.7967845720787], [314.2607248951129, 258.3907403048088])"
"((1, 0), (1, 5), (1, 6), (1, 7), (5, 3), (6, 2), (6, 8), (7, 4), (11, 7), (11, 13), (12, 10), (14, 7), (17, 13))",24.7,"([82.31354137135023, 99.61387085199823, 106.92707651396618, 112.87109558421187], [160.73428491230288, 182.15700806979987], [216.84939527328862, 227.03593835121887], [313.93592426229645], [137.395897168148, 118.65466882396957], [124.20926358938824, 123.51006499355518], [298.37823404578734], [191.88662125192303, 176.37230541720186], [392.6432924039569], [519.1766750372287, 554.0189005205077], [387.6767839930429], [522.9864139112846, 519.040851006472], [575.4841984193906, 561.3105864773779])","([293.90662498807103, 314.336609320491, 330.82285544316704, 390.2974575345897], [307.9343460033791, 281.9262627932091], [246.5092189263159, 230.82702772744943], [140.25031823481586], [155.13026653134983, 142.0306848538256], [593.6646701637127, 594.2203819148749], [558.9198848680282], [81.2831043335276, 17.266011947513], [166.76530184137877], [370.97509192512535, 372.28211542475725], [595.7885892355105], [127.38742132109952, 110.82870159014733], [314.2344188235038, 258.39140537813864])"
"((1, 0), (1, 5), (1, 6), (1, 7), (5, 3), (6, 2), (6, 8), (7, 4), (11, 7), (11, 13), (12, 10), (14, 7), (17, 13))",24.7,"([82.31299928900992, 99.61381263916076, 106.92581125063232, 112.87156051257129], [160.73490894789052, 182.15761624896828], [216.84917724702441, 227.03714714027254], [313.9360424000723], [137.39501257175127, 118.65428934898831], [124.15682049709291, 123.55521810445659], [298.48465734952885], [191.88728807414475, 176.37315791254323], [392.64233011709666], [519.3452372003053, 553.9870175815422], [387.67520715470914], [522.9192491426278, 518.979616118087], [575.4847311455817, 561.3110588030307])","([293.907375293406, 314.33720540830177, 330.82153738875235, 390.2977095231495], [307.9347246327559, 281.9266778943125], [246.51096616428654, 230.8266674980646], [140.25109322872456], [155.13051121346152, 142.0312232698246], [593.7070637183637, 594.1852414568389], [559.1924889149517], [81.28218256464591, 17.266274634968443], [166.76607984422958], [370.9104831459579, 372.2353122540723], [595.7901848827523], [127.33065567330826, 110.91392169660605], [314.23376747664565, 258.3910380781995])"
"((1, 0), (1, 5), (1, 6), (1, 7), (5, 3), (6, 2), (6, 8), (7, 4), (11, 7), (11, 13), (12, 10), (14, 7), (17, 13))",24.7,"([82.31249084048716, 99.61375602370414, 106.92455166291353, 112.87200327037637], [160.73552326240906, 182.13130944925604], [216.84896316007837, 227.0383339913387], [313.93616006996365], [137.39412871484257, 118.65402886074762], [124.16270986710589, 123.54489585175347], [298.5137994059794], [191.8879547265543, 176.37400565599435], [392.64136702545517], [519.3448673692301, 553.9867861493142], [387.66394003031445], [522.919646670837, 518.9245588389077], [575.4711821476867, 561.3115237351986])","([293.9081098031274, 314.33778295782025, 330.82022524675864, 390.2979624567698], [307.9350973639397, 281.92662096377916], [246.51268175910192, 230.82631380638605], [140.25186515327073], [155.13078201007744, 142.03174185136308], [593.7018119790255, 594.1927669271254], [559.2678726024474], [81.28126103050079, 17.266535858178973], [166.766858497741], [370.91094309408476, 372.23596695459605], [595.8063893669679], [127.33028943119379, 110.99402813447132], [314.228814353257, 258.39067652773963])"
"((1, 0), (1, 5), (1, 6), (1, 7), (5, 3), (6, 2), (6, 8), (7, 4), (11, 7), (11, 13), (12, 10), (14, 7), (17, 13))",24.7,"([82.31196312368036, 99.61370129488596, 106.92329773142494, 112.84780762054771], [160.73612786695804, 182.13191326359197], [216.8489952964348, 227.03934824822912], [313.9362772729377], [137.42586945807471, 118.65366170108487], [124.06003003677601, 123.76595737084668], [298.7099121587205], [191.88862119739068, 176.37484862846324], [392.64040312994763], [519.3444771897539, 553.9166750461434], [387.6629563733029], [522.8476707404122, 518.925061252807], [575.4717195755142, 561.3119809087974])","([293.9088401823545, 314.33834337181685, 330.8189189969923, 390.3077758593918], [307.93546420366505, 281.9270269955458], [246.51369575883615, 230.82608915533442], [140.25263401479938], [155.04956397121663, 142.03226270304503], [593.7852687423822, 594.0223751901231], [559.7783503806986], [81.2803397473499, 17.266795611261614], [166.7676378011731], [370.91140412517007, 372.1359489028545], [595.8071122571654], [127.26942775974128, 110.99438037760548], [314.2281670820948, 258.39032490215294])"
"((1, 0), (1, 5), (1, 6), (1, 7), (5, 3), (6, 8), (7, 4), (11, 7), (11, 13), (12, 10), (14, 7), (17, 13))",24.7,"([82.31144260673486, 99.54327754080333, 106.92207696730767, 112.84825574631708], [160.70824671593192, 182.08589383306], [216.84878941403926, 227.0346109789586], [313.93639400996005], [137.47015165747382, 118.65330073694687], [298.7301123670966], [191.8904619204984, 176.3756868108927], [392.63943843159103], [519.3441245338287, 553.8681718469725], [387.66047918236274], [522.8480772143025, 518.9196046362], [575.4722528906768, 561.3124163860581])","([293.909560596712, 314.0143566931323, 330.81766215386347, 390.30801869422095], [307.8221265155333, 281.92663888410556], [246.51534735895646, 230.83053036749894], [140.2533998196456], [154.93103948785142, 142.03277476577273], [559.8304160630827], [81.27937365955196, 17.267053888344083], [166.7684177537035], [370.91184398160505, 372.0671766425999], [595.8100972486586], [127.26905678348336, 111.0038308923951], [314.2275247641732, 258.39013945612453])"
"((1, 0), (1, 5), (1, 6), (1, 7), (5, 3), (6, 8), (7, 4), (11, 7), (11, 13), (12, 10), (14, 7), (17, 13))",24.7,"([82.31092928580347, 99.50910379778401, 106.92146364014455, 112.84870161294195], [160.67944882359217, 182.08647534482012], [216.85369062117667, 227.03572829951585], [313.93651028199486], [137.46963698199897, 118.6529461680789], [298.8821055974266], [191.89112835619534, 176.37652018426053], [392.6384729315047], [519.5301374611483, 553.8679271620056], [387.6602048811326], [522.8469254284047, 518.9201080803952], [575.4726133474799, 561.3099933852642])","([293.9102710515247, 313.84004930546524, 330.8173630695894, 390.3082547385281], [307.70495028742846, 281.9270394151199], [246.5028604627488, 230.83020022223297], [140.25416257413374], [154.93006479889883, 142.03327802862742], [560.2346841973335], [81.27845348730207, 17.267310683564904], [166.76919835442735], [370.84063610114725, 372.0679088214939], [595.80978293319], [127.26739256613001, 111.00421424501506], [314.22683543652533, 258.4219665076796])"
"((1, 0), (1, 5), (1, 6), (1, 7), (5, 3), (6, 8), (7, 4), (11, 7), (11, 13), (12, 10), (14, 7), (17, 13))",24.8,"([82.31042315705054, 99.50899509306802, 106.92022679803388, 112.82853485763543], [160.6776898023427, 182.01417919793877], [216.8534972708286, 227.03682387934575], [313.9366260900045], [137.46865516578714, 118.66467100740671], [298.91388731805955], [191.891794574564, 176.3534909946414], [392.6375066309096], [519.5725091944192, 553.8676851130244], [387.6599368025343], [522.7828104057972, 518.9206090884513], [575.473138638073, 561.3017334503277])","([293.91097155210116, 313.8406534509872, 330.8160749858873, 390.31650612281567], [307.69574976898434, 281.9262312052993], [246.5044384264916, 230.8298765009052], [140.25492228457685], [154.93039580655955, 142.03260745327162], [560.320125312107], [81.2775336151253, 17.312862836162562], [166.7699796023575], [370.82467556650505, 372.06863311264027], [595.8094757480919], [127.2130095300069, 111.00458474598699], [314.22620299940826, 258.5195148025776])"
