s,t,x,y
(),0.0,(),()
(),0.0,(),()
(),0.0,(),()
(),0.0,(),()
(),0.0,(),()
"((0, 0), (0, 1), (1, 2), (1, 3))",104.5,"([45.95005725047159], [59.24121642507772], [482.4856104645161], [501.3567202698835])","([84.44870727204352], [368.16415433806145], [311.8629922252068], [131.07327762539884])"
"((0, 0), (0, 1), (1, 2), (1, 3))",104.5,"([45.950492678418335], [59.241503004124425], [482.48563822231955], [501.35792235936304])","([84.44876251438419], [368.1638822391033], [311.8626131010973], [131.07257039350046])"
"((0, 0), (0, 1), (1, 2), (1, 3))",104.5,"([45.95089280044551], [59.24178257352473], [482.5165243503661], [501.35920580161013])","([84.44884141473905], [368.16361362900943], [311.91005114712533], [131.07178441012184])"
"((0, 0), (0, 1), (1, 2), (1, 3))",104.5,"([45.95123044836658], [59.24205805464615], [482.5165561541079], [501.35902168021937])","([84.44896676695745], [368.1633489469312], [311.9096791995168], [131.07229388923935])"
"((0, 0), (0, 1), (1, 2), (1, 3))",104.5,"([45.95161464067517], [59.24232945316958], [482.5225423439001], [501.35911524228436])","([84.44904729546123], [368.1630881874104], [311.91853467634405], [131.07254974394678])"
"((0, 0), (0, 1), (1, 2), (1, 3))",104.5,"([45.87778065307085], [59.234385594465344], [482.5640809223147], [501.35892708697185])","([84.51134072832254], [368.16156893115215], [311.9824084886949], [131.07304817601656])"
"((0, 0), (0, 1), (1, 2), (1, 3))",104.5,"([45.87452804727197], [59.234583796991714], [482.5651179894171], [501.47367310740026])","([84.51448978039848], [368.1613039256004], [311.9835922596188], [130.97223333146172])"
"((0, 0), (0, 1), (1, 2), (1, 3))",104.5,"([45.87496481442152], [59.23484666943591], [482.5651533095622], [501.4736791040739])","([84.51454001542824], [368.161053396994], [311.9832355687639], [130.97257218686246])"
"((0, 0), (0, 1), (1, 2), (1, 3))",104.5,"([45.8753016876427], [59.13974774061192], [482.6450576129793], [501.57731991543415])","([84.51466817915329], [368.14607451276845], [312.10332934646834], [130.8829229036808])"
"((0, 0), (0, 1), (1, 2), (1, 3))",104.6,"([45.86221787673377], [59.140017408584434], [482.64510441694637], [501.5771490185822])","([84.52606300604697], [368.1458102413363], [312.102971633718], [130.8834313168679])"
"((0, 0), (0, 1), (1, 2), (1, 3))",104.6,"([45.80228110876031], [59.140274045811346], [482.70861828158905], [501.5774737387243])","([84.57683516051992], [368.1455484930571], [312.1978703481782], [130.88350246943645])"
"((0, 0), (0, 1), (1, 2), (1, 3))",104.6,"([45.80265428925307], [59.13854339318919], [482.70866248888456], [501.60895732432965])","([84.57694488164418], [368.14498276179654], [312.1974901045145], [130.8565402098217])"
"((0, 0), (0, 1), (1, 2), (1, 3))",104.6,"([45.80238961852889], [59.11307144418863], [482.78081077641195], [501.60897269243355])","([84.57758521185849], [368.14072893318803], [312.30524301438936], [130.85687479860545])"
"((0, 0), (0, 1), (1, 2), (1, 3))",104.6,"([45.80275140610403], [59.088161002186055], [482.78086133164777], [501.6382225634475])","([84.57769294290807], [368.1365542433145], [312.3048487203902], [130.83186193588747])"
"((0, 0), (0, 1), (1, 2), (1, 3))",104.6,"([45.803211989458866], [59.08842356296105], [482.7809108662692], [501.6382339023337])","([84.577711580656], [368.136298344173], [312.3044623864397], [130.8321942918221])"
"((0, 0), (0, 1), (1, 2), (1, 3))",104.6,"([45.75232973125635], [59.08839735679289], [482.8592140243152], [501.67435287739426])","([84.62097282415085], [368.13600185800925], [312.4212926396868], [130.8012425296494])"
"((0, 0), (0, 1), (1, 2), (1, 3))",104.6,"([45.752806085781195], [59.08864203293783], [482.8592690338358], [501.6744558112351])","([84.62098677653593], [368.13575214590765], [312.42088752808434], [130.80149182641262])"
"((0, 0), (0, 1), (1, 2), (1, 3))",104.6,"([45.753168741050125], [59.02210172856303], [482.8616972166318], [501.6741739630633])","([84.62109056774293], [368.1250390558756], [312.4240436434473], [130.80206716271582])"
"((0, 0), (0, 1), (1, 2), (1, 3))",104.6,"([45.75363290503574], [58.98102256361756], [482.96825767823634], [501.80099245763864])","([84.62110279251402], [368.11806323195214], [312.5829912108544], [130.6926490754432])"
"((0, 0), (0, 1), (1, 2), (1, 3))",104.7,"([45.75398343223846], [58.981276863414564], [482.9683127770969], [501.8485907349297])","([84.6212048985501], [368.1178044969071], [312.5825510938543], [130.65182734095202])"
"((0, 0), (0, 1), (1, 2), (1, 3))",104.7,"([45.754360641999334], [58.981519725513294], [482.96836686849537], [501.8484579718758])","([84.62127854044918], [368.11754835548464], [312.58211902422926], [130.6523024092743])"
"((0, 0), (0, 1), (1, 2), (1, 3))",104.7,"([45.754798825635035], [58.981755558114855], [482.9684199536873], [501.8485524037824])","([84.62129471561799], [368.1172955443179], [312.58169499194935], [130.65257386963037])"
"((0, 0), (0, 1), (1, 2), (1, 3))",104.7,"([45.68012312685062], [58.98194654272544], [483.0531447009037], [501.86738040991736])","([84.6847875099046], [368.1170396166763], [312.70795696738946], [130.63664875660982])"
"((0, 0), (0, 1), (1, 2), (1, 3))",104.7,"([45.67232771923535], [58.978879761143844], [483.0533760782017], [501.86937598158056])","([84.69178357420361], [368.1162327692551], [312.70776900484356], [130.63526906389285])"
"((0, 0), (0, 1), (1, 2), (1, 3))",104.7,"([45.67272072984025], [58.97910793244779], [483.0535431994107], [501.9490051311173])","([84.69185317954536], [368.1159913111475], [312.7074942499087], [130.56683719320506])"
"((0, 0), (0, 1), (1, 2), (1, 3))",104.7,"([45.637908342654434], [58.97932474324426], [483.0535983935657], [502.01758752131167])","([84.72171282443429], [368.1157524139839], [312.7070615018019], [130.50798804530928])"
"((0, 0), (0, 1), (1, 2), (1, 3))",104.7,"([45.63829764690808], [58.97917725586569], [483.0536525659775], [502.01737110346085])","([84.72178758154902], [368.1154556149923], [312.70663676464306], [130.5085409205358])"
"((0, 0), (0, 1), (1, 2), (1, 3))",104.7,"([45.638714711382654], [58.97944466760953], [483.1366087332109], [502.0174645295083])","([84.7218328034244], [368.11523428716015], [312.83012133536425], [130.5088193485521])"
"((0, 0), (0, 1), (1, 2), (1, 3))",104.7,"([45.61905016541588], [58.9796649091802], [483.13901261283854], [502.0171566882247])","([84.73889201717735], [368.1150093691736], [312.83317677175035], [130.5094366206754])"
"((0, 0), (0, 1), (1, 2), (1, 3))",104.8,"([45.61951439440243], [58.96291792760678], [483.1390993915771], [502.0172271973112])","([84.73889314210858], [368.11186946897834], [312.8327787527659], [130.5097205579793])"
"((0, 0), (0, 1), (1, 2), (1, 3))",104.8,"([45.61990714107272], [58.9630888609488], [483.15519471446066], [502.02920870763774])","([84.73894881618197], [368.1116405727839], [312.85628709322475], [130.4997367398142])"
"((0, 0), (0, 1), (1, 2), (1, 3))",104.8,"([45.53679469536958], [58.9633496224053], [483.15527845628014], [502.02909952540125])","([84.80987226819022], [368.111431635706], [312.85589409999903], [130.50016483153405])"
"((0, 0), (0, 1), (1, 2), (1, 3))",104.8,"([45.537157937025384], [58.87954665273984], [483.23180147908323], [502.15713576774135])","([84.8099740531454], [368.09669668690833], [312.96952549584176], [130.39027112089335])"
"((0, 0), (0, 1), (1, 2), (1, 3))",104.8,"([45.53760586457041], [58.768601188194026], [483.23180933107585], [502.2518038361409])","([84.80999785156052], [368.077223535678], [312.96899329807843], [130.30916126930757])"
"((0, 0), (0, 1), (1, 2), (1, 3))",104.8,"([45.53795701059495], [58.768898215251454], [483.23536833650496], [502.2517606048766])","([84.81009779352675], [368.07698332212175], [312.9737633547425], [130.30957695393522])"
"((0, 0), (0, 1), (1, 2), (1, 3))",104.8,"([45.53833775222899], [58.76914870574582], [483.2354360395757], [502.25150350778625])","([84.81016653002195], [368.0767395716877], [312.9733374775034], [130.31016939192506])"
"((0, 0), (0, 1), (1, 2), (1, 3))",104.8,"([45.51397292723929], [58.70672392463318], [483.2354406057756], [502.2516370377125])","([84.83128066928487], [368.06560132541387], [312.97282710799624], [130.31041873527295])"
"((0, 0), (0, 1), (1, 2), (1, 3))",104.8,"([45.41595118100715], [58.70703000132954], [483.2396023374714], [502.2572873656613])","([84.91509861685316], [368.0653599319794], [312.9785148358395], [130.3059199993796])"
"((0, 0), (0, 1), (1, 2), (1, 3))",104.8,"([45.41630876386724], [58.583835037191214], [483.30534941958973], [502.25742415967284])","([84.91521753060798], [368.0435822695892], [313.07382931696475], [130.30615408013952])"
"((0, 0), (0, 1), (1, 2), (1, 3))",104.9,"([45.41667852352736], [58.583255546467285], [483.3053961469098], [502.25729224222795])","([84.91531998051508], [368.0431631053467], [313.0733803123932], [130.30661190238143])"
"((0, 0), (0, 1), (1, 2), (1, 3))",104.9,"([45.417101278875826], [58.5835575000219], [483.3054420304775], [502.31409612765816])","([84.9153711594102], [368.0429022425744], [313.0729394154706], [130.25818305851112])"
"((0, 0), (0, 1), (1, 2), (1, 3))",104.9,"([45.32027006806226], [58.58382894486851], [483.3054870714393], [502.3139656208281])","([84.99834379666306], [368.04264059254024], [313.072506615179], [130.25864199006477])"
"((0, 0), (0, 1), (1, 2), (1, 3))",104.9,"([45.320698746474136], [58.58405863239022], [483.3166148874478], [502.3166275595294])","([84.99841594900491], [368.04237615398847], [313.08810918426224], [130.25669805907057])"
"((0, 0), (0, 1), (1, 2), (1, 3))",104.9,"([45.32113607708217], [58.58436921558283], [483.31665595534497], [502.3166440972811])","([84.99847453195981], [368.0421304430551], [313.0876826470272], [130.25701735258005])"
"((0, 0), (0, 1), (1, 2), (1, 3))",104.9,"([45.31428999459892], [58.54457637528663], [483.3166962380854], [502.4288451223681])","([85.0046775687984], [368.0348319421363], [313.0872642645452], [130.16115008498065])"
"((0, 0), (0, 1), (1, 2), (1, 3))",104.9,"([45.31471195561724], [58.54483925528451], [483.3167357367581], [502.43007477480194])","([85.00473891630968], [368.0345765178982], [313.0868540255059], [130.1604482299528])"
"((0, 0), (0, 1), (1, 2), (1, 3))",104.9,"([45.2122709474441], [58.54510469772616], [483.37817526843907], [502.42997097639847])","([85.09144100514213], [368.0343260717748], [313.17509400075437], [130.160882421492])"
"((0, 0), (0, 1), (1, 2), (1, 3))",104.9,"([45.193881872991554], [58.42001402288109], [483.37821162109424], [502.53945290832604])","([85.10738404887829], [368.0119226659337], [313.17466148534675], [130.06745363646084])"
"((0, 0), (0, 1), (1, 2), (1, 3))",104.9,"([45.19434958934005], [58.42017928406333], [483.37824727695624], [502.53935459752506])","([85.10743685969966], [368.0116310739752], [313.174237260222], [130.06790064159037])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.0,"([45.16950159188249], [58.41350507581179], [483.37830588418774], [502.56627256487565])","([85.12883841702529], [368.0101315086189], [313.17385541028557], [130.04521778521453])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.0,"([45.06857943544855], [58.41380008829067], [483.3800719931811], [502.5661708963925])","([85.2144559923856], [368.00987015206283], [313.17594383520634], [130.04566115314486])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.0,"([45.0684031085583], [58.41402406955383], [483.3801810933848], [502.5995655667625])","([85.21508429577507], [368.0096007137611], [313.17565219600084], [130.01744790763357])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.0,"([45.06887156883346], [58.41433506209645], [483.3808745891649], [502.59945945503944])","([85.21516221442293], [368.0093512741866], [313.1762113190892], [130.01789043238435])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.0,"([45.06934434199594], [58.41458443818316], [483.39239702469786], [502.63355007588535])","([85.21523026271878], [368.0090953955368], [313.19236770114856], [129.98930803711175])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.0,"([45.069779531978774], [58.41332421322034], [483.4353592554304], [502.63650204674855])","([85.21532385671865], [368.0085744670579], [313.253760693673], [129.98717531724463])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.0,"([44.981167414616316], [58.413503337831905], [483.4426722746455], [502.6364121557566])","([85.29116160569264], [368.0083146570574], [313.2638356119042], [129.98758522194717])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.0,"([44.98164721256626], [58.41384288320449], [483.442778076401], [502.8024139704333])","([85.29122973401805], [368.0080880437495], [313.2635487435367], [129.84891538921664])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.0,"([44.98212079287331], [58.39124052482956], [483.44272590567004], [502.8023067539102])","([85.29129697947685], [368.00375163531214], [313.2630439769219], [129.84937321563135])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.0,"([44.970319459810455], [58.391536079451335], [483.44283059255855], [502.80220159210967])","([85.30203262341327], [368.0035203127024], [313.2627738701347], [129.84982226815356])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.1,"([44.9707893066236], [58.293660764797494], [483.44285599729596], [502.8037690897543])","([85.30209557955529], [367.9858870319953], [313.26239902444553], [129.84886514712076])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.1,"([44.89543077003024], [58.29401514440458], [483.4608864112087], [502.80366722621943])","([85.36815738363057], [367.98565419083195], [313.2878792578493], [129.8492978356543])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.1,"([44.89592618881224], [58.294253239505096], [483.4608353780858], [502.803567422372])","([85.36821653873737], [367.98540521914356], [313.287402705769], [129.84972177519683])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.1,"([44.8964152030883], [58.29416655105107], [483.4609093891336], [502.8669460542421])","([85.36827492911894], [367.98510301989364], [313.28711477549786], [129.79709504661935])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.1,"([44.895037720223385], [58.29446022316012], [483.4929977380789], [502.86689414516894])","([85.3699539688613], [367.98487267284844], [313.33273663340805], [129.79748294794697])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.1,"([44.895515507859706], [58.278742619362816], [483.49302036366134], [502.9709508918716])","([85.37001022470326], [367.9817969393174], [313.33237486486473], [129.71092790765988])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.1,"([44.895651508483134], [58.279028799316585], [483.5204557009381], [502.97084858955486])","([85.37035834963062], [367.98157008754663], [313.3712938656804], [129.71137334106882])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.1,"([44.833671816753025], [58.279231817165346], [483.5215246565184], [502.9707482881578])","([85.42492159965734], [367.98133282031046], [313.3724330931765], [129.7118100622951])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.1,"([44.80215283144693], [58.2793658692026], [483.5215500351526], [502.9706499849366])","([85.452927646983], [367.98108760864466], [313.37208644638116], [129.71223808328534])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.1,"([44.79429165987251], [58.27943890402646], [483.5215748077576], [502.97055367716996])","([85.4602830487143], [367.980835819666], [313.37174807734095], [129.71265741588843])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.2,"([44.7947848466233], [58.2797095548219], [483.55852272906714], [502.97045936216])","([85.46033607383433], [367.9806237634103], [313.4242307481705], [129.71306807185147])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.2,"([44.795271514602796], [58.27988028548996], [483.5629828589864], [503.1887654733227])","([85.46038839808672], [367.98039817781597], [313.43023106385635], [129.53161473993285])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.2,"([44.78823984664559], [58.209721393150026], [483.611371626724], [503.18912638212805])","([85.46701241981691], [367.967535097074], [313.4990175024211], [129.53169603970665])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.2,"([44.788665958412416], [58.206969774048424], [483.63409327872824], [503.18900879541206])","([85.46710800110287], [367.9667745137801], [313.53108975712126], [129.53216863822743])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.2,"([44.7405626363864], [58.195891065649505], [483.6935375376683], [503.19983463341873])","([85.50969696068974], [367.9645158307134], [313.615587104854], [129.52353259724586])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.2,"([44.741039034464684], [58.16975435946543], [483.76290325271333], [503.1997233415541])","([85.50975542275002], [367.9595378172009], [313.71418909786576], [129.5239890135631])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.2,"([44.74050545324659], [58.16985338676035], [483.76294692586515], [503.19961420864587])","([85.5106927722519], [367.9592932113513], [313.7138050983326], [129.52443657583765])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.2,"([44.740982654739796], [58.12586089485637], [483.84027026788607], [503.1995072318707])","([85.51073809204506], [367.95107209105396], [313.8236584926451], [129.524875295648])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.2,"([44.73948511017309], [58.04632092294836], [483.8413657122314], [503.19940240843835])","([85.51250956661971], [367.9363899839656], [313.82474901662187], [129.52530518443757])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.2,"([44.739795256629904], [57.93939880622141], [483.84141255564776], [503.199299735592])","([85.51268946059207], [367.9159680236907], [313.82435311892607], [129.52572625351178])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.3,"([44.69963304062852], [57.9397417086144], [483.9237637700513], [503.19940115274494])","([85.54840496154405], [367.9157306604337], [313.94122285291326], [129.52597091275553])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.3,"([44.700109067499056], [57.882605011809424], [483.9237220640777], [503.20552964336053])","([85.54844282540516], [367.90433820343407], [313.9406731974122], [129.52120826546533])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.3,"([44.70059255018633], [57.88299726623341], [483.92386727648034], [503.3749880594082])","([85.54846768213797], [367.90410428341966], [313.94039900946075], [129.38098160285534])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.3,"([44.701037985685566], [57.88254741229743], [484.0077682800737], [503.3748829054063])","([85.54851953453387], [367.9037109229999], [314.05788396919434], [129.38142753515592])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.3,"([44.65786618748171], [57.88290729948146], [484.0258203946027], [503.3747798206824])","([85.58693884298974], [367.90347946005016], [314.0824867347827], [129.38186469215648])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.3,"([44.65834203733379], [57.762505792265905], [484.0296496160204], [503.39839301847076])","([85.5869685725966], [367.8796802033248], [314.0873104010435], [129.36264581152128])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.3,"([44.658775171854394], [57.762892512473535], [484.0298045993794], [503.403075153804])","([85.5870294369657], [367.8794313045674], [314.08703430646375], [129.35911251472086])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.3,"([44.63418400215904], [57.76328073716643], [484.1152290891272], [503.51821893031826])","([85.60913004860247], [367.8791871972119], [314.2051813663781], [129.2641208342778])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.3,"([44.63412007134687], [57.76333872627919], [484.1152852038399], [503.5436394350917])","([85.60962614828044], [367.8788828642817], [314.2047374071418], [129.2434468073101])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.3,"([44.63451865416127], [57.72784016069219], [484.1152343539761], [503.5461782321835])","([85.60970834195761], [367.871605104522], [314.2041541191573], [129.2417115785011])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.4,"([44.63237787706082], [57.72792628534137], [484.11713602637144], [503.5473275985411])","([85.6120243009078], [367.8713056453158], [314.20628818049795], [129.24111993540265])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.4,"([44.632740759982624], [57.728324063419294], [484.1962891595773], [503.54732961444745])","([85.61212613796508], [367.8710718422481], [314.315533338597], [129.24147054103327])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.4,"([44.63312107231084], [57.72861544949476], [484.19634235150033], [503.58725121593505])","([85.61220616831274], [367.8708215704558], [314.31507588049055], [129.20882088160116])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.4,"([44.63359771942075], [57.722775155187215], [484.19639463242333], [503.5886951031114])","([85.61219466389186], [367.86936602754236], [314.31462625711407], [129.20797759448052])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.4,"([44.63396461904189], [57.71949909408792], [484.196446003692], [503.5885854938052])","([85.61227363974908], [367.8684182805662], [314.3141844568943], [129.2084111868811])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.4,"([44.61815707462431], [57.719883833721106], [484.19653079563415], [503.7140775287992])","([85.62664741948674], [367.8681972453026], [314.3137979856822], [129.1051363324835])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.4,"([44.561536583532096], [57.60246675913029], [484.20929489002447], [503.749417746206])","([85.67713015486748], [367.84464772557016], [314.3309637936461], [129.076332937702])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.4,"([44.55042048337572], [57.602905914980745], [484.2800892872468], [503.74930403247856])","([85.68738117566983], [367.8444157717179], [314.4283832982217], [129.07679450951326])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.4,"([44.55088750492034], [57.60182398456274], [484.28009759191], [503.74982834746174])","([85.68737939614472], [367.8438862629546], [314.4278712961083], [129.076722736296])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.4,"([44.55100950761814], [57.602090281912375], [484.28017828496723], [503.80917714228747])","([85.68767667738797], [367.8436285738561], [314.42746845018087], [129.02814339656285])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.5,"([44.55004765105304], [57.60215454378238], [484.2836315434266], [503.8090566394147])","([85.6889281675693], [367.8433350810693], [314.43173339321123], [129.02860627721748])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.5,"([44.550449839443196], [57.58236378689939], [484.28575496615684], [503.8089384952331])","([85.68896491515697], [367.8390874155092], [314.4341673227715], [129.02906009756907])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.5,"([44.54078559678468], [57.5827142024426], [484.2857959926083], [503.8088227073006])","([85.6979237298397], [367.8388545244096], [314.4337337337494], [129.02950486699882])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.5,"([44.541174155856005], [57.58304708503381], [484.3462322834572], [503.808709273187])","([85.69796353747653], [367.838622592766], [314.51663631778706], [129.0299405948409])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.5,"([44.54156258609743], [57.58302057627871], [484.3461797769274], [503.89741713500416])","([85.69799695493788], [367.8383231827515], [314.51605815629676], [128.95807899964788])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.5,"([44.5418819756979], [57.58279885966954], [484.34630327085574], [503.8973172982686])","([85.69808518370769], [367.83798891668425], [314.51573177445596], [128.95850617623583])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.5,"([44.47203804478595], [57.58307902147978], [484.34624942703863], [503.897217748016])","([85.76051023455088], [367.8377595229666], [314.5151699540501], [128.95892614523535])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.5,"([44.47242883468126], [57.583349984684354], [484.34637169851015], [503.9977849806496])","([85.76054973366351], [367.8375327017293], [314.5148598481745], [128.87815058671495])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.5,"([44.47274461981896], [57.58342674865575], [484.34631652306047], [503.9976764770068])","([85.76064939584201], [367.8372712251152], [314.51431432243226], [128.8785918165497])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.5,"([44.46997654875874], [57.58364961081253], [484.3550810573314], [504.12907298831465])","([85.76348636199766], [367.8370434913083], [314.52591705245135], [128.7730905337706])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.6,"([44.46362720923702], [57.584199519535495], [484.40910660742657], [504.128955712467])","([85.7695070228561], [367.83688610968306], [314.5997899216167], [128.773561818558])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.6,"([44.46405058381092], [57.4841667960782], [484.409287887859], [504.12900027610095])","([85.76949524221247], [367.8164196949119], [314.5995621268999], [128.77389578902213])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.6,"([44.383388154132994], [57.48467130757121], [484.40931456218794], [504.1288872850734])","([85.84171661977493], [367.81623627374853], [314.5991306271932], [128.77434960697312])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.6,"([44.38379466654864], [57.48492161289047], [484.4092513662604], [504.1287764801614])","([85.84173849814249], [367.8160059246083], [314.5985846212032], [128.7747946445942])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.6,"([44.38411790865343], [57.48482891905983], [484.40968196321376], [504.1286678591182])","([85.84182802781905], [367.81571044829946], [314.5987259703675], [128.77523091090939])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.6,"([44.29474438112149], [57.485232204779216], [484.40970722354393], [504.1285614196916])","([85.9219277269914], [367.815519883649], [314.59831928424666], [128.77565841496462])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.6,"([44.1994120363361], [57.47546350907187], [484.40973197168705], [504.12845715962266])","([86.00734940130094], [367.81326636545646], [314.59792084423265], [128.77607716583233])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.6,"([44.09775736322101], [57.46568891494159], [484.4108764732971], [504.140701327803])","([86.09780988675405], [367.8110108955387], [314.5990676077677], [128.76656930466083])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.6,"([43.98231745145228], [57.465891207859045], [484.457170226263], [504.2589113965048])","([86.20092116982745], [367.81078759792206], [314.6621408096764], [128.67196747429603])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.6,"([43.89558734788277], [57.46565817147553], [484.4571442665199], [504.27199821276236])","([86.28008196276276], [367.81047986790026], [314.6616737568779], [128.66181255444297])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.7,"([43.819790117047916], [57.46619198576567], [484.45717066456814], [504.2718803190848])","([86.34938721883663], [367.81033294731367], [314.66128743420927], [128.66225439454016])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.7,"([43.82036701002063], [57.46660272468781], [484.4574120605529], [504.3599741228793])","([86.34941812377114], [367.81016540618276], [314.6612045246279], [128.5919262673081])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.7,"([43.758218256264094], [57.39220271165119], [484.46286805217517], [504.3598565734376])","([86.40640786780398], [367.79468178593044], [314.66827033610093], [128.59237832755952])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.7,"([43.75881077355318], [57.39248124210032], [484.46283923663646], [504.3597413356018])","([86.40643628099345], [367.7944769187515], [314.6678320705337], [128.59282149806077])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.7,"([43.75942360759771], [57.292547494974386], [484.4628689057165], [504.3606326728953])","([86.40643926287737], [367.77370250425145], [314.667482754905], [128.5924510089474])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.7,"([43.710832937839385], [57.23893850488581], [484.4782661713542], [504.4831272105756])","([86.45118063483379], [367.7624036850469], [314.6881592985804], [128.4946597092517])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.7,"([43.70888202658827], [57.163789644962435], [484.4782370598378], [504.5187670870112])","([86.45352212648051], [367.7466484491107], [314.68773901384907], [128.4664831120054])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.7,"([43.70946528463634], [57.16478710936113], [484.4783274283189], [504.51864873924296])","([86.4535520766114], [367.7465507002227], [314.6874909063141], [128.46694478670807])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.7,"([43.67359348225544], [57.165054378732606], [484.5045713707424], [504.519024914816])","([86.4867714209254], [367.74630712185075], [314.7229772847351], [128.4670036638115])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.7,"([43.67399731097864], [57.149765509537886], [484.50520973547987], [504.51891090192197])","([86.48696562065844], [367.7428543530258], [314.723480863223], [128.46744790642745])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.8,"([43.674362787309555], [57.14986753174607], [484.5283345908323], [504.52181456795995])","([86.48718791702301], [367.7425815322432], [314.7546848912874], [128.46547186721827])"
"((0, 0), (0, 1), (1, 2), (1, 3))",105.8,"([43.67495634624739], [57.150268067388986], [484.5284428043907], [504.644374308582])","([86.48719541254701], [367.7423749056916], [314.7544693711862], [128.36783426356638])"
