n,s1,s2,t,x,y
50,"(28,)","(39,)",42.404,336.3498012196013,368.7901752369884
50,"(28,)","(41,)",42.404,395.4373895598989,171.46522730119432
50,"(28,)","(41,)",42.404,446.74246819617076,426.11919201438104
50,"(28,)","(41,)",42.404,563.0429400322231,249.16791640516107
50,"(28,)","(53,)",42.404,539.2626259374514,139.96155562663967
50,"(28,)","(53,)",42.404,519.0613225437551,132.6866023175525
50,"(28,)","(66,)",42.404,27.8522162812327,235.4066804529483
50,"(28,)","(66,)",42.404,39.601404339483,235.00367775592167
50,"(28,)","(66,)",42.404,58.84151598034941,253.0143744929494
50,"(28,)","(66,)",42.404,45.79249529104209,277.48567636453294
50,"(29,)","(40,)",42.404,366.562581203816,454.1389096125491
50,"(29,)","(40,)",42.404,356.2315103838637,484.07737225614017
50,"(30,)","(42,)",42.404,409.9568776309226,573.246714262606
50,"(30,)","(46,)",42.404,520.8486553399841,14.291295709829114
50,"(30,)","(46,)",42.404,517.2129593450645,597.9321607778832
50,"(30,)","(48,)",42.404,509.4228293846014,572.6662245963958
50,"(30,)","(48,)",42.404,507.5898300485783,571.6283688774777
50,"(30,)","(64,)",42.404,54.80209636015525,2.124893413724749
50,"(30,)","(64,)",42.404,564.817705896465,36.6427419268266
50,"(31,)","(56,)",42.404,541.8048955477194,478.9595842189101
50,"(31,)","(56,)",42.404,551.9094502536284,512.4674168794936
50,"(34,)","(46,)",42.404,499.6217961260627,50.048844088262626
50,"(34,)","(46,)",42.404,496.0168669583895,14.739734395193977
50,"(37,)","(41,)",42.404,573.7297599449375,312.09706835050736
50,"(37,)","(41,)",42.404,556.7517586577168,386.41527822141137
50,"(41,)","(64,)",42.404,20.935389296727294,57.870602430326585
50,"(41,)","(64,)",42.404,52.86010948666967,45.15620379869608
50,"(45,)","(64,)",42.404,54.84151433625982,587.6286191247744
48,"(3,)","(21,)",43.204,72.2744596489045,297.84708052317353
48,"(3,)","(21,)",43.204,106.89740748152047,333.68766859557445
48,"(3,)","(21,)",43.204,104.87465746187789,360.8260003189194
48,"(3,)","(21,)",43.204,118.05776370695907,393.1584942998385
48,"(3,)","(21,)",43.204,135.34073164185835,395.1583712882583
48,"(3,)","(21,)",43.204,186.64830460284145,394.46279051231096
48,"(3,)","(21,)",43.204,157.1311677408092,312.3044164914436
48,"(3,)","(21,)",43.204,241.80436163502918,172.0057182533618
48,"(3,)","(30,)",43.204,309.1674789491008,153.4974846753729
48,"(5,)","(26,)",43.204,121.2094458952634,557.8369683051633
48,"(5,)","(26,)",43.204,105.91404844875359,4.28589583027906
48,"(5,)","(31,)",43.204,250.13432880692056,482.42209278683447
48,"(16,)","(19,)",43.204,72.63363787541181,569.6626648220683
48,"(17,)","(25,)",43.204,117.95247457734908,141.92627569976392
48,"(17,)","(25,)",43.204,137.83945235494457,154.9814261853088
48,"(18,)","(23,)",43.204,72.84332796220275,474.5532445531717
48,"(18,)","(23,)",43.204,96.89453308750723,509.11023810549534
48,"(20,)","(25,)",43.204,177.74323800619288,82.20701062293764
48,"(21,)","(26,)",43.204,184.61464525133977,14.091295741497447
48,"(23,)","(32,)",43.204,256.72697540601865,351.84137080863627
48,"(23,)","(32,)",43.204,251.98303256363334,381.158373228917
48,"(27,)","(33,)",43.204,351.35441505231745,323.8645754591196
48,"(27,)","(33,)",43.204,336.08764185177586,368.0863886977056
48,"(27,)","(36,)",43.204,395.15968610260956,171.71716542556516
48,"(27,)","(36,)",43.204,447.57468663486884,426.2851732496133
48,"(27,)","(36,)",43.204,563.2087829409493,249.2947366929145
48,"(27,)","(46,)",43.204,538.8474099941099,139.23036112803396
48,"(27,)","(46,)",43.204,519.5621773387014,132.49542379514727
48,"(27,)","(60,)",43.204,28.91355528951044,236.10995388051043
48,"(27,)","(60,)",43.204,39.52398137250373,235.15848566374018
48,"(27,)","(60,)",43.204,58.840038232145275,252.9445379858907
48,"(27,)","(60,)",43.204,45.73510837787876,277.4135040593835
48,"(28,)","(34,)",43.204,366.4642890275452,453.871667639016
48,"(28,)","(34,)",43.204,355.93734259683356,484.13068297466407
48,"(29,)","(37,)",43.204,409.33056050162253,573.1645493349768
48,"(29,)","(41,)",43.204,520.9376911817646,14.202518453324615
48,"(29,)","(41,)",43.204,517.5364490195795,598.4883149171387
48,"(29,)","(58,)",43.204,54.656853159322054,1.9586803188213935
48,"(29,)","(58,)",43.204,565.1690103690398,36.42971978064679
48,"(30,)","(49,)",43.204,542.5169214612395,478.79485075376124
48,"(30,)","(49,)",43.204,552.8435932379327,511.6726372903029
48,"(32,)","(41,)",43.204,499.6118712633412,49.82996193526105
48,"(32,)","(41,)",43.204,496.17964088878034,15.006453686298755
48,"(35,)","(36,)",43.204,573.7104409837724,311.9530809123055
48,"(35,)","(36,)",43.204,555.9933990519185,385.6128357298199
48,"(39,)","(58,)",43.204,21.314926432289667,57.796677506740025
48,"(39,)","(58,)",43.204,52.38930826494186,45.85748526527357
48,"(43,)","(58,)",43.204,54.836370715797784,587.7305166674671
48,"(2,)","(16,)",44.004,72.8012440199102,298.04432785920545
48,"(2,)","(16,)",44.004,106.73809137054721,333.78358032728266
48,"(2,)","(16,)",44.004,104.76694747290128,360.45527577737835
48,"(2,)","(16,)",44.004,118.13135246020596,393.1584856637402
48,"(2,)","(16,)",44.004,135.2610960930256,395.1584856637402
48,"(2,)","(16,)",44.004,186.48104948033085,394.9952036034129
48,"(2,)","(16,)",44.004,157.31152434673118,312.0270660064271
48,"(2,)","(16,)",44.004,241.98482767358945,171.67786449310717
48,"(2,)","(21,)",44.004,309.48703571894,153.35595975664515
48,"(4,)","(20,)",44.004,120.93322121748668,558.0913303751654
48,"(4,)","(20,)",44.004,106.01868427186562,3.8414865839544063
48,"(4,)","(22,)",44.004,250.59312995075987,482.15515300866105
48,"(14,)","(14,)",44.004,72.82318648531412,569.331108678556
48,"(15,)","(19,)",44.004,118.04704564009762,142.12523498383607
48,"(15,)","(19,)",44.004,137.7493573023437,155.0080813954538
48,"(17,)","(17,)",44.004,71.88463588520943,475.19978546738037
48,"(17,)","(17,)",44.004,96.93948223637614,509.1583712882583
48,"(18,)","(19,)",44.004,177.75572759931663,82.02302145268598
48,"(19,)","(20,)",44.004,184.86994065648537,14.328913579034634
48,"(21,)","(23,)",44.004,256.7575187937556,351.6880058531345
48,"(21,)","(23,)",44.004,252.92827842657903,382.10910714205346
48,"(25,)","(24,)",44.004,350.5280190990534,324.3737626797077
48,"(25,)","(24,)",44.004,336.03225817224455,368.1076922435551
48,"(25,)","(26,)",44.004,395.1801138556232,171.78646073146416
48,"(25,)","(26,)",44.004,447.50934897039394,426.35072519668165
48,"(25,)","(26,)",44.004,563.7592445437151,249.86232924561193
48,"(25,)","(38,)",44.004,538.6900525181484,138.87908547565127
48,"(25,)","(38,)",44.004,520.4372796939833,132.1394095904506
48,"(25,)","(47,)",44.004,29.172825635516915,236.31965310360079
48,"(25,)","(47,)",44.004,38.416580090677144,236.15848566374018
48,"(25,)","(47,)",44.004,58.6700880278986,252.94781169855173
48,"(25,)","(47,)",44.004,45.63132045619818,276.62470573146135
48,"(26,)","(25,)",44.004,366.5324161074787,453.84309060762234
48,"(26,)","(25,)",44.004,355.3613313488132,484.2086645874714
48,"(27,)","(29,)",44.004,409.0822108562114,573.0929401283008
48,"(27,)","(33,)",44.004,520.989321773744,13.848495402589265
48,"(27,)","(33,)",44.004,517.9353110450174,599.1288078459079
48,"(27,)","(45,)",44.004,54.65484901487537,1.8555141812493048
48,"(27,)","(45,)",44.004,565.188756289874,36.351627174778514
48,"(28,)","(40,)",44.004,542.5838270428346,478.72070588682027
48,"(28,)","(40,)",44.004,553.7199454260518,511.01089044065907
48,"(30,)","(33,)",44.004,496.24688069163085,15.211758018436626
48,"(30,)","(33,)",44.004,499.6385573007374,49.297000743836065
48,"(33,)","(26,)",44.004,573.6607565602503,311.7277676837242
48,"(33,)","(26,)",44.004,555.8412770058974,385.5494799958895
48,"(37,)","(45,)",44.004,21.325475760773998,57.85723725685125
48,"(37,)","(45,)",44.004,52.341256661289094,46.015180777409
48,"(41,)","(45,)",44.004,54.79503476234299,587.8338933014959
48,"(2,)","(15,)",44.804,72.75820269273908,298.1033708442518
48,"(2,)","(15,)",44.804,106.73712230689299,333.8590201979832
48,"(2,)","(15,)",44.804,104.60614973288614,359.8415143362598
48,"(2,)","(15,)",44.804,117.85831004604125,393.76723274858927
48,"(2,)","(15,)",44.804,135.40986987424654,395.50586065965615
48,"(2,)","(15,)",44.804,186.48711313107628,395.13985983206436
48,"(2,)","(15,)",44.804,157.37156163067675,312.0465237157982
48,"(2,)","(15,)",44.804,241.94161044814575,171.62888805023158
48,"(2,)","(21,)",44.804,309.9680151265661,153.13292307049855
48,"(4,)","(20,)",44.804,120.54564242401307,558.455702506757
48,"(4,)","(20,)",44.804,105.95096152503223,3.84151433625982
48,"(4,)","(22,)",44.804,251.01153685746738,481.88221484314977
48,"(14,)","(13,)",44.804,72.96185617925062,569.1464750479386
48,"(15,)","(19,)",44.804,117.99303242254416,142.16913034771247
48,"(15,)","(19,)",44.804,137.4798625620865,154.74919156436223
48,"(17,)","(18,)",44.804,71.84480695132754,475.164398728235
48,"(17,)","(18,)",44.804,97.00042592668751,509.1584856637402
48,"(18,)","(19,)",44.804,177.78379420240844,81.78634312749867
48,"(19,)","(20,)",44.804,184.951071483801,14.338622714462645
48,"(21,)","(23,)",44.804,257.0414856040513,351.03697872586696
48,"(21,)","(23,)",44.804,252.90368585658962,382.1549340864975
48,"(25,)","(24,)",44.804,349.74345580085355,324.86085806141483
48,"(25,)","(24,)",44.804,335.74141803237706,367.4959437400748
48,"(25,)","(27,)",44.804,394.88257036170313,172.0948606119474
48,"(25,)","(27,)",44.804,448.28703915688254,426.57291048337186
48,"(25,)","(27,)",44.804,563.9641858204704,249.99266158565138
48,"(25,)","(37,)",44.804,538.2779051332541,138.10333157717477
48,"(25,)","(37,)",44.804,520.7027660587984,131.98062527480192
48,"(25,)","(45,)",44.804,30.72902883333336,237.1557087969332
48,"(25,)","(45,)",44.804,38.54495194784408,236.15848566374018
48,"(25,)","(45,)",44.804,58.03325579368163,253.09557650577227
48,"(25,)","(45,)",44.804,45.56418339918116,276.57979282818474
48,"(26,)","(25,)",44.804,366.60607394441274,453.8412407817898
48,"(26,)","(25,)",44.804,355.02735087468136,484.2853830957416
48,"(27,)","(29,)",44.804,408.3343822567208,572.9677334971304
48,"(27,)","(32,)",44.804,521.0643519079605,13.791161921857451
48,"(27,)","(32,)",44.804,518.3620536907088,599.7143642276495
48,"(27,)","(43,)",44.804,54.404228153180384,1.617645063882037
48,"(27,)","(43,)",44.804,566.1795209084901,35.74829284458542
48,"(28,)","(40,)",44.804,543.254645480079,478.49150901377004
48,"(28,)","(40,)",44.804,553.9816323213852,510.8798812101203
48,"(30,)","(32,)",44.804,496.2341888025527,15.309523746891955
48,"(30,)","(32,)",44.804,499.6234483886632,48.83902934284515
48,"(33,)","(27,)",44.804,573.7141830403186,311.70057900750527
48,"(33,)","(27,)",44.804,555.2492628281063,385.06772520491364
48,"(37,)","(43,)",44.804,21.78584641811983,57.78469861136091
48,"(37,)","(43,)",44.804,52.30006594192605,46.15840560844504
48,"(41,)","(43,)",44.804,54.63988238084153,587.9728705408701
48,"(2,)","(15,)",45.604,72.7614771229039,298.1704221244792
48,"(2,)","(15,)",45.604,106.33477464307822,334.03426389665054
48,"(2,)","(15,)",45.604,104.67494744621763,359.841159519862
48,"(2,)","(15,)",45.604,117.74994892874858,394.15839988797006
48,"(2,)","(15,)",45.604,135.70283363817208,396.1572410052793
48,"(2,)","(15,)",45.604,186.26779597537313,395.8987310057631
48,"(2,)","(15,)",45.604,157.6972780015891,311.6176982373272
48,"(2,)","(15,)",45.604,242.08587186169893,171.29041639897957
48,"(2,)","(24,)",45.604,310.1551267861432,153.14581019049552
48,"(4,)","(19,)",45.604,120.2008954683821,558.6947327486043
48,"(4,)","(19,)",45.604,105.89259664044937,3.8414488672510743
48,"(4,)","(25,)",45.604,251.3759041557098,481.6310957448288
48,"(14,)","(13,)",45.604,73.11992099622626,568.9457906523694
48,"(15,)","(18,)",45.604,118.21719045551222,142.6055052728372
48,"(15,)","(18,)",45.604,137.39099838469056,154.82495909961165
48,"(16,)","(17,)",45.604,70.96794888747183,475.71236075179024
48,"(16,)","(17,)",45.604,96.50772342262769,510.1297497676384
48,"(18,)","(18,)",45.604,177.82389750809995,81.58238859375453
48,"(19,)","(19,)",45.604,185.33093179863386,14.665373234846129
48,"(21,)","(26,)",45.604,257.1492326298254,350.5927790195294
48,"(21,)","(26,)",45.604,253.70422696474225,382.97938268407216
48,"(25,)","(27,)",45.604,348.9499264435045,325.37024705181483
48,"(25,)","(27,)",45.604,335.66618467990475,367.4737663699084
48,"(25,)","(29,)",45.604,394.5854432112866,172.45638277250697
48,"(25,)","(29,)",45.604,448.2175130129957,426.64253593719104
48,"(25,)","(29,)",45.604,563.9762694326292,249.92420013566306
48,"(25,)","(38,)",45.604,538.1968957845437,137.85507277982308
48,"(25,)","(38,)",45.604,521.1306332519231,131.73929322745957
48,"(25,)","(46,)",45.604,30.996994389820088,237.35079657916577
48,"(25,)","(46,)",45.604,37.205913984396375,237.15846211222896
48,"(25,)","(46,)",45.604,57.84151433625982,253.06821652262232
48,"(25,)","(46,)",45.604,45.444612194681326,276.1326468358526
48,"(26,)","(28,)",45.604,366.66579537566804,453.82961761096465
48,"(26,)","(28,)",45.604,354.5411607451225,484.3918038911381
48,"(27,)","(30,)",45.604,408.236623582339,572.903567303581
48,"(27,)","(40,)",45.604,521.1229148503825,13.21443418201045
48,"(27,)","(40,)",45.604,520.7356409249687,3.0419150827787007
48,"(27,)","(44,)",45.604,54.38045929559087,1.4908060547548985
48,"(27,)","(44,)",45.604,566.3244298143856,35.58130377756288
48,"(30,)","(33,)",45.604,496.1723086775828,15.32032894680674
48,"(30,)","(33,)",45.604,499.55670446154613,48.25781039627327
48,"(31,)","(41,)",45.604,543.2801268478493,478.4201338778623
48,"(31,)","(41,)",45.604,554.4787358810163,510.6217833869209
48,"(34,)","(29,)",45.604,573.5298001726206,311.1461144787725
48,"(34,)","(29,)",45.604,554.853871459505,384.8276396774504
48,"(38,)","(44,)",45.604,22.172223637478965,57.771014790060576
48,"(38,)","(44,)",45.604,51.83515961617513,46.96618653117025
48,"(42,)","(44,)",45.604,54.33335462619675,588.1794560794531
48,"(2,)","(17,)",46.404,72.72711538829617,298.2181678654722
48,"(2,)","(17,)",46.404,106.39389291297414,334.1038006875158
48,"(2,)","(17,)",46.404,104.72611240167248,359.775966114582
48,"(2,)","(17,)",46.404,117.82649978124942,394.1584856637402
48,"(2,)","(17,)",46.404,135.62084253014336,396.1584856637402
48,"(2,)","(17,)",46.404,186.2940352752869,396.030412130928
48,"(2,)","(17,)",46.404,157.78606281216213,311.5988085846597
48,"(2,)","(17,)",46.404,242.20783990084277,170.9315223495298
48,"(2,)","(25,)",46.404,310.1586157676072,153.24748933068443
48,"(4,)","(22,)",46.404,120.13626449040444,558.6095137280982
48,"(4,)","(22,)",46.404,105.94290367658726,3.2863851467180893
48,"(4,)","(26,)",46.404,251.49941231344405,481.48517706657765
48,"(13,)","(15,)",46.404,73.36496698873037,568.6192016290004
48,"(14,)","(21,)",46.404,118.14853281444496,142.64821275057392
48,"(14,)","(21,)",46.404,137.30144341432464,154.9011926819917
48,"(15,)","(19,)",46.404,70.84235024928762,475.73457481693197
48,"(15,)","(19,)",46.404,96.56734850078698,510.1584207729819
48,"(17,)","(21,)",46.404,177.8636322343998,81.23282688791903
48,"(18,)","(22,)",46.404,185.73305391391233,14.97205095928905
48,"(20,)","(27,)",46.404,257.22268099524956,350.21470467497386
48,"(20,)","(27,)",46.404,253.7678706991585,383.11701080296245
48,"(24,)","(28,)",46.404,347.8482076475848,326.120192882319
48,"(24,)","(28,)",46.404,335.3023083160253,366.8513909561476
48,"(24,)","(30,)",46.404,394.426814436029,172.70111596413523
48,"(24,)","(30,)",46.404,448.92957974060835,426.9304692095784
48,"(24,)","(30,)",46.404,554.8256011751314,384.8986257916678
48,"(24,)","(30,)",46.404,573.4992193491985,310.84327095314904
48,"(24,)","(30,)",46.404,564.2683175389386,250.112664183966
48,"(24,)","(39,)",46.404,537.7822044523272,137.02600680503184
48,"(24,)","(39,)",46.404,521.9672437372495,131.25723304899546
48,"(24,)","(49,)",46.404,34.16056383449086,238.06454635957516
48,"(24,)","(49,)",46.404,37.052084407317125,237.34060035984447
48,"(24,)","(49,)",46.404,57.84151366730555,252.99872748550604
48,"(24,)","(49,)",46.404,45.326533740212085,275.8182387229282
48,"(25,)","(29,)",46.404,366.7223453331952,453.82861037302996
48,"(25,)","(29,)",46.404,354.1136971664384,484.5067961981016
48,"(26,)","(31,)",46.404,407.4128625251012,572.7389342276766
48,"(26,)","(41,)",46.404,521.2229381349043,12.50697781000963
48,"(26,)","(41,)",46.404,521.6713859161665,6.156054557379207
48,"(26,)","(47,)",46.404,54.175424319331796,1.2347692448031466
48,"(26,)","(47,)",46.404,566.719011939855,35.23602412899618
48,"(29,)","(34,)",46.404,496.31342455097865,15.668218592031621
48,"(29,)","(34,)",46.404,499.43917723723337,47.69246235083915
48,"(30,)","(44,)",46.404,543.9360787633659,478.11625176331177
48,"(30,)","(44,)",46.404,554.9331640988889,510.40354381288955
48,"(36,)","(47,)",46.404,22.2200846148005,57.828886159350986
48,"(36,)","(47,)",46.404,51.81385679130176,47.11387977891354
48,"(40,)","(47,)",46.404,54.36374670396992,588.2796949047911
46,"(2,)","(19,)",47.204,73.28830806524303,298.5717847834705
46,"(2,)","(19,)",47.204,106.3524441940906,334.2026378891266
46,"(2,)","(19,)",47.204,104.75442945970809,359.55530048840103
46,"(2,)","(19,)",47.204,117.80476226072702,394.4249975488013
46,"(2,)","(19,)",47.204,135.5527062657478,396.1584856637402
46,"(2,)","(19,)",47.204,186.17229226775623,396.6687085045335
46,"(2,)","(19,)",47.204,158.11263227706047,311.2506967387322
46,"(2,)","(19,)",47.204,242.17554298130415,170.83850354932326
46,"(2,)","(24,)",47.204,310.1647465631708,153.33468318312532
46,"(5,)","(14,)",47.204,73.50908168824952,568.4925043401137
46,"(5,)","(21,)",47.204,119.7591646925832,558.8133212530634
46,"(5,)","(21,)",47.204,105.91274450771883,3.0607961423767165
46,"(5,)","(25,)",47.204,251.79769268419926,481.23125944637513
46,"(10,)","(20,)",47.204,118.0948415738431,142.70608973067078
46,"(10,)","(20,)",47.204,137.2084391117505,154.9805389158856
46,"(12,)","(17,)",47.204,96.62728277163023,510.1584856637402
46,"(13,)","(20,)",47.204,177.91823054807213,81.22728307617251
46,"(14,)","(21,)",47.204,185.75056470205277,14.89864273321291
46,"(15,)","(26,)",47.204,257.18137626874875,350.1962873144182
46,"(15,)","(26,)",47.204,254.45282638215838,383.85327431466357
46,"(19,)","(27,)",47.204,346.9608824631216,326.7382518695576
46,"(19,)","(27,)",47.204,335.23085687191275,366.85851567402887
46,"(19,)","(29,)",47.204,394.17853882013947,173.05053588324301
46,"(19,)","(29,)",47.204,448.8570518899744,427.00299706021235
46,"(19,)","(29,)",47.204,554.1484432209462,384.5197916637018
46,"(19,)","(29,)",47.204,573.5666790253166,310.8312779050921
46,"(19,)","(29,)",47.204,564.8468791299067,250.49417182649188
46,"(19,)","(38,)",47.204,537.7047287821852,136.77531457292315
46,"(19,)","(38,)",47.204,522.3640404370649,130.98724063793568
46,"(20,)","(28,)",47.204,366.44286722732323,452.84373430187384
46,"(20,)","(28,)",47.204,353.7659004721829,484.62022358458705
46,"(21,)","(30,)",47.204,407.4484667996219,572.6914833294334
46,"(21,)","(40,)",47.204,521.471781685217,11.065867070986997
46,"(21,)","(40,)",47.204,521.589827848001,10.462747590439335
46,"(21,)","(44,)",47.204,54.20912955645531,1.1336153006920995
46,"(21,)","(44,)",47.204,54.40295360111895,588.3790754528759
46,"(21,)","(44,)",47.204,567.5115254050856,34.4784798056711
46,"(24,)","(33,)",47.204,496.488725969554,16.16777266273948
46,"(24,)","(33,)",47.204,499.25533607416264,47.016769874950114
46,"(25,)","(41,)",47.204,543.9156479486843,478.0555985164507
46,"(25,)","(41,)",47.204,555.1954049697499,510.32662553177374
46,"(30,)","(46,)",47.204,57.262565275621796,253.0080781728442
46,"(30,)","(46,)",47.204,45.128924169095626,275.2557599234519
46,"(31,)","(44,)",47.204,22.40949871190992,57.8725779529542
46,"(31,)","(44,)",47.204,51.84866309648419,47.15854759555293
46,"(34,)","(47,)",47.204,69.87995603953709,476.29559113798905
44,"(2,)","(24,)",48.004,73.2397735375705,298.6203229676988
44,"(2,)","(24,)",48.004,106.33833691030443,334.2942674175021
44,"(2,)","(24,)",48.004,104.81546039170581,359.57883608864313
44,"(2,)","(24,)",48.004,117.71690403959576,394.97859268760686
44,"(2,)","(24,)",48.004,135.80909955409433,397.05678879535685
44,"(2,)","(24,)",48.004,186.18420348290277,396.91756770235776
44,"(2,)","(24,)",48.004,158.27120285718308,311.1509631227264
44,"(2,)","(24,)",48.004,242.17058650765443,170.68007895509123
44,"(2,)","(28,)",48.004,310.47826666964596,153.33324181880442
44,"(5,)","(16,)",48.004,73.77202432345092,568.1999964184172
44,"(5,)","(27,)",48.004,119.59660308151919,558.7966696313874
44,"(5,)","(27,)",48.004,105.847912633487,3.075239236971811
44,"(5,)","(29,)",48.004,252.11051786232065,480.953005896852
44,"(10,)","(26,)",48.004,118.12908113902571,142.93409205287645
44,"(10,)","(26,)",48.004,137.08218079043408,155.05870128879675
44,"(12,)","(23,)",48.004,96.26794216533187,511.14144860376496
44,"(13,)","(26,)",48.004,177.98947311160777,80.86286646566239
44,"(14,)","(27,)",48.004,185.96331414251466,15.005369620950432
44,"(15,)","(30,)",48.004,257.2849915696413,349.5652258375396
44,"(15,)","(30,)",48.004,254.5023434780952,383.9936413003237
44,"(19,)","(32,)",48.004,366.53318331966295,452.84156772864264
44,"(19,)","(32,)",48.004,353.02654169943594,484.836600976736
44,"(20,)","(31,)",48.004,346.01135903633576,327.4257862645551
44,"(20,)","(31,)",48.004,334.8563107207723,366.3630817683858
44,"(20,)","(33,)",48.004,393.97605845695887,173.369520290045
44,"(20,)","(33,)",48.004,449.51176962502643,427.34067503588824
44,"(20,)","(33,)",48.004,553.8437373927177,384.44559984932636
44,"(20,)","(33,)",48.004,573.6270643671902,310.83024312860306
44,"(20,)","(33,)",48.004,564.9952472050594,250.52311962685513
44,"(20,)","(42,)",48.004,537.3365994210042,135.98046879878947
44,"(20,)","(42,)",48.004,523.2469533458782,130.4212721379569
44,"(21,)","(34,)",48.004,406.65124204946005,572.4964495403361
44,"(21,)","(50,)",48.004,54.14094931012846,0.945762420721735
44,"(21,)","(50,)",48.004,54.39913385445925,588.5122537550889
44,"(21,)","(50,)",48.004,568.1441398268628,33.75772227380992
44,"(24,)","(37,)",48.004,496.42333884563743,16.17665698718247
44,"(24,)","(37,)",48.004,499.0608149449986,46.59278593415411
44,"(25,)","(47,)",48.004,544.4764024385823,477.717714862814
44,"(25,)","(47,)",48.004,555.6833636048613,510.1610769240151
44,"(30,)","(54,)",48.004,57.05272359693413,252.9489614995844
44,"(30,)","(54,)",48.004,45.024472638003544,275.1367838268847
44,"(31,)","(50,)",48.004,22.80148141915174,57.91365210763172
44,"(31,)","(50,)",48.004,51.55962166789732,47.82230062077633
44,"(34,)","(57,)",48.004,69.84160007314517,476.2503910461786
44,"(2,)","(22,)",48.804,73.24976671098418,298.70332044037065
44,"(2,)","(22,)",48.804,106.3774723774604,334.3610803396493
44,"(2,)","(22,)",48.804,104.8431786178279,359.2280419507674
44,"(2,)","(22,)",48.804,117.7734709200933,395.1166965952389
44,"(2,)","(22,)",48.804,135.74403380962016,397.1573977116179
44,"(2,)","(22,)",48.804,186.20405668719388,397.15885826726856
44,"(2,)","(22,)",48.804,158.41836273648096,311.07068768604887
44,"(2,)","(22,)",48.804,242.11796915741746,170.6702052702788
44,"(2,)","(24,)",48.804,118.0550135052573,142.95238291450795
44,"(2,)","(24,)",48.804,136.98084137835954,155.15880112774042
44,"(2,)","(27,)",48.804,311.1584856637402,153.31338608647187
44,"(5,)","(16,)",48.804,73.96777757907824,568.0307496190022
44,"(5,)","(25,)",48.804,119.24690380964404,558.8880802940646
44,"(5,)","(25,)",48.804,105.78996703705096,2.7724099304814445
44,"(5,)","(28,)",48.804,252.42417108606958,480.6673712972977
44,"(11,)","(21,)",48.804,96.34015676687099,511.1570774897226
44,"(12,)","(24,)",48.804,178.12190623732505,80.3359226164466
44,"(13,)","(25,)",48.804,186.25359443431785,15.14595772772509
44,"(14,)","(29,)",48.804,257.3168013288479,349.15411039002237
44,"(14,)","(29,)",48.804,254.8164398531381,384.3921242335593
44,"(16,)","(31,)",48.804,366.6173589804139,452.8415143362598
44,"(16,)","(31,)",48.804,353.03077169483447,484.8894003130987
44,"(18,)","(30,)",48.804,345.2847119588702,327.9476944007386
44,"(18,)","(30,)",48.804,334.70687755591166,366.27263600575407
44,"(18,)","(32,)",48.804,393.8146866413753,173.6861192872109
44,"(18,)","(32,)",48.804,449.43424505262715,427.4258038975596
44,"(18,)","(32,)",48.804,553.8318139902788,384.5353952769825
44,"(18,)","(32,)",48.804,573.6297754552182,310.4997144114542
44,"(18,)","(32,)",48.804,565.1373474487417,250.53566531798373
44,"(18,)","(42,)",48.804,537.0241319859132,135.27376482500432
44,"(18,)","(42,)",48.804,523.8178090963752,130.0286395567268
44,"(20,)","(33,)",48.804,406.2338748385524,572.3561677814769
44,"(20,)","(50,)",48.804,54.207376267811014,0.872788697288911
44,"(20,)","(50,)",48.804,54.452032250355614,588.6220890635577
44,"(20,)","(50,)",48.804,568.3775721103004,33.401176627290624
44,"(23,)","(37,)",48.804,496.38974958435665,16.254628107934195
44,"(23,)","(37,)",48.804,498.8433144486755,46.12559283638814
44,"(24,)","(47,)",48.804,544.4958584587743,477.6358095085875
44,"(24,)","(47,)",48.804,556.0972395035725,510.04845269421105
44,"(30,)","(50,)",48.804,23.176537208844138,57.9977541467656
44,"(30,)","(50,)",48.804,51.4804890519581,48.12892777308264
44,"(31,)","(52,)",48.804,56.925294975134534,252.87432208608453
44,"(31,)","(52,)",48.804,44.97245965505124,275.16748867765835
44,"(33,)","(55,)",48.804,68.96993518374393,476.7041010764958
44,"(2,)","(22,)",49.604,73.42711652478636,298.91761546845913
44,"(2,)","(22,)",49.604,106.42146246026832,334.4218637921447
44,"(2,)","(22,)",49.604,104.90055476215792,359.2216740383657
44,"(2,)","(22,)",49.604,117.84121112915926,395.203602764773
44,"(2,)","(22,)",49.604,135.66065147472767,397.1584856637402
44,"(2,)","(22,)",49.604,186.1957517222378,397.6595506427577
44,"(2,)","(22,)",49.604,158.78462070526655,310.8098385965584
44,"(2,)","(22,)",49.604,242.28849472037865,169.84235189331844
44,"(2,)","(24,)",49.604,118.02867867954436,143.11825247828568
44,"(2,)","(24,)",49.604,136.86895930399274,155.2709818231327
44,"(2,)","(26,)",49.604,311.1584856637402,153.43625183220342
44,"(5,)","(16,)",49.604,74.09932693277426,567.9625167348725
44,"(5,)","(25,)",49.604,119.01813219862134,558.8771432573442
44,"(5,)","(25,)",49.604,105.72321232986633,2.698383149725373
44,"(5,)","(27,)",49.604,252.86098688286273,480.25488497276365
44,"(11,)","(21,)",49.604,96.40470433624421,511.1584856637402
44,"(12,)","(24,)",49.604,178.198808994716,80.2315869881902
44,"(13,)","(25,)",49.604,186.60534558974007,15.309457197112238
44,"(14,)","(28,)",49.604,257.3083363636596,348.8989946058906
44,"(14,)","(28,)",49.604,255.2200403120296,384.9073544013975
44,"(16,)","(31,)",49.604,366.6960722430843,452.8415143362598
44,"(16,)","(31,)",49.604,352.29119317813627,485.15101121256976
