s,t,x,y
"((0, 0), (1, 0))",59.3,"([151.07704624613802], [137.7979821362717])","([75.06647823942899], [292.3117670712442])"
"((0, 0), (1, 0))",59.3,"([151.07763848184806], [137.79772306524427])","([75.06730232393339], [292.3121918280523])"
"((0, 0), (1, 0))",59.4,"([151.0670025391443], [137.8203480827249])","([75.06077641724828], [292.3029646401069])"
"((0, 0), (1, 0))",59.4,"([151.0675735167789], [137.82008217596146])","([75.0615778214087], [292.30339452621655])"
"((0, 0), (1, 0))",59.4,"([151.0679601100639], [137.8198172746451])","([75.06225333168636], [292.30382278684016])"
"((0, 0), (1, 0))",59.4,"([151.06788136251848], [137.81955338005778])","([75.06261940982101], [292.3042494199052])"
"((0, 0), (1, 0))",59.4,"([151.06843018632924], [137.81929049347917])","([75.06339044813045], [292.3046744233429])"
"((0, 0), (1, 0))",59.4,"([150.98083943949192], [137.8190286161865])","([75.00655849138215], [292.3050977950883])"
"((0, 0), (1, 0))",59.4,"([150.98113058038953], [137.81876774945493])","([75.00716608537573], [292.3055195330799])"
"((0, 0), (1, 0))",59.4,"([150.94085977366606], [137.81850789455723])","([74.98256802341442], [292.30593963526013])"
"((0, 0), (1, 0))",59.4,"([150.76463588195128], [137.91829857575308])","([74.87587778203884], [292.26432649843997])"
"((0, 0), (1, 0))",59.4,"([150.76517498373005], [137.9180358246519])","([74.87661393746295], [292.2647655241969])"
"((0, 0), (1, 0))",59.5,"([150.76572906956332], [137.9177740588448])","([74.87735419358731], [292.2652029036449])"
"((0, 0), (1, 0))",59.5,"([150.75360159004694], [137.91751327955686])","([74.87039023748034], [292.265638634737])"
"((0, 0), (1, 0))",59.5,"([150.5645806780385], [137.91725348801072])","([74.75605894309756], [292.26607271543037])"
"((0, 0), (1, 0))",59.5,"([150.5651363923298], [137.91699468542714])","([74.75681806243382], [292.2665051436852])"
"((0, 0), (1, 0))",59.5,"([150.56498131532732], [137.9167368730244])","([74.7571409641365], [292.26693591746596])"
"((0, 0), (1, 0))",59.5,"([150.42300342932012], [137.9164800520188])","([74.67144799275326], [292.2673650347403])"
"((0, 0), (1, 0))",59.5,"([150.4235993719825], [137.91622958296662])","([74.67223962782927], [292.2677902505828])"
"((0, 0), (1, 0))",59.5,"([150.42419297853993], [137.91597474442332])","([74.67302478664581], [292.26821605149587])"
"((0, 0), (1, 0))",59.5,"([150.42038104934784], [137.91572090092686])","([74.67113520840074], [292.26864018981956])"
"((0, 0), (1, 0))",59.5,"([150.38701116243553], [137.91546805368472])","([74.65133515065116], [292.2690626635364])"
"((0, 0), (1, 0))",59.6,"([150.2799096765968], [137.91521620390247])","([74.58688470168877], [292.26948347063194])"
"((0, 0), (1, 0))",59.6,"([150.20977946065335], [137.9149653527831])","([74.54484997751784], [292.2699026090962])"
"((0, 0), (1, 0))",59.6,"([150.21046730735142], [137.91471550152772])","([74.54570182235314], [292.2703200769223])"
"((0, 0), (1, 0))",59.6,"([150.21114708106552], [137.9144666513353])","([74.54654366942334], [292.2707358721069])"
"((0, 0), (1, 0))",59.6,"([150.21181879185193], [137.91421880340246])","([74.54737553118237], [292.2711499926506])"
"((0, 0), (1, 0))",59.6,"([150.21248243994532], [137.91397195892387])","([74.54819741412028], [292.2715624365573])"
"((0, 0), (1, 0))",59.6,"([150.21313805489692], [137.9137261190919])","([74.54900934243805], [292.27197320183467])"
"((0, 0), (1, 0))",59.6,"([150.21342936580197], [137.91348128509682])","([74.5495959439647], [292.27238228649395])"
"((0, 0), (1, 0))",59.6,"([150.10449871686325], [137.91330021049808])","([74.48416647420248], [292.27276357654097])"
"((0, 0), (1, 0))",59.6,"([149.88488056827202], [137.91305736062836])","([74.3515800684272], [292.2731693193895])"
"((0, 0), (1, 0))",59.7,"([149.88557897896638], [137.91281552025902])","([74.35245363215536], [292.2735733756094])"
"((0, 0), (1, 0))",59.7,"([149.8729891891848], [137.9125746905719])","([74.3452621618334], [292.27397574322595])"
"((0, 0), (1, 0))",59.7,"([149.87205151115623], [137.97241270585096])","([74.34513560544619], [292.24942489662726])"
"((0, 0), (1, 0))",59.7,"([149.87272024772037], [137.9721548135661])","([74.34597824853248], [292.2498436764796])"
"((0, 0), (1, 0))",59.7,"([149.83199086961415], [137.97189798862496])","([74.32172745143845], [292.2502607231199])"
"((0, 0), (1, 0))",59.7,"([149.83263467209133], [137.97164223221463])","([74.32255180898005], [292.25067603462026])"
"((0, 0), (1, 0))",59.7,"([149.83327084064967], [137.9713875455205])","([74.32336639166242], [292.2510896090559])"
"((0, 0), (1, 0))",59.7,"([149.83389049825035], [137.9711339297255])","([74.32416583080727], [292.25150144450595])"
"((0, 0), (1, 0))",59.7,"([149.8345114080479], [137.97088138601057])","([74.32496089010446], [292.2519115390527])"
"((0, 0), (1, 0))",59.7,"([149.835056491394], [137.97113483784105])","([74.3257049260738], [292.25211088329155])"
"((0, 0), (1, 0))",59.8,"([149.8356621518334], [137.9708842076589])","([74.32648050346342], [292.25251768641425])"
"((0, 0), (1, 0))",59.8,"([149.83548570305942], [137.97063465387907])","([74.32677791787003], [292.2529227424057])"
"((0, 0), (1, 0))",59.8,"([149.83607578435283], [137.97029745493413])","([74.32753396016287], [292.2533627229741])"
"((0, 0), (1, 0))",59.8,"([149.83665830679277], [137.9700500155216])","([74.32828031766657], [292.25376427893326])"
"((0, 0), (1, 0))",59.8,"([149.6038991217479], [137.9698036562706])","([74.18801081299661], [292.2541640819571])"
"((0, 0), (1, 0))",59.8,"([149.6040973523292], [137.96955837834705])","([74.18855456210522], [292.25456213015343])"
"((0, 0), (1, 0))",59.8,"([149.6045615338288], [138.12627440736452])","([74.18925392024931], [292.1928294554602])"
"((0, 0), (1, 0))",59.8,"([149.60516495547458], [138.12600495463175])","([74.19003224610002], [292.1932585161974])"
"((0, 0), (1, 0))",59.8,"([149.60576087182915], [138.12573661495148])","([74.19080089122048], [292.19368580457507])"
"((0, 0), (1, 0))",59.8,"([149.60634929204537], [138.1254693895154])","([74.19155986741654], [292.1941113186956])"
"((0, 0), (1, 0))",59.9,"([149.4726995374104], [138.12520327951304])","([74.11132915089692], [292.19453505666485])"
"((0, 0), (1, 0))",59.9,"([149.4732678122101], [138.12493828613168])","([74.11208843640763], [292.1949570165923])"
"((0, 0), (1, 0))",59.9,"([149.47382905909177], [138.12467441055642])","([74.11283833174946], [292.1953771965908])"
"((0, 0), (1, 0))",59.9,"([149.4743832862583], [138.12752033927308])","([74.1135788478825], [292.1945817455538])"
"((0, 0), (1, 0))",59.9,"([149.47493050188342], [138.1272572889038])","([74.11430999572784], [292.1949994823226])"
"((0, 0), (1, 0))",59.9,"([149.47546401066916], [138.1346722502666])","([74.115027747713], [292.19242065157675])"
"((0, 0), (1, 0))",59.9,"([149.47599477046145], [138.1344126810286])","([74.11573871283427], [292.1928357380879])"
"((0, 0), (1, 0))",59.9,"([149.2547289914291], [138.13415423024023])","([73.98404742103463], [292.19324903604604])"
"((0, 0), (1, 0))",59.9,"([149.25524341756346], [138.1338968990683])","([73.9847266143505], [292.1936605435852])"
"((0, 0), (1, 0))",59.9,"([149.25575004227625], [138.1336406886775])","([73.98539662486407], [292.19407025884294])"
"((0, 0), (1, 0))",60.0,"([149.18590966700015], [138.13338560023027])","([73.94658210832485], [292.19447817996036])"
"((0, 0), (1, 0))",60.0,"([149.18641566543414], [138.13313163488687])","([73.9472529646651], [292.194884305082])"
"((0, 0), (1, 0))",60.0,"([149.1869152123987], [138.13287879380536])","([73.94791539700071], [292.1952886323559])"
"((0, 0), (1, 0))",60.0,"([149.17797519482963], [138.13262707814172])","([73.9432797516052], [292.1956911599337])"
"((0, 0), (1, 0))",60.0,"([149.17718683163957], [138.13237648904965])","([73.94321202330399], [292.1960918859703])"
"((0, 0), (1, 0))",60.0,"([149.17767613503452], [138.13212702768078])","([73.94385595664608], [292.19649080862416])"
"((0, 0), (1, 0))",60.0,"([149.17592250244886], [138.13187869518453])","([73.9432383887912], [292.1968879260572])"
"((0, 0), (1, 0))",60.0,"([148.97642821836976], [138.13163149270792])","([73.83186363732668], [292.19728323643506])"
"((0, 0), (1, 0))",60.0,"([148.97698213257698], [138.13138542139637])","([73.83256025061661], [292.19767673792626])"
"((0, 0), (1, 0))",60.0,"([148.829931501825], [138.13114048239254])","([73.75068411357356], [292.1980684287034])"
"((0, 0), (1, 0))",60.1,"([148.83039466686475], [138.13089667683718])","([73.75134464907964], [292.19845830694226])"
"((0, 0), (1, 0))",60.1,"([148.83093254307676], [138.1306540058691])","([73.75204210258529], [292.1988463708218])"
"((0, 0), (1, 0))",60.1,"([148.8314638157333], [138.24641080455282])","([73.75273099339047], [292.15434089069845])"
"((0, 0), (1, 0))",60.1,"([148.83195265933097], [138.2596521240252])","([73.7533913104298], [292.1495313337531])"
"((0, 0), (1, 0))",60.1,"([148.8041934812726], [138.25937953184845])","([73.73826849933145], [292.14995029804845])"
"((0, 0), (1, 0))",60.1,"([148.619438359175], [138.25910816343284])","([73.63548387925361], [292.15036738146733])"
"((0, 0), (1, 0))",60.1,"([148.62002725374555], [138.25883801990793])","([73.63622049629862], [292.1507825822736])"
"((0, 0), (1, 0))",60.1,"([148.6197336734989], [138.2585691024011])","([73.6364597096854], [292.1511958987345])"
"((0, 0), (1, 0))",60.1,"([148.55863074178444], [138.2583014120377])","([73.60276833513011], [292.15160732912045])"
"((0, 0), (1, 0))",60.1,"([148.402417093037], [138.25803494994076])","([73.51604479901911], [292.15201687170537])"
"((0, 0), (1, 0))",60.2,"([148.40308781582794], [138.2577697172311])","([73.51684315627077], [292.15242452476656])"
"((0, 0), (1, 0))",60.2,"([148.27871241130373], [138.25750571502743])","([73.44793361922403], [292.1528302865847])"
"((0, 0), (1, 0))",60.2,"([148.2793676477761], [138.2572429444464])","([73.44873373151884], [292.15323415544344])"
"((0, 0), (1, 0))",60.2,"([148.21225517198764], [138.2569814066022])","([73.41177597024794], [292.1536361296304])"
"((0, 0), (1, 0))",60.2,"([148.21263583626094], [138.25672110260695])","([73.4124241734348], [292.1540362074362])"
"((0, 0), (1, 0))",60.2,"([148.21331881041522], [138.25646203357078])","([73.41323577712076], [292.15443438715465])"
"((0, 0), (1, 0))",60.2,"([148.21385439640994], [138.25620420060153])","([73.41396033223712], [292.1548306670831])"
"((0, 0), (1, 0))",60.2,"([148.01807064205454], [138.25594760480485])","([73.30543913569247], [292.1552250455221])"
"((0, 0), (1, 0))",60.2,"([148.01872534645238], [138.2556922472842])","([73.3062517422621], [292.15561752077576])"
"((0, 0), (1, 0))",60.2,"([148.0193781460538], [138.255438129141])","([73.30705825618018], [292.1560080911512])"
"((0, 0), (1, 0))",60.3,"([148.02002354311892], [138.25518525147442])","([73.30785562449135], [292.156396754959])"
"((0, 0), (1, 0))",60.3,"([148.0202953393767], [138.25493361538156])","([73.30844032059183], [292.15678351051304])"
"((0, 0), (1, 0))",60.3,"([148.02092628019483], [138.25468322195732])","([73.30921966898931], [292.1571683561304])"
"((0, 0), (1, 0))",60.3,"([148.02152352628784], [138.2544340722945])","([73.3099752854442], [292.1575512901316])"
"((0, 0), (1, 0))",60.3,"([148.0221397446764], [138.25420692396247])","([73.3107364357041], [292.15792436029534])"
"((0, 0), (1, 0))",60.3,"([148.02274860265806], [138.25396025433892])","([73.31148849442161], [292.1583034738691])"
"((0, 0), (1, 0))",60.3,"([148.0233501092093], [138.25371483178563])","([73.31223147268439], [292.1586806707851])"
"((0, 0), (1, 0))",60.3,"([148.02394427327272], [138.25347065738686])","([73.31296538153828], [292.1590559493768])"
"((0, 0), (1, 0))",60.3,"([148.02452866800732], [138.25322773222476])","([73.31368888092936], [292.1594293079811])"
"((0, 0), (1, 0))",60.3,"([148.0221507236505], [138.29745635494334])","([73.31276472154467], [292.1428066095181])"
"((0, 0), (1, 0))",60.4,"([148.0227211426934], [138.33742802166762])","([73.31347097745791], [292.1278243475056])"
"((0, 0), (1, 0))",60.4,"([148.02328428608152], [138.33717741414762])","([73.31416822512664], [292.1282113971402])"
"((0, 0), (1, 0))",60.4,"([147.8100810104802], [138.3369280635521])","([73.19637720856797], [292.12859650552355])"
"((0, 0), (1, 0))",60.4,"([147.81070119042468], [138.33667997093474])","([73.19713218703724], [292.1289796710283])"
"((0, 0), (1, 0))",60.4,"([147.81131377900275], [138.33643313734711])","([73.19787792412706], [292.1293608920303])"
"((0, 0), (1, 0))",60.4,"([147.72340819784972], [138.33638450129806])","([73.14959851169712], [292.12966511852466])"
"((0, 0), (1, 0))",60.4,"([147.72397854109641], [138.33614009811896])","([73.15032573793219], [292.13004251524256])"
"((0, 0), (1, 0))",60.4,"([147.7245615329043], [138.33589695747173])","([73.15105493708636], [292.13041796241384])"
"((0, 0), (1, 0))",60.4,"([147.72513731455163], [138.3356550803999])","([73.15177511785829], [292.1307914584272])"
"((0, 0), (1, 0))",60.4,"([147.72570589487313], [138.33541446794473])","([73.1524862912983], [292.13116300167474])"
"((0, 0), (1, 0))",60.5,"([147.7262672826719], [138.33517512114543])","([73.15318846841724], [292.1315325905517])"
"((0, 0), (1, 0))",60.5,"([147.7163563841069], [138.33493704103924])","([73.14809680072179], [292.1319002234565])"
"((0, 0), (1, 0))",60.5,"([147.71569045091465], [138.45467322866438])","([73.14811247957856], [292.0866958805444])"
"((0, 0), (1, 0))",60.5,"([147.68215044371448], [138.45442881053083])","([73.12996257188607], [292.08708419403985])"
"((0, 0), (1, 0))",60.5,"([147.67220757705726], [138.45418562875463])","([73.12485114692339], [292.08747054330195])"
"((0, 0), (1, 0))",60.5,"([147.45612940963449], [138.45394368433074])","([73.00592957541156], [292.08785492675])"
"((0, 0), (1, 0))",60.5,"([147.45668842522292], [138.45370297825235])","([73.00664596932197], [292.0882373428061])"
"((0, 0), (1, 0))",60.5,"([147.4572406730121], [138.45481149205932])","([73.00735358258204], [292.0881069699721])"
"((0, 0), (1, 0))",60.5,"([147.4577502984706], [138.4545727240923])","([73.00803264352086], [292.08848588943147])"
"((0, 0), (1, 0))",60.5,"([147.43842922974954], [138.45433519951285])","([72.99791700187498], [292.08886283566227])"
"((0, 0), (1, 0))",60.6,"([147.43894204664312], [138.45409891930643])","([72.99854698060643], [292.0892378071008])"
"((0, 0), (1, 0))",60.6,"([147.43901689704785], [138.4538638844567])","([72.99894668686771], [292.0896108021859])"
"((0, 0), (1, 0))",60.6,"([147.43840817511023], [138.6049731684118])","([72.99898985449792], [292.03276337916145])"
"((0, 0), (1, 0))",60.6,"([147.4389023545504], [138.60471423295928])","([72.999596419217], [292.03316900606956])"
"((0, 0), (1, 0))",60.6,"([147.439399328063], [138.6044565888047])","([73.00021371604814], [292.03357261013684])"
"((0, 0), (1, 0))",60.6,"([147.12031958537727], [138.60420023690384])","([72.83638666230901], [292.03397418986617])"
"((0, 0), (1, 0))",60.6,"([147.12083610900243], [138.60394517821032])","([72.83703899133083], [292.0343737437636])"
"((0, 0), (1, 0))",60.6,"([147.12134632228754], [138.6036914136761])","([72.83768335088577], [292.03477127033784])"
"((0, 0), (1, 0))",60.6,"([147.1218502320526], [138.60343894425102])","([72.83831974958683], [292.035166768101])"
"((0, 0), (1, 0))",60.6,"([147.12234784509425], [138.60318777088307])","([72.83894819601775], [292.0355602355681])"
"((0, 0), (1, 0))",60.7,"([147.11912819819023], [138.60293789451828])","([72.8376623247007], [292.03595167125707])"
"((0, 0), (1, 0))",60.7,"([147.0742238834762], [138.60268931610096])","([72.81496516698348], [292.0363410736886])"
"((0, 0), (1, 0))",60.7,"([147.07472681926114], [138.60244203657336])","([72.81558959318797], [292.0367284413868])"
"((0, 0), (1, 0))",60.7,"([146.86650245635747], [138.60219605687575])","([72.70926745980442], [292.03711377287857])"
"((0, 0), (1, 0))",60.7,"([146.8670814674192], [138.60881392175935])","([72.70995356906408], [292.03491697064266])"
"((0, 0), (1, 0))",60.7,"([146.8676472440841], [138.60856807856322])","([72.71062812448093], [292.03530035001234])"
"((0, 0), (1, 0))",60.7,"([146.86759056979767], [138.69970912803043])","([72.71097960992998], [292.00135553743615])"
"((0, 0), (1, 0))",60.7,"([146.5357756480351], [138.6994425915772])","([72.54173438851238], [292.00175951239714])"
"((0, 0), (1, 0))",60.7,"([146.53643611143144], [138.69917743487315])","([72.54249670583171], [292.00216139614656])"
"((0, 0), (1, 0))",60.7,"([146.36409264209502], [138.69891365883976])","([72.45487171167335], [292.0025611872877])"
"((0, 0), (1, 0))",60.8,"([146.36466539831332], [138.6986512643966])","([72.45560734270671], [292.0029588844269])"
"((0, 0), (1, 0))",60.8,"([146.3653848364587], [138.6983902524615])","([72.45641299809961], [292.003354486173])"
"((0, 0), (1, 0))",60.8,"([146.36609622094224], [138.69813062395022])","([72.4572096346823], [292.0037479911381])"
"((0, 0), (1, 0))",60.8,"([146.23317713192085], [138.69787237977667])","([72.38981946543541], [292.00413939793697])"
"((0, 0), (1, 0))",60.8,"([146.2338683144785], [138.69761552085276])","([72.39061739158804], [292.00452870518745])"
"((0, 0), (1, 0))",60.8,"([146.2345518690833], [138.69736004808863])","([72.39140651175585], [292.0049159115102])"
"((0, 0), (1, 0))",60.8,"([146.2339853042544], [138.69710596239253])","([72.3915534754649], [292.0053010155285])"
"((0, 0), (1, 0))",60.8,"([146.23465281019455], [138.69685326467072])","([72.39232479687756], [292.0056840158689])"
"((0, 0), (1, 0))",60.8,"([146.2353127303575], [138.6966019558276])","([72.39308735271668], [292.0060649111606])"
"((0, 0), (1, 0))",60.8,"([146.2359650744093], [138.6963520367657])","([72.39384115415169], [292.0064437000357])"
"((0, 0), (1, 0))",60.9,"([146.23660985197995], [138.69610991008813])","([72.39458621231029], [292.0068179920938])"
"((0, 0), (1, 0))",60.9,"([146.23724707266348], [138.69586276990606])","([72.39532253827865], [292.0071925664119])"
"((0, 0), (1, 0))",60.9,"([146.23787674601812], [138.69561702221665])","([72.39605014310159], [292.0075650302193])"
"((0, 0), (1, 0))",60.9,"([146.2384762796438], [138.69537266791485])","([72.3967575416686], [292.0079353821597])"
"((0, 0), (1, 0))",60.9,"([146.23909086863395], [138.69512970789378])","([72.39746773147371], [292.00830362087936])"
"((0, 0), (1, 0))",60.9,"([146.23969793905007], [138.69488814304464])","([72.39816923317227], [292.00866974502753])"
"((0, 0), (1, 0))",60.9,"([146.2399662620598], [138.69464797425678])","([72.39869373558777], [292.00903375325635])"
"((0, 0), (1, 0))",60.9,"([146.23992531797765], [138.69440920241772])","([72.39905637759442], [292.0093956442206])"
"((0, 0), (1, 0))",60.9,"([146.06980510685048], [138.71911814967203])","([72.31304049147927], [292.0004801883616])"
"((0, 0), (1, 0))",60.9,"([146.01590947113996], [138.71887442680722])","([72.28607924250404], [292.00084501164264])"
"((0, 0), (1, 0))",61.0,"([146.0117047943054], [138.71863213155783])","([72.28434991114203], [292.0012076979582])"
"((0, 0), (1, 0))",61.0,"([146.0122665473488], [138.7183912648019])","([72.285035560202], [292.00156824599395])"
"((0, 0), (1, 0))",61.0,"([146.01278212882426], [138.71822073817592])","([72.28569291654023], [292.0019010802808])"
"((0, 0), (1, 0))",61.0,"([146.01333018483223], [138.71798270338894])","([72.28636188267862], [292.00225736990683])"
"((0, 0), (1, 0))",61.0,"([146.01365815130106], [138.7177460998355])","([72.28691442030537], [292.0026115172676])"
"((0, 0), (1, 0))",61.0,"([145.98946928852337], [138.7175109283861])","([72.2750518661244], [292.0029635210601])"
"((0, 0), (1, 0))",61.0,"([145.98993265349182], [138.71727718990908])","([72.27566674694746], [292.00331337998466])"
"((0, 0), (1, 0))",61.0,"([145.97511913743], [138.71704488527118])","([72.26855998253647], [292.00366109274387])"
"((0, 0), (1, 0))",61.0,"([145.97567209685383], [138.71681401533718])","([72.26921295568313], [292.00400665804335])"
"((0, 0), (1, 0))",61.0,"([145.97386056015452], [138.71658458097014])","([72.26866746544256], [292.00435007459134])"
"((0, 0), (1, 0))",61.1,"([145.97440592869216], [138.716356583031])","([72.26930725857879], [292.0046913410991])"
"((0, 0), (1, 0))",61.1,"([145.7725478675283], [138.71613002237905])","([72.1678365004735], [292.00503045628045])"
"((0, 0), (1, 0))",61.1,"([145.77304035648447], [138.71590489987165])","([72.1684733678805], [292.0053674188522])"
"((0, 0), (1, 0))",61.1,"([145.77359295942273], [138.71621124871677])","([72.16913566360267], [292.0055065194937])"
"((0, 0), (1, 0))",61.1,"([145.774138514972], [138.7159888114459])","([72.16978951301516], [292.00583933482005])"
"((0, 0), (1, 0))",61.1,"([145.73851716076888], [138.7157678157232])","([72.15221737379053], [292.00616999327167])"
"((0, 0), (1, 0))",61.1,"([145.73907114272484], [138.71554826239884])","([72.15287164551727], [292.0064984935766])"
"((0, 0), (1, 0))",61.1,"([145.73961790203185], [138.71533015232083])","([72.15351738704739], [292.00682483446593])"
"((0, 0), (1, 0))",61.1,"([145.73782559374], [138.71511348633558])","([72.15298095817725], [292.00714901467325])"
"((0, 0), (1, 0))",61.1,"([145.65554387396617], [138.85459541630325])","([72.11194231197635], [291.9563777630788])"
"((0, 0), (1, 0))",61.2,"([145.65606323471687], [138.99561550945984])","([72.1125735794135], [291.90514718227075])"
"((0, 0), (1, 0))",61.2,"([145.4426382043643], [138.99536905237912])","([72.00562436493233], [291.9055228291298])"
"((0, 0), (1, 0))",61.2,"([145.44302636515724], [138.99512403216733])","([72.00621492325716], [291.9058962859308])"
"((0, 0), (1, 0))",61.2,"([145.44356861503255], [138.99488044957238])","([72.00687803496645], [291.90626755153386])"
"((0, 0), (1, 0))",61.2,"([145.44410403243785], [138.9946383053405])","([72.00753279131949], [291.9066366248016])"
"((0, 0), (1, 0))",61.2,"([145.44463262552674], [138.9943976002162])","([72.0081792022873], [291.9070035045992])"
"((0, 0), (1, 0))",61.2,"([145.44514109798013], [139.04994619564363])","([72.0088105989243], [291.8884967916551])"
"((0, 0), (1, 0))",61.2,"([145.37349228395146], [139.04971173474968])","([71.97493519517634], [291.88886134229693])"
"((0, 0), (1, 0))",61.2,"([145.37400988479462], [139.05296944184337])","([71.97553217698056], [291.8880547365849])"
"((0, 0), (1, 0))",61.2,"([145.1275608018712], [139.12049778744398])","([71.86017355611366], [291.8657361522129])"
"((0, 0), (1, 0))",61.3,"([145.1281051015097], [139.1202463862209])","([71.8608105075889], [291.866114201065])"
"((0, 0), (1, 0))",61.3,"([145.1279509292999], [139.11999644633434])","([71.86111510146382], [291.8664900524075])"
"((0, 0), (1, 0))",61.3,"([145.12848173067542], [139.11974796841187])","([71.8617365638093], [291.8668637052968])"
"((0, 0), (1, 0))",61.3,"([145.00405854343924], [139.11950095307972])","([71.80376142656452], [291.86723515879106])"
"((0, 0), (1, 0))",61.3,"([144.7859422288438], [139.11925540096294])","([71.70243701131463], [291.86760441195037])"
"((0, 0), (1, 0))",61.3,"([144.5926843063702], [139.11901131268542])","([71.61277341848658], [291.8679714638366])"
"((0, 0), (1, 0))",61.3,"([144.5934145157936], [139.11876868886966])","([71.61355141755992], [291.8683363135136])"
"((0, 0), (1, 0))",61.3,"([144.49906423130614], [139.1185275301371])","([71.5700386621722], [291.86869896004697])"
"((0, 0), (1, 0))",61.3,"([144.49975007897297], [139.12881917484492])","([71.57080142040398], [291.865551619845])"
"((0, 0), (1, 0))",61.3,"([144.49953843367012], [139.12858234928268])","([71.57114165542457], [291.86591127998054])"
"((0, 0), (1, 0))",61.4,"([144.50022890217718], [139.12834614130188])","([71.57189715285612], [291.866269015452])"
"((0, 0), (1, 0))",61.4,"([144.50066726722716], [139.12814365587744])","([71.57253061203586], [291.8666138162589])"
"((0, 0), (1, 0))",61.4,"([144.50134243786783], [139.1279103639586])","([71.57326949093232], [291.8669671461183])"
"((0, 0), (1, 0))",61.4,"([144.50201004132924], [139.1276785288356])","([71.57400008861993], [291.8673182696027])"
"((0, 0), (1, 0))",61.4,"([144.502622859304], [139.12744815112129])","([71.57470047004529], [291.86766718578383])"
"((0, 0), (1, 0))",61.4,"([144.5031643719524], [139.1272192314275])","([71.5753629896606], [291.8680138937351])"
"((0, 0), (1, 0))",61.4,"([144.50380924835594], [139.1269917703648])","([71.57606879316758], [291.8683583925317])"
"((0, 0), (1, 0))",61.4,"([144.50444659763025], [139.12676576854253])","([71.57676635839175], [291.8687006812509])"
"((0, 0), (1, 0))",61.4,"([144.505019170161], [139.1415016243887])","([71.57742912461627], [291.8640844622013])"
"((0, 0), (1, 0))",61.4,"([144.50266696598834], [139.14127267324358])","([71.57673038329402], [291.86442692915574])"
"((0, 0), (1, 0))",61.5,"([144.5032808356234], [139.14191494857522])","([71.57740332426442], [291.8644793390021])"
"((0, 0), (1, 0))",61.5,"([144.50388723652978], [139.14168904937645])","([71.57806807780668], [291.8648174814723])"
"((0, 0), (1, 0))",61.5,"([144.46549521632653], [139.1414646386973])","([71.56065507409653], [291.86515339581723])"
"((0, 0), (1, 0))",61.5,"([144.3357626967534], [139.14126812135717])","([71.50093365072428], [291.8654783569779])"
"((0, 0), (1, 0))",61.5,"([144.33634124638616], [139.1410466701161])","([71.50159754625655], [291.8658098234647])"
"((0, 0), (1, 0))",61.5,"([144.3142182160966], [139.14082670929523])","([71.49174665106806], [291.86613905910224])"
"((0, 0), (1, 0))",61.5,"([144.31478824038192], [139.1406082394879])","([71.49240064121547], [291.86646606300235])"
"((0, 0), (1, 0))",61.5,"([144.31041311253827], [139.1403912612865])","([71.49076199087837], [291.86679083427833])"
"((0, 0), (1, 0))",61.5,"([144.31096592990258], [139.1401757752821])","([71.49139932822075], [291.86711337204554])"
"((0, 0), (1, 0))",61.5,"([144.3115189434304], [139.1399617820647])","([71.49203203635723], [291.86743367542084])"
"((0, 0), (1, 0))",61.6,"([144.312065038914], [139.13974928222316])","([71.49265682949225], [291.8677517435228])"
"((0, 0), (1, 0))",61.6,"([144.28559512028465], [139.1395382763453])","([71.48079436662509], [291.86806757547157])"
"((0, 0), (1, 0))",61.6,"([144.28614427826406], [139.13932876501778])","([71.48141529342193], [291.8683811703891])"
"((0, 0), (1, 0))",61.6,"([144.28639283643852], [139.13912074964628])","([71.48189270899033], [291.86869252712955])"
"((0, 0), (1, 0))",61.6,"([144.2856403743812], [139.13914155651224])","([71.48190345168257], [291.8689269744649])"
"((0, 0), (1, 0))",61.6,"([144.28616812307985], [139.13893639729739])","([71.4825006111972], [291.8692339371243])"
"((0, 0), (1, 0))",61.6,"([144.12103682508442], [139.13873273577985])","([71.40667830687238], [291.8695386589039])"
"((0, 0), (1, 0))",61.6,"([144.1196404010791], [139.2615175919296])","([71.40640404958116], [291.8295076777736])"
"((0, 0), (1, 0))",61.6,"([144.1201618185389], [139.2612926873978])","([71.40700972825937], [291.82983730245707])"
"((0, 0), (1, 0))",61.6,"([144.12067650294432], [139.2610693487996])","([71.40760758581959], [291.83016463207616])"
"((0, 0), (1, 0))",61.7,"([144.12118446215138], [139.41230742063775])","([71.40819763138737], [291.7808977115146])"
"((0, 0), (1, 0))",61.7,"([144.1216857039884], [139.41207094473427])","([71.40877987405608], [291.7812521003786])"
"((0, 0), (1, 0))",61.7,"([144.06755343972318], [139.41183601951695])","([71.38420607195108], [291.78160416534445])"
"((0, 0), (1, 0))",61.7,"([144.06801716122828], [139.411602645517])","([71.38476991822951], [291.7819539056161])"
"((0, 0), (1, 0))",61.7,"([144.01401811928378], [139.4113708232644])","([71.36027282743174], [291.7823013203993])"
"((0, 0), (1, 0))",61.7,"([144.0145130397897], [139.4576576807947])","([71.36084986450415], [291.7674558202868])"
"((0, 0), (1, 0))",61.7,"([143.81421460185936], [139.4591932069228])","([71.26952887949672], [291.7672308025975])"
"((0, 0), (1, 0))",61.7,"([143.81029717038172], [139.45895082499845])","([71.26810980769466], [291.76758454261056])"
"((0, 0), (1, 0))",61.7,"([143.81083331060248], [139.45871006269266])","([71.26872339493556], [291.7679359189])"
