s,t,x,y
"[(3, 2)]",2879.9,"[[204.78170590531624, 206.18870716109194]]","[[338.1366869527296, 175.7396960710724]]"
"[(3, 2)]",2880.0,"[[204.83083895177532, 206.21965270301132]]","[[338.145693477119, 175.72112290480217]]"
"[(3, 2)]",2880.1,"[[204.88036913385855, 206.25078735766522]]","[[338.155185633405, 175.70238626765797]]"
"[(3, 2)]",2880.2,"[[204.93143172126847, 206.28200772796234]]","[[338.1645542618529, 175.68344090891713]]"
"[(3, 2)]",2880.3,"[[204.456331237164, 206.31348806516542]]","[[338.4482511762262, 175.66435484091923]]"
"[(3, 2)]",2880.4,"[[204.4861519754217, 206.17001800285763]]","[[338.46628527776477, 175.5601014359465]]"
"[(3, 2)]",2880.5,"[[204.51629658770088, 206.19236297002863]]","[[338.48461520329937, 175.53631219863817]]"
"[(3, 2)]",2880.6,"[[204.54657381057376, 206.21770774366263]]","[[338.50333286998506, 175.51363808137145]]"
"[(3, 2)]",2880.7,"[[204.57731679757256, 205.8180290742437]]","[[338.5222666203234, 175.2952744454391]]"
"[(3, 2)]",2880.8,"[[204.6060054561801, 205.8485854202773]]","[[338.5426445907317, 175.27627711922324]]"
"[(3, 2)]",2880.9,"[[204.4443693109154, 205.8793371130813]]","[[338.65507761439864, 175.2569810026611]]"
"[(3, 2)]",2881.0,"[[204.43042786367954, 205.9100712919429]]","[[338.69541622741775, 175.2373031549857]]"
"[(3, 2)]",2881.1,"[[204.45512645561246, 205.68201482190287]]","[[338.71752599427793, 175.10446475484997]]"
"[(3, 2)]",2881.2,"[[204.07786955501462, 205.7008473756344]]","[[338.92658361199517, 175.08000263215115]]"
"[(3, 2)]",2881.3,"[[204.10433244936718, 205.72487937255565]]","[[338.94639160622324, 175.05748105345452]]"
"[(3, 2)]",2881.4,"[[204.1320837082945, 205.74906928217672]]","[[338.96748531963686, 175.03471012619175]]"
"[(3, 2)]",2881.5,"[[204.16016702231045, 205.77341474071156]]","[[338.98908873194205, 175.0116960830733]]"
"[(3, 2)]",2881.6,"[[203.9642212880145, 205.61245301334404]]","[[339.11247940217106, 174.9093927878196]]"
"[(3, 2)]",2881.7,"[[203.99837580717505, 205.58416735924433]]","[[339.1307776953615, 174.86418440124623]]"
"[(3, 2)]",2881.8,"[[204.03130964570536, 205.6315648400619]]","[[339.1502045442364, 174.85073073656477]]"
"[(3, 2)]",2881.9,"[[204.0643744979534, 205.2980902607814]]","[[339.169842848029, 174.67970836552607]]"
"[(3, 2)]",2882.0,"[[204.09766342843352, 205.32926068916376]]","[[339.1896359011375, 174.65979568461808]]"
"[(3, 2)]",2882.1,"[[204.1306509402441, 205.3600728006377]]","[[339.2098058228139, 174.639315995387]]"
"[(3, 2)]",2882.2,"[[204.02153612719246, 205.39321936684408]]","[[339.291051646379, 174.6193387180069]]"
"[(3, 2)]",2882.3,"[[204.04739352174917, 205.26786627842395]]","[[339.31424657013673, 174.5377088291876]]"
"[(3, 2)]",2882.4,"[[203.60050173964564, 205.29036985936932]]","[[339.53109485570513, 174.51370598225083]]"
"[(3, 2)]",2882.5,"[[203.62955988875785, 205.31511778889788]]","[[339.55124336758615, 174.49022663406757]]"
"[(3, 2)]",2882.6,"[[203.66140983873674, 205.3400579916794]]","[[339.5707292287796, 174.46647979729022]]"
"[(3, 2)]",2882.7,"[[203.6935819598506, 205.3214912493348]]","[[339.5905531536774, 174.42653247692047]]"
"[(3, 2)]",2882.8,"[[203.49673300580346, 204.93443840604394]]","[[339.6987528197217, 174.25471728407172]]"
"[(3, 2)]",2882.9,"[[203.51707096667272, 204.92849330390615]]","[[339.72271392373875, 174.22133884285472]]"
"[(3, 2)]",2883.0,"[[203.54133615879186, 204.96036197068523]]","[[339.7455498474371, 174.20086369601665]]"
"[(3, 2)]",2883.1,"[[203.56581538678336, 204.70811316243788]]","[[339.76868255054325, 174.0837126366429]]"
"[(3, 2)]",2883.2,"[[203.5906200902669, 204.73237985592777]]","[[339.79221583554835, 174.06107404072552]]"
"[(3, 2)]",2883.3,"[[203.6160157314592, 204.75683684315004]]","[[339.81640195747894, 174.0381445999033]]"
"[(3, 2)]",2883.4,"[[203.1861146992409, 204.78148133845306]]","[[340.00333831222247, 174.01493170771354]]"
"[(3, 2)]",2883.5,"[[203.23710273900056, 204.79793303004962]]","[[340.01797923898175, 173.9883169764573]]"
"[(3, 2)]",2883.6,"[[203.01261734553898, 204.82702400462688]]","[[340.1316140679685, 173.9651710104535]]"
"[(3, 2)]",2883.7,"[[203.04355422695735, 204.85651745774095]]","[[340.1530776130515, 173.94152577806918]]"
"[(3, 2)]",2883.8,"[[203.07824421194385, 204.7391858561024]]","[[340.1734903091734, 173.8697809084152]]"
"[(3, 2)]",2883.9,"[[203.11319199526054, 204.36415461026525]]","[[340.19409579396034, 173.71831517056486]]"
"[(3, 2)]",2884.0,"[[203.05916568516554, 204.32210169035085]]","[[340.2455195014648, 173.6737948671353]]"
"[(3, 2)]",2884.1,"[[203.08388790260543, 204.35023804799448]]","[[340.2698482272602, 173.6509504362401]]"
"[(3, 2)]",2884.2,"[[203.10936905246356, 204.23084721789596]]","[[340.29412558966425, 173.58371462590787]]"
"[(3, 2)]",2884.3,"[[203.1351136192009, 204.25595531315108]]","[[340.3187347733468, 173.55997928799854]]"
"[(3, 2)]",2884.4,"[[203.1100264884119, 204.28127427043276]]","[[340.3603187269302, 173.53594822161043]]"
"[(3, 2)]",2884.5,"[[202.68259245384147, 204.30444421619907]]","[[340.5288858608291, 173.51095588119063]]"
"[(3, 2)]",2884.6,"[[202.65922530287335, 204.33027792480053]]","[[340.56718065215733, 173.4863782288251]]"
"[(3, 2)]",2884.7,"[[202.69269391057904, 204.35115788178652]]","[[340.5880972054969, 173.46009844685688]]"
"[(3, 2)]",2884.8,"[[202.48654957002964, 204.3771233609281]]","[[340.68088232039645, 173.43488946115295]]"
"[(3, 2)]",2884.9,"[[202.51122153130547, 204.16210959075238]]","[[340.70406557014974, 173.34568699370365]]"
"[(3, 2)]",2885.0,"[[202.5361295023497, 203.94144399791463]]","[[340.727575317424, 173.25724999134425]]"
"[(3, 2)]",2885.1,"[[202.56127366543433, 203.6969091236676]]","[[340.7514077351185, 173.16597299493634]]"
"[(3, 2)]",2885.2,"[[202.57867075317287, 203.71980029928102]]","[[340.77777592859997, 173.14175538126506]]"
"[(3, 2)]",2885.3,"[[202.60398197047152, 203.70061596196214]]","[[340.8022878267569, 173.10708305676025]]"
"[(3, 2)]",2885.4,"[[202.62851474679698, 203.71621146023847]]","[[340.827381909836, 173.0805941521495]]"
"[(3, 2)]",2885.5,"[[202.40370260061115, 203.74171665074712]]","[[340.9193206427925, 173.05611647908103]]"
"[(3, 2)]",2885.6,"[[202.05026954130784, 203.76732263354205]]","[[341.04552677161314, 173.0313069663045]]"
"[(3, 2)]",2885.7,"[[201.9738527739393, 203.79328606540037]]","[[341.09853745513936, 173.0062331234867]]"
"[(3, 2)]",2885.8,"[[202.00775670104179, 203.8232385789622]]","[[341.1210225113564, 172.980862137477]]"
"[(3, 2)]",2885.9,"[[201.9845506144336, 203.85456791002218]]","[[341.1592732905859, 172.9549371454907]]"
"[(3, 2)]",2886.0,"[[202.0109183560864, 203.2755811653627]]","[[341.18433049263496, 172.79195295824374]]"
"[(3, 2)]",2886.1,"[[202.03372487772066, 203.3096371940772]]","[[341.210675271497, 172.76831316133658]]"
"[(3, 2)]",2886.2,"[[202.06051387797737, 203.22854575965482]]","[[341.2362180183821, 172.71968704548686]]"
"[(3, 2)]",2886.3,"[[202.08753265233926, 203.1532217504005]]","[[341.26206093396866, 172.67293303328472]]"
"[(3, 2)]",2886.4,"[[202.11232518256642, 203.17989974149924]]","[[341.28875017443875, 172.6475808631125]]"
"[(3, 2)]",2886.5,"[[202.13942649696364, 203.20680223224346]]","[[341.3151728247109, 172.6219217143737]]"
"[(3, 2)]",2886.6,"[[201.61372512185716, 203.23006775332178]]","[[341.470179226808, 172.59520521281803]]"
"[(3, 2)]",2886.7,"[[201.44598510886647, 203.2571064306759]]","[[341.53862558799386, 172.56889707370578]]"
"[(3, 2)]",2886.8,"[[201.46907344380176, 203.2843673925526]]","[[341.56332610832254, 172.54229109960144]]"
"[(3, 2)]",2886.9,"[[201.49238755933376, 203.3091118666147]]","[[341.58835133450606, 172.51489044626186]]"
"[(3, 2)]",2887.0,"[[201.44862581562936, 203.08957941856997]]","[[341.6279034761694, 172.44371957705022]]"
"[(3, 2)]",2887.1,"[[201.4679548458508, 202.88257517010413]]","[[341.65416074477275, 172.37651594603423]]"
"[(3, 2)]",2887.2,"[[201.49342726363923, 202.59395735433208]]","[[341.6795040316331, 172.29753936561127]]"
"[(3, 2)]",2887.3,"[[201.51980884274937, 202.6107703799113]]","[[341.7050438772864, 172.27107614190663]]"
"[(3, 2)]",2887.4,"[[201.54643883896566, 202.6344736970087]]","[[341.7309130135432, 172.24537469032327]]"
"[(3, 2)]",2887.5,"[[201.5733169692483, 202.65842025045256]]","[[341.75710812857653, 172.21932227049052]]"
"[(3, 2)]",2887.6,"[[200.97242747356157, 202.68260971194923]]","[[341.8991807925476, 172.1929227362871]]"
"[(3, 2)]",2887.7,"[[200.9818438422431, 202.65638031470155]]","[[341.9264764599381, 172.1588632982062]]"
"[(3, 2)]",2887.8,"[[200.98491317348322, 202.68360470521756]]","[[341.9551864982214, 172.13236281075987]]"
"[(3, 2)]",2887.9,"[[200.8481856160944, 202.71114965893784]]","[[342.00961434358305, 172.10551015531001]]"
"[(3, 2)]",2888.0,"[[200.8752056175832, 202.64540646245638]]","[[342.0359354943426, 172.06576353866927]]"
"[(4, 2)]",2888.1,"[[202.07226762940064, 200.90276729904605]]","[[171.95833244113675, 342.0629137022512]]"
"[(4, 2)]",2888.2,"[[202.05990606045881, 200.93054532551463]]","[[171.92548829019395, 342.09021680104394]]"
"[(4, 2)]",2888.3,"[[202.08539009708016, 200.95774588148493]]","[[171.89756501113274, 342.11797546060257]]"
"[(4, 2)]",2888.4,"[[202.1098895007583, 200.98577190392695]]","[[171.8692078064, 342.1459439366225]]"
"[(4, 2)]",2888.5,"[[202.01417829259643, 201.00977925236148]]","[[171.8258708572045, 342.1748835602144]]"
"[(4, 2)]",2888.6,"[[202.04092074708956, 201.03881726313452]]","[[171.79765542567907, 342.2032825759548]]"
"[(3, 2)]",2888.7,"[[202.0699093728934, 200.77844370419785]]","[[171.76938356549033, 342.27527112775704]]"
"[(3, 2)]",2888.8,"[[202.09912426221726, 200.31447723170044]]","[[171.74081078337443, 342.3740305290142]]"
"[(3, 2)]",2888.9,"[[202.12856692218622, 200.3389542569786]]","[[171.71193861698458, 342.4004772728727]]"
"[(3, 2)]",2889.0,"[[202.10157501361022, 200.35969430896967]]","[[171.6770031182241, 342.4277878652277]]"
"[(3, 2)]",2889.1,"[[201.86279733112306, 200.38436442827722]]","[[171.62130339318298, 342.4549070454386]]"
"[(3, 2)]",2889.2,"[[201.82475689673365, 200.40912475683066]]","[[171.5864802311313, 342.4823641777961]]"
"[(3, 2)]",2889.3,"[[201.40845952582995, 200.35066033602644]]","[[171.5180127712383, 342.52025947816975]]"
"[(2, 2)]",2889.4,"[[201.4334088859826, 200.37875578845816]]","[[171.49072974086764, 342.5476508059542]]"
"[(2, 2)]",2889.5,"[[201.45860743885237, 200.40710979680006]]","[[171.46308664012935, 342.5753793788158]]"
"[(2, 2)]",2889.6,"[[201.48405430419447, 200.43480937925136]]","[[171.43508753525757, 342.6035413242686]]"
"[(2, 2)]",2889.7,"[[201.50974857448344, 199.93490149804893]]","[[171.40673630889202, 342.68774703210886]]"
"[(2, 2)]",2889.8,"[[201.53568940448596, 199.93329172342297]]","[[171.3780366471047, 342.7173649145682]]"
"[(2, 2)]",2889.9,"[[201.48865837643257, 199.94226564122417]]","[[171.3443405107598, 342.74604128444724]]"
"[(2, 2)]",2890.0,"[[201.43729671570716, 199.95121475021284]]","[[171.31062716978238, 342.7749672378843]]"
"[(2, 2)]",2890.1,"[[201.4572007475628, 199.774229573981]]","[[171.2811316676319, 342.8213020015061]]"
"[(2, 2)]",2890.2,"[[200.95849568161117, 199.72876867393438]]","[[171.2243460660702, 342.8545734988172]]"
"[(2, 2)]",2890.3,"[[200.96667162508305, 199.75374469410986]]","[[171.19579797086965, 342.8817560524177]]"
"[(2, 2)]",2890.4,"[[200.97482057961045, 199.77899097502515]]","[[171.16698853162407, 342.9093231948961]]"
"[(2, 2)]",2890.5,"[[200.98046873279827, 199.8045071261268]]","[[171.13781664787172, 342.93727093538075]]"
"[(2, 2)]",2890.6,"[[200.98937274833668, 199.83040306001664]]","[[171.10854135432095, 342.96571813725956]]"
"[(2, 2)]",2890.7,"[[200.8366134655065, 199.7750260860312]]","[[171.07365118510546, 342.9999370369646]]"
"[(2, 2)]",2890.8,"[[200.85254274094024, 199.71680591744268]]","[[171.0448259457582, 343.0368616727849]]"
"[(2, 2)]",2890.9,"[[200.8494207725582, 199.0949598085698]]","[[171.01519762704717, 343.10909058471157]]"
"[(2, 2)]",2891.0,"[[200.86773641010612, 199.1211321498981]]","[[170.98441641017791, 343.1380213257831]]"
"[(2, 2)]",2891.1,"[[200.79268809536592, 199.14752195782222]]","[[170.95023994795116, 343.1672738864374]]"
"[(2, 2)]",2891.2,"[[200.8020907194094, 199.17412950449875]]","[[170.9177425992997, 343.19684550384363]]"
"[(2, 2)]",2891.3,"[[200.8114637181298, 199.2009552606094]]","[[170.88507728528418, 343.22673361166085]]"
"[(2, 2)]",2891.4,"[[200.76137789181686, 199.22798728367454]]","[[170.85195931536654, 343.25693639903017]]"
"[(2, 2)]",2891.5,"[[200.17116837742012, 199.13963429149146]]","[[170.81875201297692, 343.29192043106656]]"
"[(2, 2)]",2891.6,"[[200.199778460002, 199.1120041633929]]","[[170.78814971924547, 343.3242223889697]]"
"[(2, 2)]",2891.7,"[[200.228336027114, 199.1368057445377]]","[[170.75718470850742, 343.35480253288165]]"
"[(2, 2)]",2891.8,"[[200.2568661353425, 198.8840377086942]]","[[170.72586420979457, 343.3937378710481]]"
"[(2, 2)]",2891.9,"[[200.2853941367847, 198.87965009831294]]","[[170.69419463832554, 343.4244651468786]]"
"[(2, 2)]",2892.0,"[[200.31168574374303, 198.88876027738192]]","[[170.6622233179397, 343.4549955536932]]"
"[(2, 2)]",2892.1,"[[200.15093712574742, 198.8978480243282]]","[[170.63406435446413, 343.4857492271057]]"
"[(2, 2)]",2892.2,"[[200.1814627146178, 198.66331416735107]]","[[170.60201808149844, 343.5197523246035]]"
"[(2, 2)]",2892.3,"[[199.89690350674118, 198.67828809813042]]","[[170.5785040641811, 343.54980722674475]]"
"[(2, 2)]",2892.4,"[[199.90517196697024, 198.50580528965935]]","[[170.54771867132249, 343.580823480734]]"
"[(2, 2)]",2892.5,"[[199.91341699717822, 198.53277462126354]]","[[170.51670439082517, 343.6106545006376]]"
"[(2, 2)]",2892.6,"[[199.91166618679546, 198.5556179443295]]","[[170.4858611875802, 343.6408602417001]]"
"[(2, 2)]",2892.7,"[[199.92079598276325, 198.53122432009252]]","[[170.4544026330009, 343.6709920246922]]"
"[(2, 2)]",2892.8,"[[199.69697785247274, 198.5567629640597]]","[[170.43397075783375, 343.7017399557222]]"
"[(2, 2)]",2892.9,"[[199.71188460971348, 198.5825329218514]]","[[170.40272547156593, 343.7328557761725]]"
"[(2, 2)]",2893.0,"[[199.53990391870295, 197.96496140063044]]","[[170.3817603768352, 343.75125263175397]]"
"[(2, 2)]",2893.1,"[[199.51724518972284, 197.97299977987927]]","[[170.3529651568384, 343.7800371566572]]"
"[(2, 2)]",2893.2,"[[199.54380469903612, 197.98100875840254]]","[[170.32099960600192, 343.80909664017787]]"
"[(2, 2)]",2893.3,"[[199.57061354374943, 197.98898101662465]]","[[170.2886382239934, 343.83842512790307]]"
"[(2, 2)]",2893.4,"[[199.59767032629028, 197.9969472434888]]","[[170.2558860424028, 343.86801806176743]]"
"[(2, 2)]",2893.5,"[[199.37831465812053, 198.01616021333874]]","[[170.24144572943436, 343.8983427724572]]"
"[(2, 2)]",2893.6,"[[198.97424708114545, 197.8505487569467]]","[[170.2429044991864, 343.92168201750354]]"
"[(2, 2)]",2893.7,"[[198.98230322800367, 197.855426028026]]","[[170.21317321464562, 343.95116788692303]]"
"[(2, 2)]",2893.8,"[[198.99033117765873, 197.8053445807484]]","[[170.1831691615753, 343.9782608490304]]"
"[(2, 2)]",2893.9,"[[198.99833433478614, 197.81761111344963]]","[[170.15289770667502, 344.00905847995904]]"
"[(2, 2)]",2894.0,"[[198.99938275060126, 197.80358766564538]]","[[170.12298918025093, 344.0409228146726]]"
"[(2, 2)]",2894.1,"[[198.8483256253919, 197.81307111055395]]","[[170.1072933591864, 344.0743179068902]]"
"[(2, 2)]",2894.2,"[[198.80046811456705, 197.53369996131696]]","[[170.08251643027108, 344.08756119324545]]"
"[(2, 2)]",2894.3,"[[198.80938167518624, 197.54808389780942]]","[[170.05208062432533, 344.1205324682164]]"
"[(2, 2)]",2894.4,"[[198.81958661566674, 197.56237806846838]]","[[170.02122971002112, 344.15373529037123]]"
"[(2, 2)]",2894.5,"[[198.82565982866532, 197.19723347935448]]","[[169.9898435750018, 344.1560864151717]]"
"[(2, 2)]",2894.6,"[[198.83426100431996, 197.22606781957487]]","[[169.95539143232682, 344.18959148016495]]"
"[(2, 2)]",2894.7,"[[198.53295147344832, 197.21764684549282]]","[[169.96183451161414, 344.22013005522086]]"
"[(2, 2)]",2894.8,"[[198.54705522364378, 197.24491073823066]]","[[169.92738320848156, 344.25406842730973]]"
"[(2, 2)]",2894.9,"[[198.56127276617946, 197.27217005425436]]","[[169.89269944656314, 344.2883439387316]]"
"[(2, 2)]",2895.0,"[[198.55929319878985, 196.8784477803775]]","[[169.86010889697482, 344.28145401910086]]"
"[(2, 2)]",2895.1,"[[198.1627844684461, 196.88663756598024]]","[[169.88522398302504, 344.31280909614367]]"
"[(2, 2)]",2895.2,"[[198.1911906249053, 196.8947988312546]]","[[169.8491723043903, 344.34440618401464]]"
"[(2, 2)]",2895.3,"[[198.21952766543995, 196.90293460250484]]","[[169.8127945268297, 344.37624094075267]]"
"[(2, 2)]",2895.4,"[[198.0793080794404, 196.911047564185]]","[[169.80245076647665, 344.4083092879269]]"
"[(2, 2)]",2895.5,"[[197.86677363104988, 196.71902153097656]]","[[169.80392417804106, 344.41703299514995]]"
"[(2, 2)]",2895.6,"[[197.87513423171697, 196.72204699760766]]","[[169.77130428168897, 344.4481108862167]]"
"[(2, 2)]",2895.7,"[[197.8834619908716, 196.70090689510306]]","[[169.7384464509277, 344.47634599491346]]"
"[(2, 2)]",2895.8,"[[197.88962187472941, 196.65775282908226]]","[[169.7057169834892, 344.50172740162003]]"
"[(2, 2)]",2895.9,"[[197.89765300488025, 196.67033511990655]]","[[169.6724466093888, 344.53440994007974]]"
"[(2, 2)]",2896.0,"[[197.90565799809133, 196.68288003527823]]","[[169.63895260797605, 344.56735989415165]]"
"[(2, 2)]",2896.1,"[[197.69452127244196, 196.47570743828373]]","[[169.64502187849158, 344.56950986792975]]"
"[(2, 2)]",2896.2,"[[197.703263559252, 196.29127983703071]]","[[169.61180074233152, 344.57361592338657]]"
"[(2, 2)]",2896.3,"[[197.71193163100196, 196.31339696653927]]","[[169.57835129234763, 344.60728374846286]]"
"[(2, 2)]",2896.4,"[[197.7128419989565, 195.94694799134]]","[[169.5461615203991, 344.58252626601114]]"
"[(2, 2)]",2896.5,"[[197.6677248728547, 195.9503093000521]]","[[169.5228461795491, 344.6125364768884]]"
"[(2, 2)]",2896.6,"[[197.6801100629379, 195.95809439842503]]","[[169.48817120560025, 344.64347952369474]]"
"[(2, 2)]",2896.7,"[[197.2345755588306, 195.9658550512927]]","[[169.54652822135316, 344.674701613595]]"
"[(2, 2)]",2896.8,"[[197.2580188455627, 195.9735942928287]]","[[169.5106224543246, 344.7061976243444]]"
"[(2, 2)]",2896.9,"[[197.2768558170008, 195.75912653502195]]","[[169.47533212353392, 344.7004910740571]]"
"[(2, 2)]",2897.0,"[[196.92956287145222, 195.76827239977354]]","[[169.51790705003566, 344.7318221537577]]"
"[(2, 2)]",2897.1,"[[196.93748885893893, 195.77736689454278]]","[[169.48563857830283, 344.7634415503816]]"
"[(2, 2)]",2897.2,"[[196.94538925035093, 195.78641936954955]]","[[169.4530908572614, 344.7953446382534]]"
"[(2, 2)]",2897.3,"[[196.92324173538597, 195.79543886396846]]","[[169.4270539459678, 344.82752713320616]]"
"[(2, 2)]",2897.4,"[[196.74123052559253, 195.8044342100464]]","[[169.43780755559953, 344.8599850933267]]"
"[(2, 2)]",2897.5,"[[196.75004143319524, 195.6120077627576]]","[[169.40514163012455, 344.85388252930716]]"
"[(2, 2)]",2897.6,"[[196.75878121590483, 195.61113063734155]]","[[169.3721986379488, 344.8841958565917]]"
"[(2, 2)]",2897.7,"[[196.76745922345648, 195.47822328093963]]","[[169.33898333307718, 344.88828980006986]]"
"[(2, 2)]",2897.8,"[[196.7760846003385, 195.50069879242272]]","[[169.30550006760905, 344.923183196181]]"
"[(2, 2)]",2897.9,"[[196.7846663521667, 195.01373839491717]]","[[169.2717527830122, 344.853113501695]]"
"[(2, 2)]",2898.0,"[[196.64459989123787, 195.0445404439607]]","[[169.27545257359745, 344.8888447544814]]"
"[(2, 2)]",2898.1,"[[196.6484358961772, 194.9776882447569]]","[[169.24292768058862, 344.90431509509307]]"
"[(2, 2)]",2898.2,"[[196.61280799385628, 194.98394169892427]]","[[169.22045868903692, 344.93526152700053]]"
"[(2, 2)]",2898.3,"[[196.42332523665965, 194.81761553905255]]","[[169.23868874699102, 344.92884486360816]]"
"[(2, 2)]",2898.4,"[[196.4475582236455, 194.82685594991494]]","[[169.20078573123536, 344.9602783104929]]"
"[(2, 2)]",2898.5,"[[195.98004065128174, 194.83603968295364]]","[[169.29575804604258, 344.99198714562726]]"
"[(2, 2)]",2898.6,"[[195.95007301033542, 194.8445601470179]]","[[169.2736484128007, 345.02638492761986]]"
"[(2, 2)]",2898.7,"[[195.95638976796366, 194.85284703178843]]","[[169.2413778700077, 345.0618441761322]]"
"[(2, 2)]",2898.8,"[[195.9626763691417, 194.65550984137494]]","[[169.208816983227, 345.04324735654103]]"
"[(2, 2)]",2898.9,"[[195.79313992833755, 194.66393301055174]]","[[169.226881972058, 345.0784245104567]]"
"[(2, 2)]",2899.0,"[[195.80187547231785, 194.67226318262914]]","[[169.19375856031428, 345.113842459081]]"
"[(2, 2)]",2899.1,"[[195.81055288918918, 194.68051016419216]]","[[169.16033140009912, 345.14949605884885]]"
"[(2, 2)]",2899.2,"[[195.81726583103932, 194.68868360325416]]","[[169.1271835189107, 345.1853806719894]]"
"[(2, 2)]",2899.3,"[[195.65729053034752, 194.60823384960761]]","[[169.144701611597, 345.1965872110439]]"
"[(2, 2)]",2899.4,"[[195.66132908022354, 194.53741062561585]]","[[169.11243216391279, 345.2102576199511]]"
"[(2, 2)]",2899.5,"[[195.66528354601107, 194.04291738873638]]","[[169.07980312014703, 345.1016156181206]]"
"[(2, 2)]",2899.6,"[[195.66915137148004, 194.06841584472133]]","[[169.04691558923443, 345.1416403176785]]"
"[(2, 2)]",2899.7,"[[195.67293596605367, 194.09404894070224]]","[[169.01381010909057, 345.18205192544053]]"
"[(2, 2)]",2899.8,"[[195.64675955267754, 193.86989524194473]]","[[168.9892595488525, 345.1485048982256]]"
"[(2, 2)]",2899.9,"[[195.52948059977408, 193.8782201961228]]","[[168.99604442278482, 345.18348873483023]]"
"[(2, 2)]",2900.0,"[[194.97401123344346, 193.87414817362156]]","[[169.14823001726896, 345.2149531571816]]"
"[(2, 2)]",2900.1,"[[194.98025963297647, 193.88081111149012]]","[[169.11569384603496, 345.24994897958777]]"
"[(2, 2)]",2900.2,"[[194.9864786904424, 193.69396450403542]]","[[169.08283787791913, 345.2239165293368]]"
"[(2, 2)]",2900.3,"[[194.82439353342298, 193.70250829254084]]","[[169.1077332669415, 345.2593797194454]]"
"[(2, 2)]",2900.4,"[[194.83074264203674, 193.71095610148737]]","[[169.07493545207612, 345.2950926843212]]"
"[(2, 2)]",2900.5,"[[194.83859806035102, 193.7193182404613]]","[[169.04105510439965, 345.33105121475705]]"
"[(2, 2)]",2900.6,"[[194.84724111812125, 193.72685264726329]]","[[169.00635177690484, 345.36700252271686]]"
"[(2, 2)]",2900.7,"[[194.670909219493, 193.64843866514545]]","[[169.0385091402594, 345.37446134699553]]"
"[(2, 2)]",2900.8,"[[194.67503106060855, 193.65182792386895]]","[[169.0056504998788, 345.40923920615353]]"
"[(2, 2)]",2900.9,"[[194.6824818600955, 193.6551321658053]]","[[168.96872434560524, 345.44421451009856]]"
"[(2, 2)]",2901.0,"[[194.69041414349206, 193.59736112569922]]","[[168.9308070398747, 345.45840323123366]]"
"[(2, 2)]",2901.1,"[[194.65558347712673, 193.20389087980467]]","[[168.91026085726762, 345.3559616325733]]"
"[(2, 2)]",2901.2,"[[194.65866222232387, 193.20599164587787]]","[[168.87396811771728, 345.38982966958355]]"
"[(2, 2)]",2901.3,"[[194.66165388677678, 192.89377669099477]]","[[168.83747035364482, 345.31185001062187]]"
"[(2, 2)]",2901.4,"[[194.66456448912243, 192.898289403614]]","[[168.80077084439708, 345.3460440726512]]"
"[(2, 2)]",2901.5,"[[194.56778057238608, 192.90499680480937]]","[[168.8065019611463, 345.3813820427108]]"
"[(2, 2)]",2901.6,"[[194.00494429294565, 192.72246229707227]]","[[169.01267182235065, 345.3457660966038]]"
"[(2, 2)]",2901.7,"[[194.0335472780526, 192.73108292244234]]","[[168.96698274203098, 345.3817002003892]]"
"[(2, 2)]",2901.8,"[[193.84690362758752, 192.73862603968783]]","[[169.01429172687526, 345.4175337557634]]"
"[(2, 2)]",2901.9,"[[193.8544976979388, 192.7469921521079]]","[[168.97762690903434, 345.4539836515581]]"
"[(2, 2)]",2902.0,"[[193.8615098605668, 192.6575275148771]]","[[168.93972503659035, 345.45249844792573]]"
"[(2, 2)]",2902.1,"[[193.68274974479638, 192.66112376035375]]","[[168.98787750709388, 345.48732836734604]]"
"[(2, 2)]",2902.2,"[[193.69097612064655, 192.664618975107]]","[[168.94965362679926, 345.5223788138257]]"
"[(2, 2)]",2902.3,"[[193.6991210672245, 192.66802039129738]]","[[168.91112649852494, 345.5576464220758]]"
"[(2, 2)]",2902.4,"[[193.7069808540323, 192.6713349097255]]","[[168.87240391655735, 345.5931281514857]]"
"[(2, 2)]",2902.5,"[[193.6656070693594, 192.65776327601995]]","[[168.8571337840419, 345.62198936631614]]"
"[(2, 2)]",2902.6,"[[193.66872358346555, 192.66005312574]]","[[168.8202903290193, 345.6574863240622]]"
"[(2, 2)]",2902.7,"[[193.67174697953664, 192.33928883918497]]","[[168.78321874145533, 345.56003892123505]]"
"[(2, 2)]",2902.8,"[[193.67468361844718, 191.91482033312087]]","[[168.74592265995543, 345.41675380881134]]"
"[(2, 2)]",2902.9,"[[193.66994436231903, 191.92148799345895]]","[[168.71219191036633, 345.4527089751081]]"
"[(2, 2)]",2903.0,"[[193.67187935451508, 191.74547981682323]]","[[168.67490874371614, 345.4088914236273]]"
"[(2, 2)]",2903.1,"[[193.16986010303958, 191.75366641365582]]","[[168.89155885951044, 345.44539593414913]]"
"[(2, 2)]",2903.2,"[[192.85505342626982, 191.75647229808376]]","[[169.01517986382666, 345.4798417359679]]"
"[(2, 2)]",2903.3,"[[192.8608203754517, 191.76486049317765]]","[[168.9782286556382, 345.5170960311866]]"
"[(2, 2)]",2903.4,"[[192.6970802732301, 191.6686377905075]]","[[169.02699846877124, 345.5071549983404]]"
"[(2, 2)]",2903.5,"[[192.69829525374197, 191.67226224413844]]","[[168.99354913054938, 345.5424963106949]]"
